"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"293","Gorinchem(13/06/1871)","","63","4.9412%","'dr. A.  Kuyper'"
"294","Brielle(13/06/1871)","","33","5.2716%","'dr. A.  Kuyper'"
"295","Almelo(13/06/1871)","","95","5.1913%","'dr. A.  Kuyper'"
"296","Dordrecht(13/06/1871)","","27","2.2167%","'dr. A.  Kuyper'"
"297","Steenwijk(13/06/1871)","","24","3.5874%","'dr. A.  Kuyper'"
"298","Middelburg(13/06/1871)","","367","21.2754%","'dr. A.  Kuyper'"
"299","Assen(10/06/1873)","AR","120","12.0482%","'dr. A.  Kuyper'"
"300","Rotterdam(10/06/1873)","AR","205","8.1092%","'dr. A.  Kuyper'"
"301","Gouda(10/06/1873)","AR","592","31.1088%","'dr. A.  Kuyper'"
"302","Appingedam(10/06/1873)","AR","275","22.3214%","'dr. A.  Kuyper'"
"303","Gouda(24/06/1873)","AR(AH)","918","47.0046%","'dr. A.  Kuyper'"
"304","Gouda(06/01/1874)","","767","33.1032%","'dr. A.  Kuyper'"
"305","Gouda(20/01/1874)","","1504","54.5718%","'dr. A.  Kuyper'"
"306","Brielle(08/06/1875)","AR","189","22.4466%","'dr. A.  Kuyper'"
"307","Gouda(08/06/1875)","AR(DT)","1528","55.5636%","'dr. A.  Kuyper'"
"308","Dokkum(26/08/1879)","","947","42.5045%","'dr. A.  Kuyper'"
"309","Amsterdam(10/04/1894)","AR(VT)","1440","1.7558%","'dr. A.  Kuyper'"
"310","Dordrecht(10/04/1894)","AR(VT)","609","26.7105%","'dr. A.  Kuyper'"
"311","Bergum(10/04/1894)","AR(VT)","811","36.8804%","'dr. A.  Kuyper'"
"312","Sliedrecht(10/04/1894)","AR(VT)","1071","48.6818%","'dr. A.  Kuyper'"
"313","Gouda(10/04/1894)","AR(VT)","449","20.4184%","'dr. A.  Kuyper'"
"314","Dordrecht(24/04/1894)","AR(VT)","1233","47.8835%","'dr. A.  Kuyper'"
"315","Appingedam(21/04/1874)","","1253","63.2509%","' J.  Schepel'"
"316","Appingedam(12/06/1877)","(AH)*","872","68.9873%","' J.  Schepel'"
"317","Appingedam(14/06/1881)","(AH)*","764","59.5016%","' J.  Schepel'"
"318","Appingedam(28/10/1884)","(AH)*","1349","33.7841%","' J.  Schepel'"
"319","Appingedam(15/06/1886)","(AH)*","1517","33.3114%","' J.  Schepel'"
"320","Appingedam(01/09/1887)","","1221","34.472%","' J.  Schepel'"
"321","Appingedam(06/03/1888)","Lib","1688","54.4692%","' J.  Schepel'"
"322","Appingedam(09/06/1891)","Lib","1314","57.7329%","' J.  Schepel'"
"323","Appingedam(10/04/1894)","Lib(VT)","1006","93.062%","' J.  Schepel'"
"324","Appingedam(15/06/1897)","Lib","2128","38.1157%","' J.  Schepel'"
"325","Appingedam(25/06/1897)","Lib(CHK)","3720","62.4371%","' J.  Schepel'"
"326","Appingedam(14/06/1901)","Lib(VL)","1563","29.3136%","' J.  Schepel'"
"327","Appingedam(21/04/1874)",NA,"724","36.5472%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"328","Appingedam(08/06/1875)",NA,"489","29.2639%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"329","Winschoten(12/06/1877)",NA,"36","5.007%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"330","Appingedam(12/06/1877)",NA,"40","3.1822%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"331","Arnhem(12/06/1877)",NA,"485","25.8529%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"332","Appingedam(12/06/1877)",NA,"299","23.6551%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"333","Dokkum(17/09/1878)",NA,"821","43.5313%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"334","Den Haag(10/06/1879)",NA,"99","8.3969%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"335","Steenwijk(10/06/1879)",NA,"564","47.9184%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"336","Dokkum(10/06/1879)",NA,"905","47.16%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"337","Winschoten(10/06/1879)",NA,"66","5.4143%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"338","Appingedam(10/06/1879)",NA,"263","27.6261%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"339","Steenwijk(24/06/1879)",NA,"711","52.4336%","'mr. A.J.  Thomassen à Thuessink van der Hoop'"
"340",NA,NA,NA,NA,NA
"341","Appingedam(12/06/1877)",NA,"59","4.6937%","'mr. J.  Freseman Viëtor'"
"342","Winschoten(12/06/1877)",NA,"308","42.8373%","'mr. J.  Freseman Viëtor'"
"343","Appingedam(12/06/1877)",NA,"34","2.7049%","'mr. M. van der Tuuk'"
"344","Appingedam(12/06/1883)",NA,"59","3.7676%","'dr. G.C.  Steijnis'"
"345","Appingedam(15/06/1886)","AR","730","16.0299%","' P.H.  Dijkhuis'"
"346","Appingedam(01/09/1887)","","525","14.8221%","' P.H.  Dijkhuis'"
"347","Appingedam(15/06/1886)","AR","732","16.0738%","'jhr.mr. W.H. de Savornin Lohman'"
"348","Appingedam(01/09/1887)","AR","529","14.9351%","'jhr.mr. W.H. de Savornin Lohman'"
"349","Appingedam(06/03/1888)","AR(Ka)","1224","39.4966%","'jhr.mr. W.H. de Savornin Lohman'"
"350","Veendam(06/03/1888)","AR","857","37.1317%","'jhr.mr. W.H. de Savornin Lohman'"
"351","Appingedam(09/06/1891)","AR","908","39.8946%","'jhr.mr. W.H. de Savornin Lohman'"
"352","Winschoten(14/06/1864)",NA,"295","55.7656%","' A.  Winkler Prins'"
"353","Winschoten(01/09/1887)",NA,"329","12.8115%","' A.  Winkler Prins'"
"354","Winschoten(14/09/1887)",NA,"504","45.4054%","' A.  Winkler Prins'"
"355","Winschoten(03/10/1887)",NA,"303","29.7642%","' A.  Winkler Prins'"
"356","Winschoten(14/06/1864)",NA,"109","20.6049%","'mr. J.S.G.  Koning'"
"357","Winschoten(14/06/1864)",NA,"26","4.9149%","' T.  Borgesius'"
"358","Winschoten(18/07/1864)",NA,"118","23.6473%","' T.  Borgesius'"
"359","Winschoten(02/08/1864)",NA,"216","42.0233%","' T.  Borgesius'"
"360","Winschoten(22/01/1868)",NA,"38","8.37%","' T.  Borgesius'"
"361","Winschoten(14/06/1864)",NA,"21","3.9698%","' K.  Venema'"
"362","Winschoten(18/07/1864)",NA,"42","8.4168%","' K.  Venema'"
"363","Winschoten(18/07/1864)",NA,"98","19.6393%","'mr. W.  Woldringh'"
"364","Winschoten(10/06/1873)","AR","108","22.4066%","' J. van Beest van Andel'"
"365","Winschoten(10/06/1873)",NA,"19","3.9419%","' G.H.  Addens'"
"366","Winschoten(16/10/1877)","","268","79.5252%","'mr. H.  Goeman Borgesius'"
"367","Winschoten(14/06/1881)","(AH)*","618","87.165%","'mr. H.  Goeman Borgesius'"
"368","Winschoten(28/10/1884)","(AH)*","859","37.9082%","'mr. H.  Goeman Borgesius'"
"369","Winschoten(15/06/1886)","(AH)*","1030","34.6451%","'mr. H.  Goeman Borgesius'"
"370","Delft(01/09/1887)","","698","15.3609%","'mr. H.  Goeman Borgesius'"
"371","Nijmegen(01/09/1887)","","238","8.3685%","'mr. H.  Goeman Borgesius'"
"372","Maastricht(01/09/1887)","","83","3.4354%","'mr. H.  Goeman Borgesius'"
"373","Winschoten(01/09/1887)","","863","33.6059%","'mr. H.  Goeman Borgesius'"
"374","Veendam(06/03/1888)","Lib","1330","57.6256%","'mr. H.  Goeman Borgesius'"
"375","Eindhoven(09/06/1891)","Lib","74","5.4252%","'mr. H.  Goeman Borgesius'"
"376","Veendam(09/06/1891)","Lib","729","45.4206%","'mr. H.  Goeman Borgesius'"
"377","Helmond(09/06/1891)","Lib","105","5.8075%","'mr. H.  Goeman Borgesius'"
"378","Harlingen(09/06/1891)","Lib","1174","40.6651%","'mr. H.  Goeman Borgesius'"
"379","Zutphen(09/06/1891)","Lib","1788","52.2349%","'mr. H.  Goeman Borgesius'"
"380","Veendam(23/06/1891)","Lib","1333","68.7113%","'mr. H.  Goeman Borgesius'"
"381","Zutphen(10/04/1894)","Lib(VT)","1343","50.2808%","'mr. H.  Goeman Borgesius'"
"382","Sneek(10/04/1894)","Lib(VT)","699","29.3574%","'mr. H.  Goeman Borgesius'"
"383","Amsterdam(10/04/1894)","Lib(VT)","2562","3.1238%","'mr. H.  Goeman Borgesius'"
"384","Kampen(10/04/1894)","Lib(VT)","695","38.5469%","'mr. H.  Goeman Borgesius'"
"385","Den Haag(10/04/1894)","Lib(VT)","1526","8.444%","'mr. H.  Goeman Borgesius'"
"386","Rotterdam(10/04/1894)","Lib(VT)","887","3.5667%","'mr. H.  Goeman Borgesius'"
"387","Sneek(24/04/1894)","Lib(VT)","1215","51.0504%","'mr. H.  Goeman Borgesius'"
"388","Zutphen(15/06/1897)","Lib","3283","54.4535%","'mr. H.  Goeman Borgesius'"
"389","Almelo(15/06/1897)","Lib","771","11.6978%","'mr. H.  Goeman Borgesius'"
"390","Zutphen(17/08/1897)","Lib","3365","61.868%","'mr. H.  Goeman Borgesius'"
"391","Winschoten(16/10/1877)",NA,"50","14.8368%","' H.P.  Hazewinkel'"
"392","Winschoten(26/02/1878)",NA,"203","15.2632%","' L.G.  Brock'"
"393","Winschoten(26/02/1878)","","137","10.3008%","' D.R.  Mansholt'"
"394","Winschoten(06/03/1888)","Rad","992","39.412%","' D.R.  Mansholt'"
"395","Amsterdam(06/03/1888)","Rad","424","0.3025%","' D.R.  Mansholt'"
"396","Winschoten(20/03/1888)","Rad","1129","44.2398%","' D.R.  Mansholt'"
"397","Winschoten(09/06/1891)","V","265","11.8728%","' D.R.  Mansholt'"
"398","Winschoten(10/04/1894)","","33","2.973%","' D.R.  Mansholt'"
"399","Veendam(15/06/1897)","Rad","218","4.8715%","' D.R.  Mansholt'"
"400","Hoogezand(15/06/1897)","Rad","224","6.2119%","' D.R.  Mansholt'"
"401","Zwolle(22/03/1864)","","195","13.4948%","'mr. J.W.J. baron van Vos van Steenwijk'"
"402","Assen(27/11/1877)","","333","30.5505%","'mr. J.W.J. baron van Vos van Steenwijk'"
"403","Assen(12/12/1877)","","699","45.8661%","'mr. J.W.J. baron van Vos van Steenwijk'"
"404","Winschoten(26/02/1878)","","447","33.609%","'mr. J.W.J. baron van Vos van Steenwijk'"
"405","Winschoten(12/03/1878)","","846","53.074%","'mr. J.W.J. baron van Vos van Steenwijk'"
"406","Winschoten(10/06/1879)","(AH)*","686","56.2756%","'mr. J.W.J. baron van Vos van Steenwijk'"
"407","Winschoten(12/06/1883)","(AH)*","693","65.812%","'mr. J.W.J. baron van Vos van Steenwijk'"
"408","Winschoten(28/10/1884)","(AH)*","882","38.9232%","'mr. J.W.J. baron van Vos van Steenwijk'"
"409","Winschoten(15/06/1886)","(AH)*","1064","35.7888%","'mr. J.W.J. baron van Vos van Steenwijk'"
"410","Winschoten(03/10/1887)","","547","53.7328%","'mr. J.W.J. baron van Vos van Steenwijk'"
"411","Zwolle(09/06/1891)","Lib","1053","38.3746%","'mr. J.W.J. baron van Vos van Steenwijk'"
"412","Winschoten(26/02/1878)","","465","34.9624%","' D.  Mulder Dzn.'"
"413","Winschoten(12/03/1878)","","748","46.926%","' D.  Mulder Dzn.'"
"414","Winschoten(10/06/1879)","(AH)*","461","37.8179%","' D.  Mulder Dzn.'"
"415","Groningen(12/06/1883)","","306","26.4706%","'jhr.mr. O.Q. van Swinderen'"
"416","Winschoten(15/06/1886)","","396","13.3199%","'jhr.mr. O.Q. van Swinderen'"
"417","Winschoten(01/09/1887)","","299","11.6433%","'jhr.mr. O.Q. van Swinderen'"
"418","Winschoten(03/10/1887)","","67","6.5815%","'jhr.mr. O.Q. van Swinderen'"
"419","Appingedam(15/06/1897)","CHK","51","0.9135%","'jhr.mr. O.Q. van Swinderen'"
"420","Dokkum(15/06/1897)","CHK","225","5.5597%","'jhr.mr. O.Q. van Swinderen'"
"421","Winschoten(01/09/1887)","","475","18.4969%","'mr. H.L.  Drucker'"
"422","Winschoten(14/09/1887)","","606","54.5946%","'mr. H.L.  Drucker'"
"423","Leiden(10/04/1894)","Lib(VT)","352","20.5248%","'mr. H.L.  Drucker'"
"424","Groningen(10/04/1894)","Lib(VT)","1841","27.6967%","'mr. H.L.  Drucker'"
"425","Groningen(15/06/1897)","Lib","1709","39.606%","'mr. H.L.  Drucker'"
"426","Leiden(15/06/1897)","Lib","1772","44.3332%","'mr. H.L.  Drucker'"
"427","Groningen(25/06/1897)","Lib(AR/CHK)","2651","59.9367%","'mr. H.L.  Drucker'"
"428","Leiden(14/06/1901)","VD(Lib)","1084","27.3254%","'mr. H.L.  Drucker'"
"429","Groningen(14/06/1901)","VD(Lib/Ka)","2481","47.8588%","'mr. H.L.  Drucker'"
"430","Groningen(27/06/1901)","VD(SDAP)","3176","64.6317%","'mr. H.L.  Drucker'"
"431","Groningen(09/08/1901)","VD","None","None%","'mr. H.L.  Drucker'"
"432","Groningen(16/06/1905)","VD","2573","39.3485%","'mr. H.L.  Drucker'"
"433","Utrecht I(16/06/1905)","VD","448","6.4646%","'mr. H.L.  Drucker'"
"434","Groningen(28/06/1905)","VD(VL/Lib)","4405","67.1904%","'mr. H.L.  Drucker'"
"435","Groningen(11/06/1909)","VD","3501","51.1992%","'mr. H.L.  Drucker'"
"436","Winschoten(01/09/1887)",NA,"224","8.7227%","'mr. J.H.  Smidt'"
"437","Winschoten(03/10/1887)","","90","8.8409%","'dr. J.M.  Smit'"
"438","Amsterdam(06/03/1888)","Rad","836","0.5964%","'dr. J.M.  Smit'"
"439","Sneek(06/03/1888)","","37","1.0547%","'dr. J.M.  Smit'"
"440","Assen(27/08/1850)",NA,"64","2.0579%","'mr. W.  Goedkoop'"
"441","Assen(17/05/1853)",NA,"369","16.6441%","'mr. H.  Vos'"
"442","Assen(31/05/1853)",NA,"406","38.2658%","'mr. H.  Vos'"
"443","Assen(13/06/1854)",NA,"50","6.5445%","'mr. H.  Vos'"
"444","Assen(17/05/1853)",NA,"219","9.8782%","'mr. G.L.  Kniphorst'"
"445","Assen(01/12/1853)",NA,"157","22.0506%","'mr. G.L.  Kniphorst'"
"446","Assen(13/06/1854)",NA,"178","23.2984%","'mr. G.L.  Kniphorst'"
"447","Assen(17/05/1853)",NA,"69","3.1123%","' J. van Andel'"
"448","Steenwijk(12/06/1860)",NA,"17","3.0088%","' J. van Andel'"
"449","Assen(10/06/1856)",NA,"62","8.6231%","'mr. H.C.  Carsten'"
"450","Assen(01/12/1853)",NA,"44","6.1798%","' P.P. van Zuylen van Nijevelt'"
"451","Assen(08/06/1858)",NA,"69","9.9424%","'mr. H.  Pelinck'"
"452","Assen(26/10/1858)",NA,"155","23.9938%","'mr. H.  Pelinck'"
"453","Assen(30/10/1866)",NA,"24","0.8655%","'mr. H.  Pelinck'"
"454","Den Haag(17/05/1853)",NA,"420","14.276%","'mr. P.P. van Bosse'"
"455","Amsterdam(17/05/1853)",NA,"906","7.6917%","'mr. P.P. van Bosse'"
"456","Arnhem(17/05/1853)",NA,"591","13.2274%","'mr. P.P. van Bosse'"
"457","Rotterdam(17/05/1853)",NA,"649","22.8039%","'mr. P.P. van Bosse'"
"458","Leiden(17/05/1853)",NA,"809","36.8062%","'mr. P.P. van Bosse'"
"459","Haarlem(17/05/1853)",NA,"158","17.3817%","'mr. P.P. van Bosse'"
"460","Rotterdam(31/05/1853)",NA,"762","25.5191%","'mr. P.P. van Bosse'"
"461","Amsterdam(31/05/1853)",NA,"817","12.8946%","'mr. P.P. van Bosse'"
"462","Rotterdam(10/06/1856)",NA,"814","71.6549%","'mr. P.P. van Bosse'"
"463","Zutphen(24/04/1860)",NA,"764","51.6915%","'mr. P.P. van Bosse'"
"464","Zutphen(12/06/1860)",NA,"1035","72.9901%","'mr. P.P. van Bosse'"
"465","Zutphen(14/06/1864)",NA,"791","52.8037%","'mr. P.P. van Bosse'"
"466","Zierikzee(12/06/1866)",NA,"23","2.5442%","'mr. P.P. van Bosse'"
"467","Gorinchem(12/06/1866)",NA,"235","16.0191%","'mr. P.P. van Bosse'"
"468","Hoorn(30/10/1866)",NA,"743","16.301%","'mr. P.P. van Bosse'"
"469","Gorinchem(30/10/1866)",NA,"671","14.7085%","'mr. P.P. van Bosse'"
"470","Delft(30/10/1866)",NA,"668","15.5457%","'mr. P.P. van Bosse'"
"471","Gouda(30/10/1866)",NA,"830","15.9954%","'mr. P.P. van Bosse'"
"472","Assen(30/10/1866)",NA,"459","16.5525%","'mr. P.P. van Bosse'"
"473","Amsterdam(30/10/1866)",NA,"1406","7.0756%","'mr. P.P. van Bosse'"
"474","Assen(13/11/1866)",NA,"537","18.4156%","'mr. P.P. van Bosse'"
"475","Amsterdam(13/11/1866)",NA,"1313","16.3654%","'mr. P.P. van Bosse'"
"476","Gorinchem(13/11/1866)",NA,"818","38.8783%","'mr. P.P. van Bosse'"
"477","Delft(13/11/1866)",NA,"734","19.1495%","'mr. P.P. van Bosse'"
"478","Assen(11/09/1867)",NA,"287","23.6409%","'mr. P.P. van Bosse'"
"479","Assen(30/10/1866)",NA,"183","6.5994%","' D.T.  Notten'"
"480","Assen(22/01/1868)",NA,"175","5.985%","' D.T.  Notten'"
"481","Amsterdam(20/03/1860)","","48","3.4757%","' T.J.  Stieltjes'"
"482","Zwolle(12/06/1860)","","459","40.5477%","' T.J.  Stieltjes'"
"483","Zwolle(26/06/1860)","","733","49.6276%","' T.J.  Stieltjes'"
"484","Zwolle(12/06/1866)","","615","34.8245%","' T.J.  Stieltjes'"
"485","Zwolle(26/06/1866)","","842","48.3908%","' T.J.  Stieltjes'"
"486","Hoorn(30/10/1866)","","79","1.7332%","' T.J.  Stieltjes'"
"487","Assen(30/10/1866)","","55","1.9834%","' T.J.  Stieltjes'"
"488","Zwolle(30/10/1866)","","1309","34.3931%","' T.J.  Stieltjes'"
"489","Rotterdam(30/10/1866)","","475","7.1418%","' T.J.  Stieltjes'"
"490","Nijmegen(22/01/1868)","","263","9.5671%","' T.J.  Stieltjes'"
"491","Amsterdam(22/01/1868)","","1351","7.7457%","' T.J.  Stieltjes'"
"492","Zwolle(22/01/1868)","","774","22.9265%","' T.J.  Stieltjes'"
"493","Amsterdam(08/06/1869)","(AH)*","1524","21.4346%","' T.J.  Stieltjes'"
"494","Tiel(08/06/1869)","","873","42.317%","' T.J.  Stieltjes'"
"495","Tiel(08/06/1869)","","41","1.9845%","' T.J.  Stieltjes'"
"496","Amsterdam(10/06/1873)","(AH)*","1241","26.7745%","' T.J.  Stieltjes'"
"497","Amsterdam(12/06/1877)","(AH)*","1396","30.5872%","' T.J.  Stieltjes'"
"498","Assen(30/10/1866)",NA,"50","1.8031%","'mr. A.  Slingenberg'"
"499","Amsterdam(27/08/1850)","","577","5.0266%","'mr. J.  Heemskerk Azn.'"
"500","Amsterdam(11/09/1850)","","681","35.4318%","'mr. J.  Heemskerk Azn.'"
"501","Amsterdam(27/12/1859)","","716","55.8938%","'mr. J.  Heemskerk Azn.'"
"502","Amsterdam(12/06/1860)","","1232","90.7216%","'mr. J.  Heemskerk Azn.'"
"503","Amsterdam(14/06/1864)","","789","15.0573%","'mr. J.  Heemskerk Azn.'"
"504","Amsterdam(28/06/1864)","","1218","24.2003%","'mr. J.  Heemskerk Azn.'"
"505","Assen(22/01/1868)","","142","4.8564%","'mr. J.  Heemskerk Azn.'"
"506","Gorinchem(15/12/1868)","","977","44.6119%","'mr. J.  Heemskerk Azn.'"
"507","Gorinchem(29/12/1868)","","1157","54.9644%","'mr. J.  Heemskerk Azn.'"
"508","Gorinchem(08/06/1869)","AK/DT/DZH","1088","61.5037%","'mr. J.  Heemskerk Azn.'"
"509","Gorinchem(10/06/1873)","DZH(DT)","874","39.6192%","'mr. J.  Heemskerk Azn.'"
"510","Gorinchem(24/06/1873)","DZH(DT)","1049","44.187%","'mr. J.  Heemskerk Azn.'"
"511","Gouda(06/01/1874)","","392","16.9184%","'mr. J.  Heemskerk Azn.'"
"512","Alkmaar(10/06/1879)","","759","37.8743%","'mr. J.  Heemskerk Azn.'"
"513","Amersfoort(16/05/1888)","","342","19.965%","'mr. J.  Heemskerk Azn.'"
"514","Assen(22/01/1868)",NA,"24","0.8208%","' J.F. de Ruyter de Wildt'"
"515","Assen(08/06/1869)","AK/DZH","53","6.592%","'mr. W.B.S.  Boeles'"
"516","Assen(31/01/1871)",NA,"240","23.3236%","' A.  Roelink'"
"517","Assen(31/01/1871)","","581","56.4626%","'mr. H.J.  Smidt'"
"518","Assen(13/06/1871)","(AH)*","691","73.2768%","'mr. H.J.  Smidt'"
"519","Assen(08/06/1875)","","824","73.769%","'mr. H.J.  Smidt'"
"520","Emmen(06/03/1888)","Lib","869","62.2939%","'mr. H.J.  Smidt'"
"521","Emmen(09/06/1891)","Lib","945","70.5224%","'mr. H.J.  Smidt'"
"522","Alkmaar(05/06/1894)","","1075","34.6886%","'mr. H.J.  Smidt'"
"523","Den Haag I(15/06/1897)","Lib","1026","26.915%","'mr. H.J.  Smidt'"
"524","Dordrecht(15/06/1897)","Lib","535","13.7004%","'mr. H.J.  Smidt'"
"525","Assen(31/01/1871)","","48","4.6647%","'jhr. W.A. van der Feltz'"
"526","Assen(27/11/1877)","","518","47.5229%","'jhr. W.A. van der Feltz'"
"527","Assen(12/12/1877)","","825","54.1339%","'jhr. W.A. van der Feltz'"
"528","Assen(10/06/1879)","(AH)*","557","71.5938%","'jhr. W.A. van der Feltz'"
"529","Assen(12/06/1883)","(AH)*","963","64.9798%","'jhr. W.A. van der Feltz'"
"530","Assen(28/10/1884)","(AH)*","998","34.5688%","'jhr. W.A. van der Feltz'"
"531","Assen(15/06/1886)","(AH)*","1058","34.53%","'jhr. W.A. van der Feltz'"
"532","Assen(01/09/1887)","","756","35.5932%","'jhr. W.A. van der Feltz'"
"533","Assen(06/03/1888)","Lib","1018","70.7928%","'jhr. W.A. van der Feltz'"
"534","Assen(09/06/1891)","Lib","781","68.5088%","'jhr. W.A. van der Feltz'"
"535","Brielle(08/06/1869)","","25","2.9343%","'jhr.mr. M.M. van Asch van Wijck'"
"536","Gorinchem(08/06/1869)","","380","21.4811%","'jhr.mr. M.M. van Asch van Wijck'"
"537","Breda(10/06/1873)","AR","100","3.5804%","'jhr.mr. M.M. van Asch van Wijck'"
"538","Assen(10/06/1873)","","34","3.4137%","'jhr.mr. M.M. van Asch van Wijck'"
"539","Amersfoort(23/06/1874)","","909","47.6915%","'jhr.mr. M.M. van Asch van Wijck'"
"540","Amersfoort(07/07/1874)","","1176","47.8438%","'jhr.mr. M.M. van Asch van Wijck'"
"541","Amersfoort(17/09/1874)","","1057","58.269%","'jhr.mr. M.M. van Asch van Wijck'"
"542","Amersfoort(08/06/1875)","AR(DT/DZH)","1451","73.2458%","'jhr.mr. M.M. van Asch van Wijck'"
"543","Amersfoort(28/01/1879)","","1298","76.0398%","'jhr.mr. M.M. van Asch van Wijck'"
"544","Amersfoort(10/06/1879)","AR(DT)","1190","65.5286%","'jhr.mr. M.M. van Asch van Wijck'"
"545","Assen(27/11/1877)",NA,"115","10.5505%","'mr. J.D.  Dibbits'"
"546","Amsterdam(14/06/1881)","AR","245","2.8379%","'mr. D.P.D.  Fabius'"
"547","Assen(28/10/1884)","AR","412","14.2709%","'mr. D.P.D.  Fabius'"
"548","Haarlem(15/06/1886)","AR","201","4.444%","'mr. D.P.D.  Fabius'"
"549","Zierikzee(06/03/1888)","AR","1351","42.8209%","'mr. D.P.D.  Fabius'"
"550","Assen(06/03/1888)","AR","341","23.7135%","'mr. D.P.D.  Fabius'"
"551","Zierikzee(09/06/1891)","AR","990","34.7125%","'mr. D.P.D.  Fabius'"
"552","Assen(09/06/1891)","AR","257","22.5439%","'mr. D.P.D.  Fabius'"
"553","Amsterdam(09/06/1891)","AR(Ka)","2519","2.1121%","'mr. D.P.D.  Fabius'"
"554","Amsterdam V(15/06/1897)","AR","486","13.8304%","'mr. D.P.D.  Fabius'"
"555","Rotterdam IV(14/06/1901)","AR(Ka)","1217","38.5615%","'mr. D.P.D.  Fabius'"
"556","Rotterdam IV(27/06/1901)","AR(Ka/VA)","1517","45.5966%","'mr. D.P.D.  Fabius'"
"557","Rotterdam I(07/09/1905)","AR(Ka/CHP)","2331","40.5391%","'mr. D.P.D.  Fabius'"
"558","Rotterdam I(14/09/1905)","AR(Ka/CHP)","2885","49.0396%","'mr. D.P.D.  Fabius'"
"559","Assen(16/03/1886)","","701","36.3778%","'mr. H.  Smeenge'"
"560","Assen(30/03/1886)","","1243","61.0511%","'mr. H.  Smeenge'"
"561","Assen(15/06/1886)","(AH)*","1043","34.0405%","'mr. H.  Smeenge'"
"562","Assen(01/09/1887)","","785","36.9586%","'mr. H.  Smeenge'"
"563","Meppel(06/03/1888)","Lib","1296","59.4223%","'mr. H.  Smeenge'"
"564","Meppel(24/06/1890)","","995","97.9331%","'mr. H.  Smeenge'"
"565","Meppel(09/06/1891)","Lib","1175","58.3416%","'mr. H.  Smeenge'"
"566","Meppel(10/04/1894)","Lib(VT)","795","93.9716%","'mr. H.  Smeenge'"
"567","Meppel(15/06/1897)","Lib","2253","53.275%","'mr. H.  Smeenge'"
"568","Meppel(13/09/1900)","","None","None%","'mr. H.  Smeenge'"
"569","Meppel(14/06/1901)","Lib(VL)","2407","55.7434%","'mr. H.  Smeenge'"
"570","Meppel(16/06/1905)","Lib","3515","57.3409%","'mr. H.  Smeenge'"
"571","Meppel(11/06/1909)","Lib(VL)","3221","55.7363%","'mr. H.  Smeenge'"
"572","Meppel(17/06/1913)","Lib","3326","50.903%","'mr. H.  Smeenge'"
"573","Meppel(15/06/1917)","Lib","None","None%","'mr. H.  Smeenge'"
"574","Steenwijk(10/06/1879)","(AH)*","389","33.0501%","'mr. P.J.G. van Diggelen'"
"575","Steenwijk(24/06/1879)","(AH)*","645","47.5664%","'mr. P.J.G. van Diggelen'"
"576","Steenwijk(11/04/1882)","","624","46.4631%","'mr. P.J.G. van Diggelen'"
"577","Assen(16/03/1886)","","724","37.5714%","'mr. P.J.G. van Diggelen'"
"578","Assen(30/03/1886)","","793","38.9489%","'mr. P.J.G. van Diggelen'"
"579","Sneek(05/10/1886)","","1712","47.2015%","'mr. P.J.G. van Diggelen'"
"580","Sneek(19/10/1886)","","2086","51.3414%","'mr. P.J.G. van Diggelen'"
"581","Sneek(01/09/1887)","","1983","27.0606%","'mr. P.J.G. van Diggelen'"
"582","Wolvega(06/03/1888)","Lib","679","31.7587%","'mr. P.J.G. van Diggelen'"
"583","Wolvega(20/03/1888)","Lib","1018","47.7262%","'mr. P.J.G. van Diggelen'"
"584","Veendam(07/11/1893)","","260","19.7719%","'mr. P.J.G. van Diggelen'"
"585","Zwolle(14/06/1881)","AR(DT)","1333","52.1722%","'jhr.mr. T.A.J. van Asch van Wijck'"
"586","Zwolle(28/10/1884)","AR(DT)","1442","27.9783%","'jhr.mr. T.A.J. van Asch van Wijck'"
"587","Zwolle(15/06/1886)","AR(DT)","1537","26.323%","'jhr.mr. T.A.J. van Asch van Wijck'"
"588","Assen(15/06/1886)","AR(DT)","450","14.6867%","'jhr.mr. T.A.J. van Asch van Wijck'"
"589","Zwolle(01/09/1887)","AR(DT)","1442","28.6225%","'jhr.mr. T.A.J. van Asch van Wijck'"
"590","Amersfoort(06/03/1888)","AR(Ka)","1624","66.2857%","'jhr.mr. T.A.J. van Asch van Wijck'"
"591","Kampen(06/03/1888)","AR","1340","58.0589%","'jhr.mr. T.A.J. van Asch van Wijck'"
"592","Amersfoort(15/06/1897)","AR","1353","23.8624%","'jhr.mr. T.A.J. van Asch van Wijck'"
