"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"283","Grave(09/06/1891)","Ka","1551","94.057%","'mr. J.J.I.  Harte van Tecklenburg'"
"284","Amsterdam(09/06/1891)","Ka","1222","1.0246%","'mr. J.J.I.  Harte van Tecklenburg'"
"285","Grave(10/04/1894)","","1304","94.2878%","'mr. J.J.I.  Harte van Tecklenburg'"
"286","Grave(15/06/1897)","Ka","6230","None%","'mr. J.J.I.  Harte van Tecklenburg'"
"287","Grave(14/06/1901)","Ka","None","None%","'mr. J.J.I.  Harte van Tecklenburg'"
"288","Grave(16/06/1905)","Ka","2270","44.9772%","'mr. J.J.I.  Harte van Tecklenburg'"
"289","Grave(28/06/1905)","Ka","2430","44.7431%","'mr. J.J.I.  Harte van Tecklenburg'"
"290","Utrecht(15/06/1886)","(AH)*","1403","24.627%","'mr. W.J.  Royaards van den Ham'"
"291","Utrecht(01/09/1887)","","1139","23.6897%","'mr. W.J.  Royaards van den Ham'"
"292","Breukelen(06/03/1888)","Lib","1156","33.2184%","'mr. W.J.  Royaards van den Ham'"
"293","Breukelen(20/03/1888)","Lib","1729","50.4818%","'mr. W.J.  Royaards van den Ham'"
"294","Breukelen(09/06/1891)","Lib","1246","37.2051%","'mr. W.J.  Royaards van den Ham'"
"295","Breukelen(23/06/1891)","Lib","1755","51.2558%","'mr. W.J.  Royaards van den Ham'"
"296","Breukelen(10/04/1894)","Lib(TT)
               Lib(TT)","1345","45.7483%","'mr. W.J.  Royaards van den Ham'"
"297","Breukelen(24/04/1894)","","1797","58.2874%","'mr. W.J.  Royaards van den Ham'"
"298","Haarlem(15/07/1884)","","786","40.7254%","' J.  Duyvis'"
"299","Haarlem(29/07/1884)","","1023","61.5153%","' J.  Duyvis'"
"300","Haarlem(28/10/1884)","","1218","30.3136%","' J.  Duyvis'"
"301","Utrecht(01/09/1887)","","1081","22.4834%","' J.  Duyvis'"
"302","Utrecht(10/04/1894)","Lib(VT)","664","18.3071%","' J.  Duyvis'"
"303","Hilversum(26/02/1878)","","50","3.8551%","'jhr. C.  Hartsen'"
"304","Alkmaar(15/06/1886)","(DT)*","1361","20.7501%","'jhr. C.  Hartsen'"
"305","Amsterdam(15/06/1886)","(DT)*","671","2.9087%","'jhr. C.  Hartsen'"
"306","Alkmaar(25/10/1887)","","988","42.7151%","'jhr. C.  Hartsen'"
"307","Alkmaar(06/03/1888)","C(Ka)","1492","34.5211%","'jhr. C.  Hartsen'"
"308","Alkmaar(20/03/1888)","C(AR/Ka)","1901","43.4912%","'jhr. C.  Hartsen'"
"309","Beverwijk(20/06/1893)","","622","23.9784%","'jhr. C.  Hartsen'"
"310","Rotterdam(25/02/1862)","","233","13.3143%","'mr. L.G.  Greeve'"
"311","Hilversum(26/02/1878)","","202","15.5744%","'mr. L.G.  Greeve'"
"312","Den Haag(15/06/1886)","(AH)*","1184","26.9827%","'mr. L.G.  Greeve'"
"313","Den Haag(01/09/1887)","","1057","27.2704%","'mr. L.G.  Greeve'"
"314","Den Haag(06/03/1888)","Lib","3077","16.6495%","'mr. L.G.  Greeve'"
"315","Den Haag(20/03/1888)","Lib","3266","25.3986%","'mr. L.G.  Greeve'"
"316","Hilversum(26/02/1878)",NA,"95","7.3246%","' A.L. van Tienen'"
"317","Hilversum(10/06/1879)","(AH)*","253","22.7723%","'jhr. D.J.A.A. van Lawick van Pabst tot Nijevelt'"
"318","Hilversum(09/05/1882)","","550","41.9207%","' J.F.H.  Bekhuis'"
"319","Franeker(09/06/1891)","Ka","131","4.2602%","' J.F.H.  Bekhuis'"
"320","Sneek(11/05/1894)","Ka(TT)","240","9.82%","' J.F.H.  Bekhuis'"
"321","Leeuwarden(15/06/1897)","Ka","505","12.7848%","' J.F.H.  Bekhuis'"
"322",NA,NA,NA,NA,NA
"323","Hilversum(15/06/1886)","(AH)*","770","39.6703%","' C.J.  Hacke van Mijnden'"
"324","Hilversum(01/09/1887)","","539","35.2288%","' C.J.  Hacke van Mijnden'"
"325","Hoorn(27/08/1850)","","1319","29.3829%","'jhr.mr. D. van Akerlaken'"
"326","Hoorn(17/05/1853)","","2114","46.4207%","'jhr.mr. D. van Akerlaken'"
"327","Hoorn(13/06/1854)","","1076","92.3605%","'jhr.mr. D. van Akerlaken'"
"328","Hoorn(08/06/1858)","","762","88.9148%","'jhr.mr. D. van Akerlaken'"
"329","Hoorn(08/06/1869)","(AH)*","1342","60.0447%","'jhr.mr. D. van Akerlaken'"
"330","Hoorn(10/06/1873)","(AH)*","1338","81.2386%","'jhr.mr. D. van Akerlaken'"
"331","Hoorn(27/08/1850)","","488","10.871%","'mr. A.S. van Nierop'"
"332","Hoorn(20/04/1852)","","571","34.7747%","'mr. A.S. van Nierop'"
"333","Hoorn(05/05/1852)","","957","55.6395%","'mr. A.S. van Nierop'"
"334","Hoorn(08/06/1852)","","917","51.5748%","'mr. A.S. van Nierop'"
"335","Hoorn(17/05/1853)","","1032","22.6614%","'mr. A.S. van Nierop'"
"336","Hoorn(13/06/1854)","","38","3.2618%","'mr. A.S. van Nierop'"
"337","Hoorn(03/04/1855)","","820","46.0674%","'mr. A.S. van Nierop'"
"338","Hoorn(17/04/1855)","","1015","46.6024%","'mr. A.S. van Nierop'"
"339","Hoorn(10/06/1856)","","313","23.3931%","'mr. A.S. van Nierop'"
"340","Alkmaar(10/06/1856)","","642","44.8951%","'mr. A.S. van Nierop'"
"341","Alkmaar(24/06/1856)","","959","47.4752%","'mr. A.S. van Nierop'"
"342","Hoorn(29/05/1860)","","204","24.6377%","'mr. A.S. van Nierop'"
"343","Hoorn(14/06/1864)","","331","28.1702%","'mr. A.S. van Nierop'"
"344","Haarlem(14/06/1864)","","573","46.1724%","'mr. A.S. van Nierop'"
"345","Hoorn(28/06/1864)","","855","54.8428%","'mr. A.S. van Nierop'"
"346","Haarlem(28/06/1864)","","866","57.1995%","'mr. A.S. van Nierop'"
"347","Haarlem(30/10/1866)","","698","19.8521%","'mr. A.S. van Nierop'"
"348","Haarlem(13/11/1866)","","928","24.4597%","'mr. A.S. van Nierop'"
"349","Haarlem(22/01/1868)","","641","39.277%","'mr. A.S. van Nierop'"
"350","Haarlem(04/02/1868)","","880","46.1942%","'mr. A.S. van Nierop'"
"351","Haarlem(25/02/1868)","","835","49.8805%","'mr. A.S. van Nierop'"
"352","Haarlem(10/03/1868)","","953","47.4838%","'mr. A.S. van Nierop'"
"353","Amsterdam(13/06/1871)","(AH)*","1071","14.8276%","'mr. A.S. van Nierop'"
"354","Amsterdam(22/10/1872)","","536","27.445%","'mr. A.S. van Nierop'"
"355","Amsterdam(26/02/1878)","","741","37.7099%","'mr. A.S. van Nierop'"
"356","Amsterdam(12/03/1878)","","838","49.1784%","'mr. A.S. van Nierop'"
"357","Hoorn(30/11/1848)",NA,"127","12.4754%","' E.T.  Scheltinga Winterberg'"
"358","Hoorn(14/12/1848)",NA,"561","53.2764%","' E.T.  Scheltinga Winterberg'"
"359","Hoorn(27/08/1850)",NA,"313","6.9726%","' E.T.  Scheltinga Winterberg'"
"360","Hoorn(27/08/1850)",NA,"140","3.1187%","' J.  Donker Hzn.'"
"361","Hoorn(20/04/1852)",NA,"43","2.6188%","' J.  Donker Hzn.'"
"362","Hoorn(08/06/1852)",NA,"669","37.6265%","' J.  Donker Hzn.'"
"363","Alkmaar(29/06/1852)",NA,"52","3.6364%","' J.  Donker Hzn.'"
"364","Hoorn(17/05/1853)",NA,"659","14.4708%","' J.  Donker Hzn.'"
"365","Hoorn(31/05/1853)",NA,"1199","26.3285%","' J.  Donker Hzn.'"
"366","Hoorn(30/11/1848)",NA,"332","32.613%","'jhr. P.  Opperdoes Alewijn'"
"367","Hoorn(27/08/1850)",NA,"100","2.2277%","'jhr. P.  Opperdoes Alewijn'"
"368","Hoorn(20/04/1852)",NA,"564","34.3484%","'jhr. P.  Opperdoes Alewijn'"
"369","Hoorn(05/05/1852)",NA,"763","44.3605%","'jhr. P.  Opperdoes Alewijn'"
"370","Hoorn(08/06/1852)",NA,"57","3.2058%","'jhr. P.  Opperdoes Alewijn'"
"371","Hoorn(17/05/1853)",NA,"481","10.5621%","'jhr. P.  Opperdoes Alewijn'"
"372","Hoorn(27/08/1850)",NA,"49","1.0916%","' S. de Vries'"
"373","Hoorn(20/04/1852)",NA,"136","8.2826%","' S. de Vries'"
"374","Hoorn(08/06/1852)",NA,"93","5.2306%","' S. de Vries'"
"375","Hoorn(20/04/1852)",NA,"150","9.1352%","' J.D.  Kruseman'"
"376","Hoorn(20/04/1852)",NA,"57","3.4714%","'mr. L.G.  Vernée'"
"377","Hoorn(17/05/1853)",NA,"145","3.184%","' P.  Buijskes'"
"378","Hoorn(03/04/1855)",NA,"731","41.0674%","'mr.dr. P.M.  Tutein Nolthenius'"
"379","Hoorn(17/04/1855)",NA,"1163","53.3976%","'mr.dr. P.M.  Tutein Nolthenius'"
"380","Hoorn(10/06/1856)",NA,"816","60.9865%","'mr.dr. P.M.  Tutein Nolthenius'"
"381","Hoorn(20/03/1860)",NA,"309","28.6111%","'mr.dr. P.M.  Tutein Nolthenius'"
"382","Hoorn(03/04/1860)",NA,"773","52.6926%","'mr.dr. P.M.  Tutein Nolthenius'"
"383","Hoorn(12/06/1860)",NA,"641","65.3415%","'mr.dr. P.M.  Tutein Nolthenius'"
"384","Dordrecht(17/05/1853)",NA,"185","6.2989%","'jhr.mr. P.J.  Elout van Soeterwoude'"
"385","Gorinchem(17/05/1853)",NA,"549","47.5737%","'jhr.mr. P.J.  Elout van Soeterwoude'"
"386","Middelburg(17/05/1853)",NA,"649","20.4024%","'jhr.mr. P.J.  Elout van Soeterwoude'"
"387","Gorinchem(31/05/1853)",NA,"636","54.6862%","'jhr.mr. P.J.  Elout van Soeterwoude'"
"388","Gorinchem(10/06/1856)",NA,"558","58.6134%","'jhr.mr. P.J.  Elout van Soeterwoude'"
"389","Hoorn(10/06/1856)",NA,"76","5.6801%","'jhr.mr. P.J.  Elout van Soeterwoude'"
"390","Gorinchem(12/06/1860)",NA,"581","36.495%","'jhr.mr. P.J.  Elout van Soeterwoude'"
"391","Gorinchem(26/06/1860)",NA,"885","52.3669%","'jhr.mr. P.J.  Elout van Soeterwoude'"
"392","Leiden(29/07/1879)",NA,"1223","65.4361%","'jhr.mr. P.J.  Elout van Soeterwoude'"
"393","Hoorn(08/06/1858)",NA,"39","4.5508%","' J.B.S.  Sutherland'"
"394","Amsterdam IV(30/11/1848)",NA,"7","2.1021%","'mr. F.A. van Hall'"
"395","Amsterdam III(30/11/1848)",NA,"203","56.0773%","'mr. F.A. van Hall'"
"396","Amsterdam V(30/11/1848)",NA,"7","1.6548%","'mr. F.A. van Hall'"
"397","Amsterdam II(30/11/1848)",NA,"10","2.7473%","'mr. F.A. van Hall'"
"398","Amsterdam(27/08/1850)",NA,"1145","9.9747%","'mr. F.A. van Hall'"
"399","Amsterdam(11/09/1850)",NA,"1241","64.5682%","'mr. F.A. van Hall'"
"400","Amsterdam(08/06/1852)",NA,"1079","25.2162%","'mr. F.A. van Hall'"
"401","Alkmaar(17/03/1857)",NA,"86","6.5102%","'mr. F.A. van Hall'"
"402","Hoorn(30/07/1858)",NA,"509","36.4613%","'mr. F.A. van Hall'"
"403","Hoorn(11/08/1858)",NA,"1076","67.4185%","'mr. F.A. van Hall'"
"404","Haarlem(10/06/1862)",NA,"225","30.9066%","'mr. F.A. van Hall'"
"405","Haarlem(24/06/1862)",NA,"393","46.2353%","'mr. F.A. van Hall'"
"406","Hoorn(30/07/1858)",NA,"334","23.9255%","'mr. J.G.A.  Faber'"
"407","Hoorn(11/08/1858)",NA,"520","32.5815%","'mr. J.G.A.  Faber'"
"408","Hoorn(13/10/1874)",NA,"140","6.295%","'mr. J.G.A.  Faber'"
"409","Hoorn(30/07/1858)",NA,"159","11.3897%","' H.  Koomen'"
"410","Hoorn(20/03/1860)","","505","46.7593%","'mr. M.J. de Lange'"
"411","Hoorn(03/04/1860)","","694","47.3074%","'mr. M.J. de Lange'"
"412","Hoorn(12/06/1860)","","288","29.3578%","'mr. M.J. de Lange'"
"413","Alkmaar(14/06/1864)","","249","20.3598%","'mr. M.J. de Lange'"
"414","Amsterdam(08/06/1869)","(AH)*","1360","19.128%","'mr. M.J. de Lange'"
"415","Amsterdam(10/06/1873)","(AH)*","860","18.5545%","'mr. M.J. de Lange'"
"416","Hoorn(20/03/1860)",NA,"62","5.7407%","' H.  Mensonides'"
"417","Hoorn(29/05/1860)",NA,"441","53.2609%","' H.  Mensonides'"
"418","Hoorn(10/06/1862)",NA,"622","82.058%","' H.  Mensonides'"
"419","Hoorn(12/06/1866)",NA,"558","54.0174%","' H.  Mensonides'"
"420","Hoorn(30/10/1866)",NA,"863","18.9337%","' H.  Mensonides'"
"421","Hoorn(13/11/1866)",NA,"1151","51.1101%","' H.  Mensonides'"
"422","Hoorn(22/01/1868)",NA,"757","16.8447%","' H.  Mensonides'"
"423","Hoorn(14/06/1864)",NA,"172","14.6383%","'mr. W.  Terpstra'"
"424","Hoorn(12/06/1866)",NA,"385","37.2701%","'mr. W.  Terpstra'"
"425","Hoorn(30/10/1866)",NA,"1133","24.8574%","'mr. W.  Terpstra'"
"426","Hoorn(13/11/1866)",NA,"1101","48.8899%","'mr. W.  Terpstra'"
"427","Hoorn(14/06/1864)",NA,"80","6.8085%","' H.  Raat'"
"428","Hoorn(21/07/1864)",NA,"141","11.7402%","' H.  Raat'"
"429","Hoorn(10/06/1873)",NA,"41","2.4894%","' H.  Raat'"
"430","Hoorn(14/06/1864)",NA,"77","6.5532%","'mr. D.  Visser'"
"431","Delft(14/06/1864)",NA,"260","15.748%","'mr. J. de Neufville'"
"432","Hoorn(14/06/1864)",NA,"70","5.9574%","'mr. J. de Neufville'"
"433","Gouda(08/06/1869)",NA,"205","8.5524%","'mr. J. de Neufville'"
"434","Hoorn(14/06/1864)",NA,"48","4.0851%","'mr. L.F.C.  Gasinjet'"
"435",NA,NA,NA,NA,NA
"436","Amsterdam(17/05/1853)",NA,"503","4.2703%","'mr. H.J.  Koenen'"
"437","Amsterdam(16/06/1853)",NA,"247","14.3438%","'mr. H.J.  Koenen'"
"438","Amsterdam(30/10/1866)",NA,"309","1.555%","'mr. H.J.  Koenen'"
"439","Hoorn(30/10/1866)",NA,"43","0.9434%","'mr. H.J.  Koenen'"
"440","Alkmaar(30/10/1866)","","1204","26.7675%","'mr.dr. E.H. s' Jacob'"
"441","Alkmaar(22/01/1868)","","930","22.5455%","'mr.dr. E.H. s' Jacob'"
"442","Amsterdam(13/02/1868)","","1174","46.4032%","'mr.dr. E.H. s' Jacob'"
"443","Hoorn(08/06/1869)","AK/DT/DZH","874","39.1051%","'mr.dr. E.H. s' Jacob'"
"444","Amsterdam(12/10/1869)","","1087","54.9823%","'mr.dr. E.H. s' Jacob'"
"445","Amsterdam(13/06/1871)","DT/DZH","1153","15.9629%","'mr.dr. E.H. s' Jacob'"
"446","Amsterdam(27/06/1871)","DT/DZH","1017","50.5719%","'mr.dr. E.H. s' Jacob'"
"447","Amsterdam(08/06/1875)","DZH(DT)","863","11.8854%","'mr.dr. E.H. s' Jacob'"
"448","Hoorn(13/06/1871)","(AH)*","1265","51.7171%","' K.H. de Jong'"
"449","Hoorn(08/06/1875)","","1592","82.7013%","' K.H. de Jong'"
"450","Hoorn(10/06/1879)","(AH)*","1336","86.9226%","' K.H. de Jong'"
"451","Hoorn(12/06/1883)","(AH)*","1295","58.3071%","' K.H. de Jong'"
"452","Hoorn(28/10/1884)","(AH)*","1893","32.4867%","' K.H. de Jong'"
"453","Goes(31/08/1859)","","201","24.6626%","' I.D.  Fransen van de Putte'"
"454","Goes(12/06/1860)","","236","27.929%","' I.D.  Fransen van de Putte'"
"455","Rotterdam(12/06/1860)","","328","28.3003%","' I.D.  Fransen van de Putte'"
"456","Rotterdam(26/06/1860)","","521","43.6348%","' I.D.  Fransen van de Putte'"
"457","Rotterdam(25/02/1862)","","1115","63.7143%","' I.D.  Fransen van de Putte'"
"458","Rotterdam(10/06/1862)","","802","36.8736%","' I.D.  Fransen van de Putte'"
"459","Rotterdam(12/06/1866)","","1136","68.1873%","' I.D.  Fransen van de Putte'"
"460","Rotterdam(30/10/1866)","","1426","21.4404%","' I.D.  Fransen van de Putte'"
"461","Rotterdam(22/01/1868)","","1331","19.2424%","' I.D.  Fransen van de Putte'"
"462","Rotterdam(13/06/1871)","(AH)*","1025","59.3515%","' I.D.  Fransen van de Putte'"
"463","Hoorn(13/10/1874)","","1034","46.4928%","' I.D.  Fransen van de Putte'"
"464","Hoorn(27/10/1874)","","1660","54.3372%","' I.D.  Fransen van de Putte'"
"465","Hoorn(12/06/1877)","(AH)*","1211","86.9971%","' I.D.  Fransen van de Putte'"
"466","Hoorn(13/10/1874)",NA,"991","44.5594%","' C.  Bloem'"
"467","Hoorn(27/10/1874)",NA,"1395","45.6628%","' C.  Bloem'"
"468","Amsterdam(10/06/1873)","AR","166","3.5814%","' W. von Wrangel auf Lindenberg'"
"469","Hoorn(13/10/1874)","","46","2.0683%","' W. von Wrangel auf Lindenberg'"
"470","Amsterdam(08/06/1875)","AR","142","1.9557%","' W. von Wrangel auf Lindenberg'"
"471","Delft(08/06/1875)","AR","491","19.3231%","' W. von Wrangel auf Lindenberg'"
"472","Delft(12/06/1877)","AR","397","17.1787%","' W. von Wrangel auf Lindenberg'"
"473","Amsterdam(12/06/1877)","AR","93","2.0377%","' W. von Wrangel auf Lindenberg'"
"474","Hoorn(10/06/1879)",NA,"78","5.0748%","' C.  Donker'"
"475","Hoorn(31/08/1880)","","1021","82.4052%","'mr. W.K. baron van Dedem'"
"476","Hoorn(14/06/1881)","(AH)*","1177","84.9206%","'mr. W.K. baron van Dedem'"
"477","Hoorn(28/10/1884)","(AH)*","1892","32.4695%","'mr. W.K. baron van Dedem'"
"478","Hoorn(15/06/1886)","(AH)*","1950","30.699%","'mr. W.K. baron van Dedem'"
"479","Hoorn(01/09/1887)","","1379","30.2147%","'mr. W.K. baron van Dedem'"
"480","Hoorn(06/03/1888)","Lib","2065","66.1647%","'mr. W.K. baron van Dedem'"
"481","Hoorn(09/06/1891)","Lib","1634","77.5878%","'mr. W.K. baron van Dedem'"
"482","Hoorn(31/08/1880)","","198","15.9806%","'mr. D.  Visser van Hazerswoude'"
"483","Haarlemmermeer(12/06/1883)","(AH)*","392","33.1641%","'mr. D.  Visser van Hazerswoude'"
"484","Haarlemmermeer(28/10/1884)","(AH)*","377","31.3644%","'mr. D.  Visser van Hazerswoude'"
"485","Hoorn(15/06/1886)","(AH)*","1958","30.8249%","'mr. D.  Visser van Hazerswoude'"
"486","Hoorn(01/09/1887)","","1385","30.3462%","'mr. D.  Visser van Hazerswoude'"
"487","Enkhuizen(06/03/1888)","Lib","2150","55.1141%","'mr. D.  Visser van Hazerswoude'"
"488","Alkmaar(14/06/1881)","(DT)*","630","29.453%","' W.  Bos'"
"489","Alkmaar(12/06/1883)","(DT)*","644","27.6158%","' W.  Bos'"
"490","Alkmaar(28/10/1884)","(DT)*","788","14.8232%","' W.  Bos'"
"491","Hoorn(28/10/1884)","(DT)*","872","14.9648%","' W.  Bos'"
"492","Alkmaar(11/11/1884)","DT(AR)","1099","36.439%","' W.  Bos'"
"493","Hoorn(15/06/1886)","(DT)*","1107","17.4276%","' W.  Bos'"
"494","Hoorn(01/09/1887)","(DT)*","793","17.3751%","' W.  Bos'"
"495","Alkmaar(01/09/1887)","","194","5.3949%","' W.  Bos'"
"496","Enkhuizen(06/03/1888)","Ka","1440","36.9136%","' W.  Bos'"
"497","Enkhuizen(28/10/1890)","","1357","38.5402%","' W.  Bos'"
"498","Beverwijk(09/06/1891)","Ka","753","25.2346%","' W.  Bos'"
"499","Beverwijk(23/06/1891)","Ka(AR)","1524","46.7915%","' W.  Bos'"
"500","Amsterdam(10/06/1879)","AR","176","3.3569%","' H.W. van Marle'"
"501","Alkmaar(10/06/1879)","AR","79","3.9421%","' H.W. van Marle'"
"502","Amsterdam(13/01/1880)","","125","8.2345%","' H.W. van Marle'"
"503","Amsterdam(14/06/1881)","AR(DT)","640","7.4134%","' H.W. van Marle'"
"504","Amsterdam(27/03/1883)","","569","29.5278%","' H.W. van Marle'"
"505","Amsterdam(10/04/1883)","","642","39.1702%","' H.W. van Marle'"
"506","Amsterdam(12/06/1883)","AR(DT)","611","11.3611%","' H.W. van Marle'"
"507","Hoorn(28/10/1884)","AR","139","2.3854%","' H.W. van Marle'"
"508","Haarlem(28/10/1884)","AR","199","4.9527%","' H.W. van Marle'"
"509","Amsterdam(28/10/1884)","AR","332","1.408%","' H.W. van Marle'"
"510","Alkmaar(15/06/1886)","AR(DT)","1321","20.1403%","' H.W. van Marle'"
"511","Amsterdam(15/06/1886)","AR","299","1.2961%","' H.W. van Marle'"
"512","Amsterdam(01/09/1887)","AR","298","2.7824%","' H.W. van Marle'"
"513","Alkmaar(01/09/1887)","","281","7.8142%","' H.W. van Marle'"
"514","Hoorn(01/09/1887)","","66","1.4461%","' H.W. van Marle'"
"515","Amsterdam(06/03/1888)","AR","2182","1.5566%","' H.W. van Marle'"
"516","Den Helder(06/03/1888)","AR","973","35.1517%","' H.W. van Marle'"
"517","Alkmaar(06/03/1888)","AR","255","5.9%","' H.W. van Marle'"
"518","Den Helder(20/03/1888)","AR(Ka)","1004","36.0762%","' H.W. van Marle'"
"519","Den Helder(09/06/1891)","AR","281","19.8306%","' H.W. van Marle'"
"520","Amsterdam(10/04/1894)","AR(VT)","1174","1.4314%","' H.W. van Marle'"
"521","Amsterdam VI(14/06/1901)","AR(Ka)","1362","40.9501%","' H.W. van Marle'"
"522","Amsterdam VI(27/06/1901)","AR(Ka/VA)","1556","44.559%","' H.W. van Marle'"
"523","Hoorn(20/04/1852)",NA,"43","2.6188%","' A.S. van Nierop'"
"524","Hoorn(31/05/1853)",NA,"1156","25.3843%","' A.S. van Nierop'"
"525","Hoorn(22/01/1868)",NA,"760","16.9114%","' A.S. van Nierop'"
"526","Hoorn(10/06/1862)",NA,"41","5.409%","'   Mensonides'"
"527","Zaandam(30/11/1848)",NA,"648","77.7911%","'mr. H.J.  Smit'"
"528","Alkmaar(27/08/1850)",NA,"1566","39.9286%","'mr. H.J.  Smit'"
"529","Alkmaar(08/06/1852)",NA,"864","68.8995%","'mr. H.J.  Smit'"
"530","Alkmaar(30/11/1848)",NA,"503","52.8361%","' S.A. de Moraaz'"
"531","Alkmaar(27/08/1850)",NA,"1275","32.5089%","' S.A. de Moraaz'"
"532","Alkmaar(17/05/1853)",NA,"612","15.7044%","' S.A. de Moraaz'"
"533","Alkmaar(13/06/1854)",NA,"280","23.2558%","' S.A. de Moraaz'"
"534","Alkmaar(27/08/1850)","","685","17.4656%","'jhr.mr. C. van Foreest'"
"535","Alkmaar(17/05/1853)","","1293","33.1794%","'jhr.mr. C. van Foreest'"
"536","Alkmaar(10/06/1856)","","625","43.7063%","'jhr.mr. C. van Foreest'"
"537","Alkmaar(24/06/1856)","","1061","52.5248%","'jhr.mr. C. van Foreest'"
"538","Alkmaar(12/06/1860)","","525","48.121%","'jhr.mr. C. van Foreest'"
"539","Alkmaar(26/06/1860)","","862","55.7929%","'jhr.mr. C. van Foreest'"
"540","Alkmaar(14/06/1864)","","643","52.5756%","'jhr.mr. C. van Foreest'"
"541","Alkmaar(30/10/1866)","","1387","30.8359%","'jhr.mr. C. van Foreest'"
"542","Alkmaar(22/01/1868)","","998","24.1939%","'jhr.mr. C. van Foreest'"
"543","Alkmaar(04/02/1868)","","1444","57.8526%","'jhr.mr. C. van Foreest'"
"544","Alkmaar(08/06/1869)","AK/DT/DZH","1106","47.6108%","'jhr.mr. C. van Foreest'"
"545","Alkmaar(16/08/1870)","","878","49.8864%","'jhr.mr. C. van Foreest'"
"546","Alkmaar(30/08/1870)","","1191","51.0502%","'jhr.mr. C. van Foreest'"
"547","Alkmaar(25/10/1870)","","1083","53.8538%","'jhr.mr. C. van Foreest'"
"548","Alkmaar(10/06/1873)","(DT)*","1270","51.5631%","'jhr.mr. C. van Foreest'"
"549","Alkmaar(27/08/1850)",NA,"255","6.5018%","' W.J.C.  Waterschoot van der Gracht'"
"550","Alkmaar(08/06/1852)",NA,"170","13.5566%","' C. van de Stadt'"
"551","Amsterdam(08/06/1852)",NA,"514","12.0122%","' J.J.  Rochussen'"
"552","Amsterdam(22/06/1852)",NA,"550","46.0251%","' J.J.  Rochussen'"
"553","Alkmaar(29/06/1852)",NA,"723","50.5594%","' J.J.  Rochussen'"
"554","Alkmaar(17/05/1853)",NA,"1506","38.6451%","' J.J.  Rochussen'"
"555","Alkmaar(13/06/1854)",NA,"889","73.8372%","' J.J.  Rochussen'"
"556","Alkmaar(10/06/1862)",NA,"288","24.5944%","' J.J.  Rochussen'"
"557","Amsterdam(03/11/1864)",NA,"975","61.7871%","' J.J.  Rochussen'"
"558","Amsterdam(30/10/1866)",NA,"1616","8.1325%","' J.J.  Rochussen'"
"559","Amsterdam(13/11/1866)",NA,"1773","22.099%","' J.J.  Rochussen'"
"560","Amsterdam(22/01/1868)",NA,"1538","8.8178%","' J.J.  Rochussen'"
"561","Alkmaar(29/06/1852)",NA,"95","6.6434%","'mr. C.  Sandenbergh Matthiessen'"
