"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"292","Nijmegen(12/06/1883)","","374","19.6739%","' K.W. van Gorkom'"
"293","Amersfoort(12/06/1883)","(AH)*","555","27.3939%","' K.W. van Gorkom'"
"294","Amersfoort(28/10/1884)","(AH)*","760","16.2324%","' K.W. van Gorkom'"
"295","Zutphen(28/10/1884)","(AH)*","1496","24.4325%","' K.W. van Gorkom'"
"296","Nijmegen(28/10/1884)","(AH)*","330","9.2076%","' K.W. van Gorkom'"
"297","Zutphen(15/06/1886)","(AH)*","1899","26.578%","' J.  Willink'"
"298","Zutphen(01/09/1887)","","1712","26.298%","' J.  Willink'"
"299","Ommen(10/04/1894)","Lib(VT)","551","46.8537%","' J.  Willink'"
"300","Zutphen(15/06/1886)","AR(DT)","1638","22.9251%","'mr. J.D.C. baron van Heeckeren van Kell'"
"301","Zutphen(01/09/1887)","(DT)*","650","9.9846%","' J.B.  Dericks'"
"302","Zutphen(12/06/1866)",NA,"36","2.8549%","'mr. F.R.  Pennink'"
"303","Nijmegen(10/06/1873)","AR","145","10.7487%","'mr. Æ. baron van Mackay 2'"
"304","Zutphen(08/06/1875)","AR(DT/DZH)","1114","42.5029%","'mr. Æ. baron van Mackay 2'"
"305","Zutphen(20/07/1875)","","1301","46.0857%","'mr. Æ. baron van Mackay 2'"
"306","Amersfoort(04/04/1876)","","1168","64.7809%","'mr. Æ. baron van Mackay 2'"
"307","Amersfoort(12/06/1877)","AR(DT)","1162","59.8044%","'mr. Æ. baron van Mackay 2'"
"308","Amersfoort(14/06/1881)","AR(DT)","1101","78.5867%","'mr. Æ. baron van Mackay 2'"
"309","Amersfoort(28/10/1884)","AR(DT)","1560","33.3191%","'mr. Æ. baron van Mackay 2'"
"310","Amsterdam(15/06/1886)","AR","311","1.3481%","'mr. Æ. baron van Mackay 2'"
"311","Utrecht(15/06/1886)","AR(DT)","1433","25.1536%","'mr. Æ. baron van Mackay 2'"
"312","Amersfoort(15/06/1886)","AR(DT)","1803","33.7135%","'mr. Æ. baron van Mackay 2'"
"313","Utrecht(01/09/1887)","AR(DT)","1269","26.3935%","'mr. Æ. baron van Mackay 2'"
"314","Amsterdam(01/09/1887)","AR","298","2.7824%","'mr. Æ. baron van Mackay 2'"
"315","Utrecht(06/03/1888)","","1684","44.8947%","'mr. Æ. baron van Mackay 2'"
"316","Rheden(06/03/1888)","","297","11.2713%","'mr. Æ. baron van Mackay 2'"
"317","Amersfoort(27/03/1888)","AR","1443","61.7987%","'mr. Æ. baron van Mackay 2'"
"318","Tiel(08/12/1891)","","798","34.2931%","'mr. Æ. baron van Mackay 2'"
"319","Kampen(10/05/1892)","","1188","53.4653%","'mr. Æ. baron van Mackay 2'"
"320","Kampen(10/04/1894)","AR(TT)","1095","60.7321%","'mr. Æ. baron van Mackay 2'"
"321","Amsterdam(10/04/1894)","AR(TT)","668","0.8145%","'mr. Æ. baron van Mackay 2'"
"322","Rotterdam(10/04/1894)","AR(VT)","513","2.0628%","'mr. Æ. baron van Mackay 2'"
"323","Kampen(15/06/1897)","AR(Ka/VA)","2294","53.2993%","'mr. Æ. baron van Mackay 2'"
"324","Kampen(14/06/1901)","","2404","58.9794%","'mr. Æ. baron van Mackay 2'"
"325","Middelburg(11/10/1870)","","667","51.8663%","'mr. J.P.R.  Tak van Poortvliet'"
"326","Middelburg(13/06/1871)","(AH)*","934","54.1449%","'mr. J.P.R.  Tak van Poortvliet'"
"327","Middelburg(08/06/1875)","","1059","48.6673%","'mr. J.P.R.  Tak van Poortvliet'"
"328","Zutphen(20/07/1875)","","1519","53.808%","'mr. J.P.R.  Tak van Poortvliet'"
"329","Amsterdam(13/01/1880)","","952","62.7141%","'mr. J.P.R.  Tak van Poortvliet'"
"330","Amsterdam(14/06/1881)","(AH)*","1478","17.1204%","'mr. J.P.R.  Tak van Poortvliet'"
"331","Amsterdam(28/10/1884)","","1085","4.6014%","'mr. J.P.R.  Tak van Poortvliet'"
"332","Amsterdam(06/03/1888)","Lib","8979","6.4055%","'mr. J.P.R.  Tak van Poortvliet'"
"333","Doetinchem(06/03/1888)","Lib","1246","37.3613%","'mr. J.P.R.  Tak van Poortvliet'"
"334","Doetinchem(20/03/1888)","Lib","1528","46.5286%","'mr. J.P.R.  Tak van Poortvliet'"
"335","Delft(09/06/1891)","Lib","1238","45.6321%","'mr. J.P.R.  Tak van Poortvliet'"
"336","Amsterdam(09/06/1891)","Lib","7234","6.0655%","'mr. J.P.R.  Tak van Poortvliet'"
"337","Delft(23/06/1891)","Lib","1429","49.4806%","'mr. J.P.R.  Tak van Poortvliet'"
"338","Den Bosch(10/04/1894)","","72","8.0537%","'mr. J.P.R.  Tak van Poortvliet'"
"339","Amsterdam(10/04/1894)","Lib(VT)","5506","6.7133%","'mr. J.P.R.  Tak van Poortvliet'"
"340","Nijmegen(10/04/1894)","Lib(VT)","57","6.6901%","'mr. J.P.R.  Tak van Poortvliet'"
"341","Beverwijk(15/06/1897)","Lib","2537","42.3893%","'mr. J.P.R.  Tak van Poortvliet'"
"342","Schiedam(15/06/1897)","Lib","1395","26.5866%","'mr. J.P.R.  Tak van Poortvliet'"
"343","Amsterdam IX(15/06/1897)","Lib","1520","44.904%","'mr. J.P.R.  Tak van Poortvliet'"
"344","Amsterdam IX(25/06/1897)","Lib(CHK)","2309","63.0014%","'mr. J.P.R.  Tak van Poortvliet'"
"345","Beverwijk(25/06/1897)","Lib(CHK)","3246","50.8538%","'mr. J.P.R.  Tak van Poortvliet'"
"346","Arnhem(27/08/1850)",NA,"61","1.7212%","'mr. G.J.C.  Schneither'"
"347","Arnhem(24/09/1850)",NA,"457","13.4136%","'mr. G.J.C.  Schneither'"
"348","Arnhem(08/10/1850)",NA,"631","19.9116%","'mr. G.J.C.  Schneither'"
"349","Arnhem(24/09/1850)",NA,"550","16.1432%","' P.C.G.  Guyot'"
"350","Arnhem(08/10/1850)",NA,"686","21.6472%","' P.C.G.  Guyot'"
"351","Zierikzee(30/11/1848)",NA,"401","63.6508%","'mr. G.A.  Fokker'"
"352","Middelburg(30/11/1848)",NA,"7","1.0309%","'mr. G.A.  Fokker'"
"353","Zierikzee(27/08/1850)",NA,"182","21.2865%","'mr. G.A.  Fokker'"
"354","Goes(27/08/1850)",NA,"150","23.1481%","'mr. G.A.  Fokker'"
"355","Middelburg(27/08/1850)",NA,"142","5.236%","'mr. G.A.  Fokker'"
"356","Middelburg(08/06/1852)",NA,"32","3.3827%","'mr. G.A.  Fokker'"
"357","Arnhem(08/06/1852)",NA,"443","32.0318%","'mr. G.A.  Fokker'"
"358","Zierikzee(08/06/1852)",NA,"120","18.6625%","'mr. G.A.  Fokker'"
"359","Alkmaar(29/06/1852)",NA,"31","2.1678%","'mr. G.A.  Fokker'"
"360","Zierikzee(17/05/1853)",NA,"64","6.5641%","'mr. G.A.  Fokker'"
"361","Zierikzee(10/06/1862)",NA,"40","4.6948%","'mr. G.A.  Fokker'"
"362","Middelburg(17/01/1865)",NA,"938","63.2502%","'mr. G.A.  Fokker'"
"363","Middelburg(12/06/1866)",NA,"862","68.3584%","'mr. G.A.  Fokker'"
"364","Middelburg(30/10/1866)",NA,"1327","33.4173%","'mr. G.A.  Fokker'"
"365","Middelburg(22/01/1868)",NA,"1141","29.0257%","'mr. G.A.  Fokker'"
"366","Middelburg(03/08/1875)",NA,"1185","79.2112%","'mr. G.A.  Fokker'"
"367","Arnhem(10/06/1856)",NA,"516","31.1971%","'mr. P.C. baron van Nahuijs'"
"368","Arnhem(22/07/1862)",NA,"382","24.1925%","'mr. P.C. baron van Nahuijs'"
"369","Arnhem(12/06/1860)","","448","31.9316%","'jhr.mr. J.G.H. van Tets van Goudriaan'"
"370","Middelburg(12/06/1860)","","325","31.0411%","'jhr.mr. J.G.H. van Tets van Goudriaan'"
"371","Middelburg(10/06/1862)","","265","25.5792%","'jhr.mr. J.G.H. van Tets van Goudriaan'"
"372","Middelburg(17/01/1865)","","91","6.1362%","'jhr.mr. J.G.H. van Tets van Goudriaan'"
"373","Haarlem(12/06/1866)","","204","19.5777%","'jhr.mr. J.G.H. van Tets van Goudriaan'"
"374","Goes(30/10/1866)","","160","14.3885%","'jhr.mr. J.G.H. van Tets van Goudriaan'"
"375","Middelburg(30/10/1866)","","83","2.0902%","'jhr.mr. J.G.H. van Tets van Goudriaan'"
"376","Zierikzee(22/01/1868)","","222","22.63%","'jhr.mr. J.G.H. van Tets van Goudriaan'"
"377","Middelburg(08/06/1869)","AK/DZH","422","21.8766%","'jhr.mr. J.G.H. van Tets van Goudriaan'"
"378","Middelburg(11/10/1870)","","137","10.6532%","'jhr.mr. J.G.H. van Tets van Goudriaan'"
"379","Zierikzee(10/06/1873)","","22","2.2%","'jhr.mr. J.G.H. van Tets van Goudriaan'"
"380","Arnhem(22/07/1862)",NA,"125","7.9164%","'mr. J.J.A.A. baron van Pallandt van Westervoort'"
"381","Arnhem(14/06/1864)",NA,"738","41.4374%","'mr. J.F.  Pringle'"
"382","Arnhem(02/05/1865)",NA,"601","38.9501%","'mr. C.P.  Henny'"
"383","Rotterdam(01/08/1872)","","834","67.86%","' O. van Rees'"
"384","Arnhem(28/05/1878)","","838","41.0784%","' O. van Rees'"
"385","Arnhem(11/06/1878)","","1201","65.4496%","' O. van Rees'"
"386","Arnhem(08/04/1879)","","41","2.8393%","' O. van Rees'"
"387","Rotterdam(24/08/1880)","","805","42.5701%","' O. van Rees'"
"388","Rotterdam(07/09/1880)","","1098","52.7124%","' O. van Rees'"
"389","Rotterdam(12/06/1883)","(AH)*","1065","56.1709%","' O. van Rees'"
"390","Middelburg(30/11/1848)","","14","2.0619%","'mr. J.F.  Bijleveld'"
"391","Middelburg(27/08/1850)","","129","4.7566%","'mr. J.F.  Bijleveld'"
"392","Arnhem(28/05/1878)","","102","5.0%","'mr. J.F.  Bijleveld'"
"393","Arnhem(10/04/1894)","Lib(TT)","1051","44.0302%","'mr. J.F.  Bijleveld'"
"394","Hoorn(14/06/1864)","","322","27.4043%","'mr. W. baron van Goltstein'"
"395","Hoorn(28/06/1864)","","704","45.1572%","'mr. W. baron van Goltstein'"
"396","Hoorn(21/07/1864)","","535","44.5462%","'mr. W. baron van Goltstein'"
"397","Hoorn(04/08/1864)","","878","50.8986%","'mr. W. baron van Goltstein'"
"398","Hoorn(30/10/1866)","","1326","29.0917%","'mr. W. baron van Goltstein'"
"399","Hoorn(22/01/1868)","","1423","31.6644%","'mr. W. baron van Goltstein'"
"400","Hoorn(13/06/1871)","(DT)*","1100","44.9714%","'mr. W. baron van Goltstein'"
"401","Haarlem(06/07/1871)","","483","33.6585%","'mr. W. baron van Goltstein'"
"402","Gouda(06/01/1874)","","197","8.5024%","'mr. W. baron van Goltstein'"
"403","Amersfoort(23/06/1874)","","823","43.1794%","'mr. W. baron van Goltstein'"
"404","Amersfoort(07/07/1874)","","1282","52.1562%","'mr. W. baron van Goltstein'"
"405","Tiel(17/04/1877)","","85","5.7823%","'mr. W. baron van Goltstein'"
"406","Amersfoort(12/06/1877)","(AH)*","780","40.1441%","'mr. W. baron van Goltstein'"
"407","Tiel(12/06/1877)","","604","30.5668%","'mr. W. baron van Goltstein'"
"408","Hilversum(26/02/1878)","","20","1.542%","'mr. W. baron van Goltstein'"
"409","Arnhem(28/05/1878)","","158","7.7451%","'mr. W. baron van Goltstein'"
"410","Amersfoort(10/06/1879)","(AH)*","617","33.9758%","'mr. W. baron van Goltstein'"
"411","Wijk bij Duurstede(06/03/1888)","Lib(NK)","905","30.9508%","'mr. W. baron van Goltstein'"
"412","Wijk bij Duurstede(20/03/1888)","Lib","1359","46.5092%","'mr. W. baron van Goltstein'"
"413","Arnhem(28/05/1878)",NA,"54","2.6471%","'mr. G. van Oosterwijk'"
"414","Arnhem(08/04/1879)","","885","61.2881%","' A.  Kool'"
"415","Arnhem(10/06/1879)","(AH)*","991","55.2397%","' A.  Kool'"
"416","Arnhem(10/06/1879)","(DT)*","467","26.0312%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"417","Tiel(10/06/1879)","AR(DT)","962","49.182%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"418","Tiel(14/06/1881)","AR(DT)","1274","48.221%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"419","Arnhem(14/06/1881)","AR(DT)","1069","49.5137%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"420","Rotterdam(12/06/1883)","(DT)*","377","19.884%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"421","Delft(12/06/1883)","AR","730","27.1982%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"422","Tiel(12/06/1883)","AR(DT)","1451","54.1822%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"423","Tiel(28/10/1884)","AR(DT)","1437","25.6561%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"424","Tiel(15/06/1886)","AR(DT)","1609","25.5032%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"425","Tiel(01/09/1887)","AR(DT)","1605","29.299%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"426","Amsterdam(06/03/1888)","GV","554","0.3952%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"427","Druten(06/03/1888)","AR","420","17.4709%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"428","Tiel(06/03/1888)","AR(Ka)","1131","44.4052%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"429","Druten(10/04/1888)","","45","2.4155%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"430","Steenwijk(10/04/1888)","AR(Ka)","1400","54.0749%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"431","Steenwijk(09/06/1891)","AR","1432","58.6645%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"432","Steenwijk(10/04/1894)","AR(TT)","834","38.0128%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"433","Bodegraven(10/04/1894)","AR(TT)","594","22.7238%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"434","Sliedrecht(10/04/1894)","AR(TT)","545","24.7727%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"435","Amsterdam(10/04/1894)","AR(TT)","1025","1.2498%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"436","Steenwijk(24/04/1894)","AR(TT)","984","42.6343%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"437","Delft(18/05/1894)","AR(TT)","1120","56.6515%","'jhr.mr. G.J.T.  Beelaerts van Blokland'"
"438","Rotterdam(12/06/1877)","AR","399","27.6891%","'dr. T.C.L.  Wijnmalen'"
"439","Gouda(12/06/1877)","","1092","48.7936%","'dr. T.C.L.  Wijnmalen'"
"440","Zevenbergen(26/02/1878)","","337","22.3475%","'dr. T.C.L.  Wijnmalen'"
"441","Haarlemmermeer(19/03/1878)","","152","15.2457%","'dr. T.C.L.  Wijnmalen'"
"442","Zevenbergen(23/04/1878)","","476","28.266%","'dr. T.C.L.  Wijnmalen'"
"443","Arnhem(10/06/1879)","AR","313","17.447%","'dr. T.C.L.  Wijnmalen'"
"444","Rotterdam(14/06/1881)","AR","376","19.4014%","'dr. T.C.L.  Wijnmalen'"
"445","Rotterdam(12/06/1883)","AR","375","19.7785%","'dr. T.C.L.  Wijnmalen'"
"446","Den Haag(15/06/1886)","AR","82","1.8687%","'dr. T.C.L.  Wijnmalen'"
"447","Rotterdam(01/09/1887)","AR","201","3.1038%","'dr. T.C.L.  Wijnmalen'"
"448","Rotterdam(09/06/1891)","AR","1028","4.4987%","'dr. T.C.L.  Wijnmalen'"
"449","Haarlemmermeer(09/06/1891)","AR","701","24.5965%","'dr. T.C.L.  Wijnmalen'"
"450","Arnhem(22/03/1881)","","865","54.266%","' P.W. van der Sleyden'"
"451","Arnhem(14/06/1881)","(AH)*","1084","50.2084%","' P.W. van der Sleyden'"
"452","Arnhem(28/10/1884)","(AH)*","1549","25.2774%","' P.W. van der Sleyden'"
"453","Arnhem(15/06/1886)","(AH)*","1844","25.3262%","' P.W. van der Sleyden'"
"454","Arnhem(23/11/1886)","","1152","95.4432%","' P.W. van der Sleyden'"
"455","Arnhem(01/09/1887)","","1644","32.3495%","' P.W. van der Sleyden'"
"456","Deventer(14/06/1901)","VL(Lib)","912","23.9748%","' P.W. van der Sleyden'"
"457","Arnhem(22/03/1881)",NA,"300","18.8206%","' H.J.  Enderlein'"
"458","Leiden(10/06/1873)","(AH)*","484","29.4942%","'mr. H.C.  Verniers van der Loeff'"
"459","Leiden(24/06/1873)","(AH)*","469","32.3448%","'mr. H.C.  Verniers van der Loeff'"
"460","Gouda(06/01/1874)","","957","41.3034%","'mr. H.C.  Verniers van der Loeff'"
"461","Gouda(20/01/1874)","","1252","45.4282%","'mr. H.C.  Verniers van der Loeff'"
"462","Gouda(13/02/1874)","","985","38.0897%","'mr. H.C.  Verniers van der Loeff'"
"463","Gouda(27/02/1874)","","1013","38.1114%","'mr. H.C.  Verniers van der Loeff'"
"464","Rotterdam(07/03/1876)","","685","90.2503%","'mr. H.C.  Verniers van der Loeff'"
"465","Rotterdam(12/06/1877)","(AH)*","1017","70.576%","'mr. H.C.  Verniers van der Loeff'"
"466","Arnhem(12/06/1883)","(AH)*","1298","46.5066%","'mr. H.C.  Verniers van der Loeff'"
"467","Rotterdam(12/02/1884)","","1076","51.8554%","'mr. H.C.  Verniers van der Loeff'"
"468","Rotterdam(28/10/1884)","(AH)*","1514","15.2467%","'mr. H.C.  Verniers van der Loeff'"
"469","Rotterdam(15/06/1886)","(AH)*","1475","16.3598%","'mr. H.C.  Verniers van der Loeff'"
"470","Rotterdam(01/09/1887)","","1001","15.4571%","'mr. H.C.  Verniers van der Loeff'"
"471","Nijmegen(01/09/1887)","","237","8.3333%","'mr. H.C.  Verniers van der Loeff'"
"472","Rotterdam(06/03/1888)","Lib","3504","13.4083%","'mr. H.C.  Verniers van der Loeff'"
"473","Leiden(13/01/1880)","","462","27.7311%","' W.  Rooseboom'"
"474","Arnhem(28/10/1884)","(AH)*","1529","24.951%","' W.  Rooseboom'"
"475","Arnhem(11/11/1884)","","1696","50.3264%","' W.  Rooseboom'"
"476","Arnhem(18/06/1885)","","1454","93.2649%","' W.  Rooseboom'"
"477","Arnhem(15/06/1886)","(AH)*","1836","25.2163%","' W.  Rooseboom'"
"478","Arnhem(01/09/1887)","","1643","32.3298%","' W.  Rooseboom'"
"479","Arnhem(06/03/1888)","Lib","1313","50.1911%","' W.  Rooseboom'"
"480","Rotterdam(06/03/1888)","Lib","3382","12.9415%","' W.  Rooseboom'"
"481","Arnhem(29/07/1890)","","555","84.0909%","' W.  Rooseboom'"
"482","Arnhem(15/06/1886)","AR(DT)","1774","24.3648%","'mr. R. baron van Melvil van Lynden'"
"483","Arnhem(01/09/1887)","AR","820","16.1354%","'mr. R. baron van Melvil van Lynden'"
"484","Arnhem(06/03/1888)","AR(Ka)","1029","39.3349%","'mr. R. baron van Melvil van Lynden'"
"485","Arnhem(24/09/1850)",NA,"52","1.5263%","' G.A. de Fokker'"
"486","Nijmegen(27/08/1850)",NA,"398","10.8773%","' J.W.  Losecaat Vermeer'"
"487","Nijmegen(17/05/1853)",NA,"123","2.8127%","'mr. J.  Rau van Gameren'"
"488","Nijmegen(13/06/1854)",NA,"252","17.7215%","'mr. C.G. van Sandick'"
"489","Nijmegen(12/06/1860)",NA,"54","4.6794%","'mr. C.G. van Sandick'"
"490","Nijmegen(10/06/1862)",NA,"784","38.5447%","'mr. W.C.C.  Sassen jr.'"
"491","Nijmegen(10/06/1862)","","1084","53.3465%","'mr. C.J.A.  Heydenrijck'"
"492","Nijmegen(14/06/1864)","","991","96.4946%","'mr. C.J.A.  Heydenrijck'"
"493","Nijmegen(30/10/1866)","","1388","42.4725%","'mr. C.J.A.  Heydenrijck'"
"494","Nijmegen(22/01/1868)","","1053","38.3048%","'mr. C.J.A.  Heydenrijck'"
"495","Nijmegen(08/06/1869)","AK/DT/DZH","1289","67.7352%","'mr. C.J.A.  Heydenrijck'"
"496","Nijmegen(10/06/1873)","(DT)*","1113","82.5056%","'mr. C.J.A.  Heydenrijck'"
"497","Nijmegen(12/06/1877)","(DT)*","1175","71.472%","'mr. C.J.A.  Heydenrijck'"
"498","Nijmegen(14/06/1881)","(DT)*","1190","89.4737%","'mr. C.J.A.  Heydenrijck'"
"499","Zevenbergen(28/10/1884)","(DT)*
        (DT)*","587","37.0581%","'mr. C.J.A.  Heydenrijck'"
"500","Zevenbergen(11/11/1884)","","813","49.2429%","'mr. C.J.A.  Heydenrijck'"
"501","Middelburg(09/06/1891)","Ka","133","3.4243%","'mr. C.J.A.  Heydenrijck'"
"502","Nijmegen(12/06/1866)","","181","16.2332%","'mr. W.J.  Triebels'"
"503","Nijmegen(30/10/1866)","","317","9.7001%","'mr. W.J.  Triebels'"
"504","Nijmegen(22/01/1868)","","359","13.0593%","'mr. W.J.  Triebels'"
"505","Nijmegen(08/06/1869)","(AH)*","605","31.7919%","'mr. W.J.  Triebels'"
"506","Nijmegen(13/06/1871)","(AH)*","472","27.7974%","'mr. W.J.  Triebels'"
"507","Nijmegen(10/06/1873)","","30","2.2239%","'mr. W.J.  Triebels'"
"508","Nijmegen(15/06/1886)","","54","1.2377%","'mr. W.J.  Triebels'"
"509","Nijmegen(30/10/1866)",NA,"56","1.7136%","'mr. F.P.  Bijleveld'"
"510","Nijmegen(30/10/1866)",NA,"93","2.8458%","'mr. W.  Francken'"
"511","Nijmegen(08/06/1875)",NA,"517","26.1375%","'mr. W.  Francken'"
"512","Nijmegen(30/10/1866)",NA,"32","0.9792%","'mr. J.J. van Meerbeke'"
"513","Nijmegen(01/06/1875)",NA,"1176","95.8435%","'jhr. R.A.J.B.M. van Nispen tot Sevenaer'"
"514",NA,NA,NA,NA,NA
"515","Nijmegen(12/06/1877)","(AH)*","412","25.0608%","'mr. W.J.J.G.  Most'"
"516","Nijmegen(12/06/1883)","","413","21.9214%","'mr. W.J.J.G.  Most'"
"517","Nijmegen(29/04/1884)","","309","17.986%","'mr. W.J.J.G.  Most'"
"518","Nijmegen(28/10/1884)","(AH)*","355","9.9051%","'mr. W.J.J.G.  Most'"
"519","Nijmegen(12/06/1877)","","32","1.9465%","'mr. G.W. graaf van Rechteren van Appeltern'"
"520","Nijmegen(10/06/1879)","","68","4.742%","'mr. G.W. graaf van Rechteren van Appeltern'"
"521","Tiel(09/06/1891)","AR","377","16.257%","'mr. G.W. graaf van Rechteren van Appeltern'"
"522","Nijmegen(14/06/1881)","AR","114","8.5714%","' H.  Duys'"
"523","Nijmegen(12/06/1883)","","1425","75.6369%","' A.E.  Reuther'"
"524","Nijmegen(28/10/1884)","(DT)*","1400","39.0625%","' A.E.  Reuther'"
"525","Nijmegen(15/06/1886)","(DT)*","1641","37.6117%","' A.E.  Reuther'"
"526","Nijmegen(01/09/1887)","(DT)*","1165","40.9634%","' A.E.  Reuther'"
"527","Nijmegen(06/03/1888)","Ka","1249","73.6005%","' A.E.  Reuther'"
"528","Nijmegen(29/04/1884)","","1328","77.2992%","'mr. M.J.C.M.  Kolkman'"
"529","Nijmegen(28/10/1884)","(DT)*","1404","39.1741%","'mr. M.J.C.M.  Kolkman'"
"530","Nijmegen(15/06/1886)","(DT)*","1647","37.7493%","'mr. M.J.C.M.  Kolkman'"
"531","Nijmegen(01/09/1887)","(DT)*","1174","41.2799%","'mr. M.J.C.M.  Kolkman'"
"532","Rheden(06/03/1888)","Ka","1671","63.4156%","'mr. M.J.C.M.  Kolkman'"
"533","Rheden(09/06/1891)","Ka","1346","81.2311%","'mr. M.J.C.M.  Kolkman'"
"534","Rheden(10/04/1894)","Ka(TT)","1058","82.7209%","'mr. M.J.C.M.  Kolkman'"
"535","Rheden(15/06/1897)","Ka","3136","63.559%","'mr. M.J.C.M.  Kolkman'"
"536","Rheden(14/06/1901)","Ka(AR)","2811","74.3454%","'mr. M.J.C.M.  Kolkman'"
"537","Rheden(16/06/1905)","Ka(AR/CHP)","3223","74.3826%","'mr. M.J.C.M.  Kolkman'"
"538","Nijmegen(04/01/1916)","","3106","76.2958%","'mr. M.J.C.M.  Kolkman'"
"539","Nijmegen(15/06/1917)","Ka","None","None%","'mr. M.J.C.M.  Kolkman'"
"540","Nijmegen(29/04/1884)",NA,"74","4.3073%","' C.A.L. baron van Hugenpoth tot Aerdt'"
"541","Nijmegen(15/06/1886)","(AH)*","507","11.6204%","'mr. M.A. van Roggen'"
"542","Amsterdam(03/08/1880)","","808","47.3068%","'mr. J.G.  Gleichman'"
"543","Amsterdam(17/08/1880)","","1025","61.0846%","'mr. J.G.  Gleichman'"
"544","Amsterdam(12/06/1883)","(AH)*","1162","21.6065%","'mr. J.G.  Gleichman'"
"545","Amsterdam(28/10/1884)","(AH)*","1890","8.0153%","'mr. J.G.  Gleichman'"
"546","Nijmegen(15/06/1886)","(AH)*","445","10.1994%","'mr. J.G.  Gleichman'"
"547","Amsterdam(15/06/1886)","(AH)*","2347","10.1738%","'mr. J.G.  Gleichman'"
"548","Amsterdam(01/09/1887)","(AH)*","1198","11.1858%","'mr. J.G.  Gleichman'"
"549","Delft(06/03/1888)","Lib","1247","46.7567%","'mr. J.G.  Gleichman'"
"550","Amsterdam(06/03/1888)","Lib","9299","6.6338%","'mr. J.G.  Gleichman'"
"551","Amsterdam(09/06/1891)","Lib","6862","5.7536%","'mr. J.G.  Gleichman'"
"552","Schiedam(09/06/1891)","Lib","1003","43.9527%","'mr. J.G.  Gleichman'"
"553","Schiedam(23/06/1891)","Lib","1146","46.5854%","'mr. J.G.  Gleichman'"
"554","Groningen(10/04/1894)","","112","1.685%","'mr. J.G.  Gleichman'"
"555","Ridderkerk(10/04/1894)","Lib(TT)","114","5.9499%","'mr. J.G.  Gleichman'"
"556","Den Haag(10/04/1894)","Lib(TT)","4127","22.8364%","'mr. J.G.  Gleichman'"
"557","Amsterdam(10/04/1894)","Lib(TT)
               Lib(TT)","3518","4.2894%","'mr. J.G.  Gleichman'"
"558","Zutphen(10/04/1894)","Lib(TT)","898","33.6204%","'mr. J.G.  Gleichman'"
"559","Zierikzee(10/04/1894)","Lib(TT)","168","6.8154%","'mr. J.G.  Gleichman'"
"560","Rotterdam(10/04/1894)","Lib(TT)","3441","13.8365%","'mr. J.G.  Gleichman'"
"561","Amsterdam(24/04/1894)","","5535","13.3386%","'mr. J.G.  Gleichman'"
"562","Amsterdam IV(15/06/1897)","VL","867","43.8987%","'mr. J.G.  Gleichman'"
"563","Amsterdam IV(25/06/1897)","Lib(CHK/Ka)","1234","52.266%","'mr. J.G.  Gleichman'"
"564",NA,NA,NA,NA,NA
"565","Tiel(09/11/1852)",NA,"277","29.4681%","'mr. J.A.A.  Leemans'"
"566","Tiel(23/11/1852)",NA,"614","56.2786%","'mr. J.A.A.  Leemans'"
"567","Tiel(17/05/1853)",NA,"345","31.4494%","'mr. J.A.A.  Leemans'"
"568","Hoorn(27/08/1850)",NA,"54","1.2029%","' J.C.  Rijk'"
"569","Amsterdam(08/06/1852)",NA,"401","9.3713%","' J.C.  Rijk'"
"570","Alkmaar(29/06/1852)",NA,"41","2.8671%","' J.C.  Rijk'"
"571","Tiel(09/11/1852)",NA,"114","12.1277%","' J.C.  Rijk'"
"572","Amsterdam(17/05/1853)",NA,"878","7.4539%","' J.C.  Rijk'"
"573","Rotterdam(17/05/1853)",NA,"589","20.6957%","' J.C.  Rijk'"
"574","Rotterdam(31/05/1853)",NA,"716","23.9786%","' J.C.  Rijk'"
"575","Amsterdam(31/05/1853)",NA,"816","12.8788%","' J.C.  Rijk'"
"576","Den Haag(16/06/1853)",NA,"837","62.3696%","' J.C.  Rijk'"
