"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"297","Boxmeer(12/06/1860)",NA,"632","65.6282%","' H.C.F.  Kerstens'"
"298","Boxmeer(14/06/1864)",NA,"700","98.5915%","' H.C.F.  Kerstens'"
"299","Boxmeer(30/10/1866)",NA,"697","92.6862%","' H.C.F.  Kerstens'"
"300","Boxmeer(22/01/1868)",NA,"501","54.9342%","' H.C.F.  Kerstens'"
"301","Boxmeer(04/05/1869)",NA,"649","99.2355%","' H.C.F.  Kerstens'"
"302","Boxmeer(13/06/1871)",NA,"476","29.419%","' H.C.F.  Kerstens'"
"303","Boxmeer(14/06/1881)",NA,"41","3.4195%","' H.C.F.  Kerstens'"
"304","Boxmeer(30/10/1866)",NA,"19","2.5266%","' C. baron van Weichs de Wenne'"
"305","Den Bosch(22/01/1868)","","1385","33.2853%","'jhr.mr. J.M.B.J. van der Does de Willebois'"
"306","Boxmeer(22/01/1868)","","343","37.6096%","'jhr.mr. J.M.B.J. van der Does de Willebois'"
"307","Den Bosch(13/06/1871)","(DT)*","1308","97.1768%","'jhr.mr. J.M.B.J. van der Does de Willebois'"
"308","Den Bosch(08/06/1875)","DT(DZH)","1343","98.2443%","'jhr.mr. J.M.B.J. van der Does de Willebois'"
"309","Boxmeer(22/01/1868)",NA,"66","7.2368%","'jhr.mr. H. van Sasse van Ysselt'"
"310","Boxmeer(08/06/1869)",NA,"29","1.3539%","'dr. A.J.W.  Boerkamp'"
"311",NA,NA,NA,NA,NA
"312","Boxmeer(23/10/1877)",NA,"148","11.4374%","'mr. A.  Verheyen van Estvelt'"
"313","Boxmeer(14/06/1881)",NA,"44","3.6697%","'mr. A.  Verheyen van Estvelt'"
"314","Den Bosch(27/08/1850)",NA,"605","15.9043%","'mr. F.G.J. baron van Rijckevorsel van Kessel'"
"315","Den Bosch(11/09/1850)",NA,"823","49.7883%","'mr. F.G.J. baron van Rijckevorsel van Kessel'"
"316","Den Bosch(08/06/1852)",NA,"567","36.8661%","'mr. F.G.J. baron van Rijckevorsel van Kessel'"
"317","Den Bosch(17/05/1853)",NA,"47","1.1827%","'mr. F.G.J. baron van Rijckevorsel van Kessel'"
"318","Den Bosch(10/06/1856)",NA,"269","15.5402%","'mr. F.G.J. baron van Rijckevorsel van Kessel'"
"319","Den Bosch(25/03/1879)",NA,"128","8.0605%","'mr. F.G.J. baron van Rijckevorsel van Kessel'"
"320","Den Bosch(27/08/1850)",NA,"332","8.7277%","'dr. J.H.H. de Poorter'"
"321","Den Bosch(11/09/1850)",NA,"830","50.2117%","'dr. J.H.H. de Poorter'"
"322","Den Bosch(08/06/1852)",NA,"934","60.7282%","'dr. J.H.H. de Poorter'"
"323","Den Bosch(17/05/1853)",NA,"987","24.8364%","'dr. J.H.H. de Poorter'"
"324","Den Bosch(31/05/1853)",NA,"1074","63.9286%","'dr. J.H.H. de Poorter'"
"325","Den Bosch(10/06/1856)",NA,"839","48.4691%","'dr. J.H.H. de Poorter'"
"326","Den Bosch(24/06/1856)",NA,"1130","66.1205%","'dr. J.H.H. de Poorter'"
"327","Den Bosch(12/06/1860)",NA,"955","96.0765%","'dr. J.H.H. de Poorter'"
"328","Den Bosch(14/06/1864)",NA,"954","95.8794%","'dr. J.H.H. de Poorter'"
"329","Den Bosch(30/10/1866)",NA,"942","22.2748%","'dr. J.H.H. de Poorter'"
"330","Den Bosch(22/01/1868)",NA,"589","14.1553%","'dr. J.H.H. de Poorter'"
"331","Den Bosch(27/08/1850)",NA,"319","8.3859%","'mr. J.B.H. van de Mortel'"
"332","Den Bosch(10/06/1856)",NA,"297","17.1577%","'mr. J.B.H. van de Mortel'"
"333","Den Bosch(27/08/1850)",NA,"126","3.3123%","' L.H.  Rouppe van der Voort'"
