"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"299","Dokkum(14/06/1864)","","970","62.8645%","'jhr.mr. S.W.H.A. van Beijma thoe Kingma'"
"300","Dokkum(30/10/1866)","","989","27.93%","'jhr.mr. S.W.H.A. van Beijma thoe Kingma'"
"301","Dokkum(22/01/1868)","","1043","29.6897%","'jhr.mr. S.W.H.A. van Beijma thoe Kingma'"
"302","Dokkum(08/06/1869)","(AH)*","1043","63.792%","'jhr.mr. S.W.H.A. van Beijma thoe Kingma'"
"303","Dokkum(30/10/1866)","","206","5.8176%","'mr. F.J.J. baron van Heemstra'"
"304","Dokkum(22/01/1868)","","551","15.6846%","'mr. F.J.J. baron van Heemstra'"
"305","Haarlemmermeer(08/06/1875)","AR(DT)","557","51.0541%","'mr. F.J.J. baron van Heemstra'"
"306","Haarlemmermeer(03/11/1875)","","648","60.731%","'mr. F.J.J. baron van Heemstra'"
"307","Dokkum(30/10/1866)",NA,"136","3.8407%","'jhr.mr. C.L. van Beijma'"
"308","Dokkum(30/10/1866)",NA,"84","2.3722%","'jhr.mr. L.H. van Asch van Wijck'"
"309","Amersfoort(30/10/1866)",NA,"490","11.0236%","'jhr.mr. L.H. van Asch van Wijck'"
"310","Dokkum(30/10/1866)",NA,"56","1.5815%","'jhr.mr. J.M. van Beijma'"
"311","Dokkum(13/06/1871)","(AH)*","847","62.0968%","'mr. W.A.  Bergsma'"
"312","Dokkum(08/06/1875)","","1306","59.3097%","'mr. W.A.  Bergsma'"
"313","Dokkum(10/06/1879)","(AH)*","997","51.9541%","'mr. W.A.  Bergsma'"
"314","Dokkum(12/06/1883)","(AH)*","1138","51.8215%","'mr. W.A.  Bergsma'"
"315","Dokkum(10/06/1873)","","666","37.3528%","'mr. B.P. baron van Harinxma thoe Slooten'"
"316","Dokkum(24/06/1873)","(AH)*","1027","58.7529%","'mr. B.P. baron van Harinxma thoe Slooten'"
"317","Dokkum(03/11/1874)","","885","57.3187%","'mr. B.P. baron van Harinxma thoe Slooten'"
"318","Dokkum(12/06/1877)","(AH)*","1073","60.0784%","'mr. B.P. baron van Harinxma thoe Slooten'"
"319","Dokkum(10/06/1873)",NA,"478","26.8087%","' W.  Reilingh'"
"320","Dokkum(26/08/1879)","","1275","57.2262%","'jhr.mr. I.F. van Humalda van Eysinga'"
"321","Dokkum(14/06/1881)","(AH)*","1008","51.7986%","'jhr.mr. I.F. van Humalda van Eysinga'"
"322","Dokkum(28/10/1884)","(AH)*","1197","28.5544%","' E.J.  Attema'"
"323","Dokkum(28/10/1884)","(AH)*","1172","27.958%","'dr. E.B.  Kielstra'"
"324","Dokkum(15/06/1886)","(AH)*","1328","28.7446%","'dr. E.B.  Kielstra'"
"325","Dokkum(01/09/1887)","","1157","30.0832%","'dr. E.B.  Kielstra'"
"326","Bergum(06/03/1888)","Lib","1232","45.1447%","'dr. E.B.  Kielstra'"
"327","Bergum(18/09/1888)","","1125","43.3359%","'dr. E.B.  Kielstra'"
"328","Lochem(09/06/1891)","Lib","1782","54.2962%","'dr. E.B.  Kielstra'"
"329","Lochem(10/04/1894)","Lib(VT)","740","27.136%","'dr. E.B.  Kielstra'"
"330","Leeuwarden(10/04/1894)","Lib(VT)","536","31.6038%","'dr. E.B.  Kielstra'"
"331","Amsterdam(10/04/1894)","Lib(TT)","1404","1.7119%","'dr. E.B.  Kielstra'"
"332","Leeuwarden(15/06/1897)","Lib","713","18.0506%","'dr. E.B.  Kielstra'"
"333","Enschede(14/06/1901)","VL(Lib)","2271","23.0605%","'dr. E.B.  Kielstra'"
"334","Den Haag III(16/06/1905)","VL","1111","15.3559%","'dr. E.B.  Kielstra'"
"335","Dokkum(28/10/1884)","AR(DT)","856","20.4198%","' J. de Jong'"
"336","Middelburg(14/06/1881)","AR(DT)","928","47.2505%","' J.C.  Fabius'"
"337","Delft(14/06/1881)","AR(DT)","1675","65.4808%","' J.C.  Fabius'"
"338","Amsterdam(28/10/1884)","AR(DT)","810","3.4351%","' J.C.  Fabius'"
"339","Dokkum(28/10/1884)","AR(DT)","861","20.5391%","' J.C.  Fabius'"
"340","Delft(28/10/1884)","AR","728","15.9404%","' J.C.  Fabius'"
"341","Delft(11/11/1884)","AR(DT)","1932","32.4979%","' J.C.  Fabius'"
"342","Delft(15/06/1886)","AR(DT)","1960","30.6346%","' J.C.  Fabius'"
"343","Amsterdam(15/06/1886)","AR","302","1.3091%","' J.C.  Fabius'"
"344","Delft(12/04/1887)","","1185","98.5857%","' J.C.  Fabius'"
"345","Delft(01/09/1887)","AR(DT)","1568","34.507%","' J.C.  Fabius'"
"346","Amsterdam(01/09/1887)","AR","295","2.7544%","' J.C.  Fabius'"
"347","Schiedam(06/03/1888)","AR","625","25.699%","' J.C.  Fabius'"
"348","Loosduinen(06/03/1888)","AR","979","28.609%","' J.C.  Fabius'"
"349","Rotterdam(06/03/1888)","AR","1110","4.2475%","' J.C.  Fabius'"
"350","Delft(06/03/1888)","AR(Ka)","1403","52.6059%","' J.C.  Fabius'"
"351","Steenwijk(20/02/1851)",NA,"125","16.3185%","'mr. J.A.G. de Vos van Steenwijk'"
"352","Steenwijk(17/05/1853)",NA,"500","53.9957%","'mr. J. van Lennep'"
"353","Steenwijk(10/06/1856)",NA,"198","35.4839%","'mr. J. van Lennep'"
"354","Amsterdam(25/01/1859)",NA,"578","38.4309%","'mr. J. van Lennep'"
"355","Amsterdam(08/02/1859)",NA,"913","44.1063%","'mr. J. van Lennep'"
"356","Tiel(16/10/1860)",NA,"62","6.5608%","'mr. J. van Lennep'"
"357","Steenwijk(14/06/1864)",NA,"144","27.1698%","' J.  Meesters'"
"358","Amsterdam(14/06/1864)",NA,"125","2.3855%","' J. van Eik'"
"359","Steenwijk(14/06/1864)",NA,"70","13.2075%","' J. van Eik'"
"360","Amsterdam(30/10/1866)",NA,"299","1.5047%","' J. van Eik'"
"361","Amsterdam(08/06/1869)",NA,"84","1.1814%","' J. van Eik'"
"362","Amersfoort(30/10/1866)",NA,"33","0.7424%","' J.L.  Bernhardi'"
"363","Gouda(30/10/1866)",NA,"168","3.2376%","' J.L.  Bernhardi'"
"364","Steenwijk(30/10/1866)",NA,"28","3.3215%","' J.L.  Bernhardi'"
"365","Zierikzee(30/10/1866)",NA,"30","2.988%","' J.L.  Bernhardi'"
"366","Utrecht(30/10/1866)",NA,"33","0.7565%","' J.L.  Bernhardi'"
"367","Gouda(22/01/1868)",NA,"59","1.4754%","' J.L.  Bernhardi'"
"368","Gouda(13/06/1853)","","585","27.1336%","'mr. J.W.  Gefken'"
"369","Gouda(28/06/1853)","","614","36.396%","'mr. J.W.  Gefken'"
"370","Den Haag(23/05/1854)","","49","5.1852%","'mr. J.W.  Gefken'"
"371","Den Haag(13/06/1854)","","48","5.042%","'mr. J.W.  Gefken'"
"372","Dordrecht(10/06/1856)","","48","4.4486%","'mr. J.W.  Gefken'"
"373","Gouda(10/06/1856)","","382","20.7722%","'mr. J.W.  Gefken'"
"374","Rotterdam(22/01/1868)","","281","4.0625%","'mr. J.W.  Gefken'"
"375","Zwolle(22/01/1868)","","879","26.0367%","'mr. J.W.  Gefken'"
"376","Gorinchem(22/01/1868)","","458","11.0575%","'mr. J.W.  Gefken'"
"377","Amsterdam(22/01/1868)","","151","0.8657%","'mr. J.W.  Gefken'"
"378","Zwolle(08/06/1869)","AK/DT/DZH","829","42.9534%","'mr. J.W.  Gefken'"
"379","Dordrecht(31/01/1871)","","397","28.8099%","'mr. J.W.  Gefken'"
"380","Zwolle(13/06/1871)","","423","25.0%","'mr. J.W.  Gefken'"
"381","Steenwijk(13/06/1871)","","110","16.4425%","'mr. J.W.  Gefken'"
"382","Brielle(13/06/1871)","","13","2.0767%","'mr. J.W.  Gefken'"
"383","Zwolle(10/06/1873)","","302","16.7778%","'mr. J.W.  Gefken'"
"384","Tiel(08/06/1875)","AR(DT/DZH)","893","39.5308%","'mr. J.W.  Gefken'"
"385","Amsterdam(08/06/1875)","AR(DT)","514","7.0789%","'mr. J.W.  Gefken'"
"386","Deventer(08/06/1875)","AR(DT/DZH)","898","40.7996%","'mr. J.W.  Gefken'"
"387","Den Haag(08/06/1875)","","71","9.3054%","'mr. J.W.  Gefken'"
"388","Zwolle(08/06/1875)","AR(DT)","886","44.8835%","'mr. J.W.  Gefken'"
"389","Steenwijk(10/06/1879)","(AH)*","222","18.8615%","'mr. A.J.  Dijckmeester'"
"390","Steenwijk(12/06/1883)","(AH)*","657","45.8479%","'mr. A.J.  Dijckmeester'"
"391","Steenwijk(28/10/1884)","(AH)*","574","44.1538%","'mr. A.J.  Dijckmeester'"
"392","Steenwijk(11/04/1882)","","718","53.4624%","' G.H.  Thomassen à Thuessink van der Hoop'"
"393","Steenwijk(12/06/1883)","AR(DT)","772","53.873%","' G.H.  Thomassen à Thuessink van der Hoop'"
"394","Steenwijk(28/10/1884)","AR(DT)","719","55.3077%","' G.H.  Thomassen à Thuessink van der Hoop'"
"395","Steenwijk(15/06/1886)","AR(DT)","741","47.3482%","' G.H.  Thomassen à Thuessink van der Hoop'"
"396","Steenwijk(01/09/1887)","AR(DT)","626","43.2918%","' G.H.  Thomassen à Thuessink van der Hoop'"
"397","Steenwijk(15/06/1886)","(AH)*","820","52.3962%","' J.R.  Meesters'"
"398","Steenwijk(01/09/1887)","","811","56.0858%","' J.R.  Meesters'"
"399","Zwolle(27/08/1850)",NA,"252","6.6543%","'mr. A. de Pinto'"
"400","Zwolle(11/09/1850)",NA,"110","6.6106%","'mr. A. de Pinto'"
"401","Zwolle(27/08/1850)",NA,"52","1.3731%","'mr. W.G.  Hovy'"
"402","Zwolle(09/04/1861)",NA,"142","9.5238%","'mr. W.G.  Hovy'"
"403","Zwolle(10/06/1862)",NA,"172","12.1469%","'mr. W.G.  Hovy'"
"404","Almelo(08/06/1852)",NA,"27","3.392%","' G. graaf van Schimmelpenninck'"
"405","Zwolle(17/05/1853)",NA,"410","10.2731%","' G. graaf van Schimmelpenninck'"
"406","Almelo(17/05/1853)",NA,"627","22.4973%","' G. graaf van Schimmelpenninck'"
"407","Amsterdam(16/06/1853)",NA,"816","47.3868%","' G. graaf van Schimmelpenninck'"
"408","Amsterdam(28/06/1853)",NA,"944","60.5516%","' G. graaf van Schimmelpenninck'"
"409","Almelo(19/01/1855)",NA,"540","43.131%","' G. graaf van Schimmelpenninck'"
"410","Zwolle(08/06/1858)",NA,"373","34.3462%","'jhr.mr. F. van Hogendorp'"
"411","Rotterdam(08/06/1858)",NA,"146","22.5657%","'jhr.mr. F. van Hogendorp'"
"412","Amsterdam(08/06/1858)",NA,"57","1.5668%","'jhr.mr. F. van Hogendorp'"
"413","Rotterdam(12/06/1860)",NA,"268","23.1234%","'mr. P.  Mijer'"
"414","Zwolle(12/06/1860)",NA,"508","44.8763%","'mr. P.  Mijer'"
"415","Zwolle(26/06/1860)",NA,"744","50.3724%","'mr. P.  Mijer'"
"416","Zwolle(14/06/1864)",NA,"769","56.0904%","'mr. P.  Mijer'"
"417","Zwolle(12/06/1860)","","121","10.689%","'mr. S.J. van Roijen'"
"418","Zwolle(14/06/1864)","","389","28.3735%","'mr. S.J. van Roijen'"
"419","Zwolle(12/06/1883)","(AH)*","1071","41.9178%","'mr. S.J. van Roijen'"
"420","Zwolle(28/10/1884)","(AH)*","1115","21.6337%","'mr. S.J. van Roijen'"
"421","Zwolle(09/04/1861)","","484","32.4614%","'mr. J.P.J.A. graaf van Zuylen van Nijevelt'"
"422","Zwolle(23/04/1861)","","710","50.3189%","'mr. J.P.J.A. graaf van Zuylen van Nijevelt'"
"423","Amersfoort(14/06/1864)","","308","27.451%","'mr. J.P.J.A. graaf van Zuylen van Nijevelt'"
"424","Haarlem(14/06/1864)","","162","13.054%","'mr. J.P.J.A. graaf van Zuylen van Nijevelt'"
"425","Arnhem(02/05/1865)","","916","59.3649%","'mr. J.P.J.A. graaf van Zuylen van Nijevelt'"
"426","Middelburg(11/10/1870)","","386","30.0156%","'mr. J.P.J.A. graaf van Zuylen van Nijevelt'"
"427","Middelburg(13/06/1871)","","407","23.5942%","'mr. J.P.J.A. graaf van Zuylen van Nijevelt'"
"428","Utrecht(13/06/1871)","","308","24.5614%","'mr. J.P.J.A. graaf van Zuylen van Nijevelt'"
"429","Arnhem(13/06/1871)","(DZH)*","1009","51.0369%","'mr. J.P.J.A. graaf van Zuylen van Nijevelt'"
"430","Arnhem(08/06/1875)","","285","12.3004%","'mr. J.P.J.A. graaf van Zuylen van Nijevelt'"
"431","Zwolle(09/04/1861)","","346","23.2059%","'mr. A. van Naamen van Eemnes'"
"432","Zwolle(23/04/1861)","","701","49.6811%","'mr. A. van Naamen van Eemnes'"
"433","Zwolle(10/06/1862)","","70","4.9435%","'mr. A. van Naamen van Eemnes'"
"434","Zwolle(30/10/1866)","","677","17.7877%","'mr. A. van Naamen van Eemnes'"
"435","Zwolle(13/11/1866)","","982","59.5152%","'mr. A. van Naamen van Eemnes'"
"436","Zwolle(22/01/1868)","","1124","33.2938%","'mr. A. van Naamen van Eemnes'"
"437","Zwolle(13/06/1871)","(AH)*","922","54.4917%","'mr. A. van Naamen van Eemnes'"
"438","Zwolle(08/06/1875)","AH(DZH)","1065","53.9514%","'mr. A. van Naamen van Eemnes'"
"439","Zwolle(10/06/1879)","(AH)*","788","43.2018%","'mr. A. van Naamen van Eemnes'"
"440","Zwolle(24/06/1879)","(AH)*","1091","45.0826%","'mr. A. van Naamen van Eemnes'"
"441","Zwolle(09/04/1861)",NA,"222","14.8893%","'mr. G.A. de Meester'"
"442","Arnhem(10/06/1862)",NA,"535","41.0591%","'mr. G.A. de Meester'"
"443","Amersfoort(10/06/1862)",NA,"69","5.4589%","'mr. G.A. de Meester'"
"444","Zwolle(10/06/1862)",NA,"514","36.2994%","'mr. G.A. de Meester'"
"445","Zwolle(24/06/1862)",NA,"977","55.5745%","'mr. G.A. de Meester'"
"446","Zwolle(09/04/1861)",NA,"171","11.4688%","'mr. G.A.  IJssel de Schepper'"
"447","Zwolle(10/06/1862)",NA,"173","12.2175%","'mr. G.A.  IJssel de Schepper'"
"448","Zwolle(22/03/1864)",NA,"407","28.1661%","'mr. G.A.  IJssel de Schepper'"
"449","Zwolle(05/04/1864)",NA,"978","57.9041%","'mr. G.A.  IJssel de Schepper'"
"450","Zwolle(12/06/1866)",NA,"1108","62.9903%","'mr. G.A.  IJssel de Schepper'"
"451","Zwolle(30/10/1866)",NA,"775","20.3626%","'mr. G.A.  IJssel de Schepper'"
"452","Zwolle(13/11/1866)",NA,"667","40.4242%","'mr. G.A.  IJssel de Schepper'"
"453","Zwolle(09/04/1861)",NA,"99","6.6398%","'mr. H.J.A.  Raedt van Oldenbarnevelt'"
"454","Zwolle(22/03/1864)",NA,"414","28.6505%","'mr. H.J.A.  Raedt van Oldenbarnevelt'"
"455","Zwolle(05/04/1864)",NA,"711","42.0959%","'mr. H.J.A.  Raedt van Oldenbarnevelt'"
"456","Zwolle(14/06/1864)",NA,"205","14.9526%","'mr. J.  Kalff'"
"457","Almelo(30/10/1866)",NA,"25","0.8711%","'mr. J.  Kalff'"
"458","Almelo(22/01/1868)",NA,"923","29.0252%","'mr. J.  Kalff'"
"459","Zwolle(12/06/1866)",NA,"577","32.6727%","'jhr.mr. H.A.  Wttewael van Stoetwegen'"
"460","Zwolle(26/06/1866)",NA,"898","51.6092%","'jhr.mr. H.A.  Wttewael van Stoetwegen'"
"461","Zwolle(08/06/1869)","(AH)*","1094","56.6839%","'jhr.mr. J.A.  Sandberg'"
"462","Zwolle(10/06/1873)","(AH)*","918","51.0%","'jhr.mr. J.A.  Sandberg'"
"463","Zwolle(12/06/1877)","(AH)*","1025","52.9716%","'jhr.mr. J.A.  Sandberg'"
"464","Zwolle(14/06/1881)","(AH)*","1213","47.4755%","'jhr.mr. J.A.  Sandberg'"
"465","Deventer(14/06/1864)","","394","24.7022%","'mr. A.F.  Vos de Wael'"
"466","Deventer(28/06/1864)","","433","25.7738%","'mr. A.F.  Vos de Wael'"
"467","Zutphen(13/06/1871)","(DT)*","430","19.5277%","'mr. A.F.  Vos de Wael'"
"468","Deventer(13/06/1871)","","31","2.5641%","'mr. A.F.  Vos de Wael'"
"469","Zwolle(13/06/1871)","","282","16.6667%","'mr. A.F.  Vos de Wael'"
"470","Den Bosch(11/09/1883)","","984","92.6554%","'mr. A.F.  Vos de Wael'"
"471","Den Bosch(28/10/1884)","(DT)*","1251","45.359%","'mr. A.F.  Vos de Wael'"
"472","Den Bosch(15/06/1886)","(DT)*","1406","42.6319%","'mr. A.F.  Vos de Wael'"
"473","Den Bosch(01/09/1887)","(DT)*","1118","41.3462%","'mr. A.F.  Vos de Wael'"
"474","Waalwijk(06/03/1888)","Ka","2182","65.6043%","'mr. A.F.  Vos de Wael'"
"475","Waalwijk(09/06/1891)","Ka","1404","46.5826%","'mr. A.F.  Vos de Wael'"
"476","Eindhoven(09/06/1891)","Ka","87","6.3783%","'mr. A.F.  Vos de Wael'"
"477","Hoorn(10/09/1891)","Ka","504","20.5463%","'mr. A.F.  Vos de Wael'"
"478","Enschede(10/04/1894)","Ka(TT)
               Ka(TT)","781","40.3618%","'mr. A.F.  Vos de Wael'"
"479","Enschede(24/04/1894)","","1049","53.1408%","'mr. A.F.  Vos de Wael'"
"480","Enschede(15/06/1897)","Ka","3475","42.6223%","'mr. A.F.  Vos de Wael'"
"481","Enschede(25/06/1897)","Ka(AR)","3929","46.3982%","'mr. A.F.  Vos de Wael'"
"482","Zwolle(12/06/1877)","AR(DT)","894","46.2016%","' A. baron van Dedem'"
"483","Zwolle(10/06/1879)","AR","776","42.5439%","' A. baron van Dedem'"
"484","Zwolle(24/06/1879)","AR(DT)","1329","54.9174%","' A. baron van Dedem'"
"485","Zwolle(12/06/1883)","AR(DT)","1476","57.7691%","' A. baron van Dedem'"
"486","Zwolle(28/10/1884)","AR(DT)","1475","28.6185%","' A. baron van Dedem'"
"487","Zwolle(15/06/1886)","AR(DT)","1581","27.0766%","' A. baron van Dedem'"
"488","Zwolle(01/09/1887)","AR(DT)","1487","29.5157%","' A. baron van Dedem'"
"489","Ommen(06/03/1888)","AR(Ka)","1137","57.2508%","' A. baron van Dedem'"
"490","Zwolle(06/03/1888)","AR(Ka)","1536","55.9563%","' A. baron van Dedem'"
"491","Zwolle(09/06/1891)","AR(Ka)","1566","57.07%","' A. baron van Dedem'"
"492","Zwolle(10/04/1894)","AR(TT)","1433","61.6079%","' A. baron van Dedem'"
"493","Amsterdam(10/04/1894)","AR(TT)","626","0.7633%","' A. baron van Dedem'"
"494","Zwolle(15/06/1897)","VA(Ka)","2095","44.5934%","' A. baron van Dedem'"
"495","Zwolle(25/06/1897)","VA(Ka/AR)","2551","53.978%","' A. baron van Dedem'"
"496","Zwolle(14/06/1901)","VA(Ka/AR)","2343","54.9484%","' A. baron van Dedem'"
"497","Zwolle(16/06/1905)","CHP(Ka/AR)","3345","54.7195%","' A. baron van Dedem'"
"498","Zwolle(11/06/1909)","CHU(Ka/AR)","3794","60.578%","' A. baron van Dedem'"
"499","Zwolle(17/06/1913)","CHU(Ka/AR)","3883","49.8716%","' A. baron van Dedem'"
"500","Zwolle(25/06/1913)","CHU(Ka/AR)","4223","49.8466%","' A. baron van Dedem'"
"501","Zwolle(28/10/1884)","(AH)*","1111","21.5561%","'mr. D.  Wicherlink'"
"502","Zwolle(15/06/1886)","(AH)*","1343","23.0005%","'mr. D.  Wicherlink'"
"503","Zwolle(01/09/1887)","","1038","20.6034%","'mr. D.  Wicherlink'"
"504","Zwolle(15/06/1886)","(AH)*","1374","23.5314%","'mr. R.A.  Fockema'"
"505","Zwolle(01/09/1887)","","1052","20.8813%","'mr. R.A.  Fockema'"
"506","Almelo(27/08/1850)",NA,"633","45.7701%","'mr. B.G. ten Pol'"
"507","Almelo(11/09/1850)",NA,"612","46.0843%","'mr. B.G. ten Pol'"
"508","Almelo(30/10/1866)",NA,"25","0.8711%","'mr. B.G. ten Pol'"
"509","Almelo(27/08/1850)",NA,"20","1.4461%","' H.  Smelt'"
"510","Almelo(17/05/1853)",NA,"394","14.1371%","' S.A. van Hoogstraten'"
"511","Almelo(13/06/1854)",NA,"472","39.531%","' S.A. van Hoogstraten'"
"512","Amersfoort(10/06/1856)",NA,"297","16.9424%","' S.A. van Hoogstraten'"
"513","Amersfoort(22/09/1857)",NA,"202","13.3158%","' S.A. van Hoogstraten'"
"514","Almelo(08/06/1858)",NA,"111","14.9394%","' S.A. van Hoogstraten'"
"515","Hoorn(30/07/1858)",NA,"158","11.3181%","' S.A. van Hoogstraten'"
"516","Hoorn(20/03/1860)",NA,"136","12.5926%","' S.A. van Hoogstraten'"
"517","Hoorn(29/05/1860)",NA,"110","13.285%","' S.A. van Hoogstraten'"
"518","Almelo(12/06/1860)",NA,"24","1.9528%","' S.A. van Hoogstraten'"
"519","Almelo(12/06/1866)",NA,"33","3.9053%","' S.A. van Hoogstraten'"
"520","Almelo(17/05/1853)",NA,"159","5.7051%","' J.T.  Roessingh Udink'"
"521","Almelo(13/06/1854)",NA,"28","2.3451%","'jhr. J.W. van Thye Hannes'"
"522","Almelo(12/06/1860)",NA,"44","3.5801%","'mr. A.A. van Wulfften Palthe'"
"523","Deventer(12/06/1860)",NA,"56","11.74%","'mr. H. van Loghem'"
"524","Almelo(10/06/1862)",NA,"402","37.6757%","'mr. H. van Loghem'"
"525","Almelo(22/07/1862)",NA,"447","41.2742%","'mr. H. van Loghem'"
"526","Almelo(05/08/1862)",NA,"605","50.7125%","'mr. H. van Loghem'"
"527","Almelo(14/06/1864)",NA,"471","38.1686%","'mr. G.A.  Vos de Wael'"
"528","Almelo(12/06/1866)",NA,"93","11.0059%","'mr. G.A.  Vos de Wael'"
"529","Almelo(30/10/1866)",NA,"656","22.8571%","'mr. G.A.  Vos de Wael'"
"530","Deventer(30/10/1866)",NA,"427","11.1169%","'mr. G.A.  Vos de Wael'"
"531","Deventer(13/11/1866)",NA,"494","31.3054%","'mr. G.A.  Vos de Wael'"
"532","Almelo(13/11/1866)",NA,"740","45.4825%","'mr. G.A.  Vos de Wael'"
"533","Almelo(22/01/1868)",NA,"781","24.5597%","'mr. G.A.  Vos de Wael'"
"534","Almelo(04/02/1868)",NA,"826","48.5597%","'mr. G.A.  Vos de Wael'"
"535","Deventer(13/06/1871)",NA,"111","9.1811%","'mr. G.A.  Vos de Wael'"
"536","Almelo(13/06/1871)",NA,"703","38.4153%","'mr. G.A.  Vos de Wael'"
"537","Almelo(30/10/1866)",NA,"74","2.5784%","'mr. A.H.W. van Wulften Palten'"
"538","Amsterdam(30/10/1866)","","1366","6.8743%","' H.A.  Insinger'"
"539","Amsterdam(13/11/1866)","","1748","21.7874%","' H.A.  Insinger'"
"540","Amsterdam(22/01/1868)","","1556","8.921%","' H.A.  Insinger'"
"541","Amsterdam(13/06/1871)","DT/DZH","1051","14.5507%","' H.A.  Insinger'"
"542","Amsterdam(05/12/1871)","","766","42.6029%","' H.A.  Insinger'"
"543","Almelo(10/06/1873)","","757","40.5029%","' H.A.  Insinger'"
"544","Almelo(24/06/1873)","DZH(AR/DT)","1064","54.2304%","' H.A.  Insinger'"
"545","Almelo(12/06/1877)","(DT)*","1032","48.0223%","' H.A.  Insinger'"
"546","Almelo(26/06/1877)","(DT)*","1121","51.9222%","' H.A.  Insinger'"
"547","Almelo(14/06/1881)","(DT)*","1018","49.0839%","' H.A.  Insinger'"
"548","Almelo(28/06/1881)","(DT)*","1193","55.8782%","' H.A.  Insinger'"
"549","Almelo(08/06/1875)","DZH(DT)","858","42.7717%","'mr. J.R.  Corver Hooft'"
"550","Almelo(22/06/1875)","DZH(AR/DT)","1077","51.3346%","'mr. J.R.  Corver Hooft'"
"551","Almelo(10/06/1879)","(DT)*","898","50.6486%","'mr. J.R.  Corver Hooft'"
"552","Amsterdam(10/06/1879)","(DT)*","441","8.4112%","'mr. J.R.  Corver Hooft'"
"553","Almelo(12/06/1883)","(DT)*","1065","50.2833%","'mr. J.R.  Corver Hooft'"
"554","Almelo(28/10/1884)","(DT)*","1093","25.0%","'mr. J.R.  Corver Hooft'"
"555","Almelo(11/11/1884)","DT(AR)","1272","27.1215%","'mr. J.R.  Corver Hooft'"
"556","Almelo(15/06/1886)","DT(AR)","1405","26.4645%","'mr. J.R.  Corver Hooft'"
"557","Amsterdam(15/06/1886)","(DT)*","664","2.8783%","'mr. J.R.  Corver Hooft'"
"558","Almelo(08/06/1875)","(AH)*","695","34.6461%","'mr. S.J. baron van Pallandt'"
"559","Almelo(22/06/1875)","(AH)*","1021","48.6654%","'mr. S.J. baron van Pallandt'"
"560","Almelo(12/06/1877)","AR","197","9.1671%","'jhr. M.W.C. de Jonge'"
"561","Almelo(10/06/1879)","(AH)*","747","42.132%","' H.P.  Gelderman'"
"562","Den Haag(14/06/1864)","","97","7.1062%","' I.  Esser'"
"563","Delft(22/01/1868)","","239","6.1853%","' I.  Esser'"
"564","Gorinchem(22/01/1868)","","394","9.5123%","' I.  Esser'"
"565","Delft(08/06/1869)","","153","7.9398%","' I.  Esser'"
"566","Den Haag(10/06/1873)","AR","62","4.4669%","' I.  Esser'"
"567","Almelo(10/06/1879)","AR","117","6.599%","' I.  Esser'"
"568","Dordrecht(14/06/1881)","AR","622","47.3004%","' I.  Esser'"
"569","Haarlemmermeer(12/06/1883)","AR","176","14.89%","' I.  Esser'"
"570","Almelo(14/06/1881)","(AH)*","882","42.5265%","'mr. A. van Laer'"
"571","Almelo(28/06/1881)","(AH)*","942","44.1218%","'mr. A. van Laer'"
"572","Almelo(12/06/1883)","(AH)*","881","41.5958%","'mr. A. van Laer'"
"573","Almelo(06/05/1884)","","959","46.8949%","'mr. A. van Laer'"
"574","Almelo(20/05/1884)","","1177","50.9083%","'mr. A. van Laer'"
"575","Almelo(28/10/1884)","(AH)*","1084","24.7941%","'mr. A. van Laer'"
"576","Almelo(11/11/1884)","","1131","24.1151%","'mr. A. van Laer'"
"577","Almelo(28/11/1884)","","1077","47.1954%","'mr. A. van Laer'"
"578","Almelo(15/06/1886)","(AH)*","1261","23.7521%","'mr. A. van Laer'"
"579","Almelo(01/09/1887)","","59","2.1549%","'mr. A. van Laer'"
