"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"300","Breda(17/05/1853)",NA,"277","6.1%","'mr. J.D.W.  Pape'"
"301","Breda(08/06/1852)","","264","16.7619%","'mr. P.J.J.  Hollingérus Pijpers'"
"302","Breda(17/05/1853)","","35","0.7708%","'mr. P.J.J.  Hollingérus Pijpers'"
"303","Tilburg(17/05/1853)","","497","13.0412%","'mr. P.J.J.  Hollingérus Pijpers'"
"304","Tilburg(31/05/1853)","","379","10.5103%","'mr. P.J.J.  Hollingérus Pijpers'"
"305","Breda(17/06/1853)","","51","2.3798%","'mr. P.J.J.  Hollingérus Pijpers'"
"306","Tilburg(22/06/1854)","","260","20.5047%","'mr. P.J.J.  Hollingérus Pijpers'"
"307","Breda(25/02/1862)","","426","20.8619%","'mr. P.J.J.  Hollingérus Pijpers'"
"308","Breda(11/03/1862)","","1125","48.0564%","'mr. P.J.J.  Hollingérus Pijpers'"
"309","Breda(10/06/1862)","","88","6.2902%","'mr. P.J.J.  Hollingérus Pijpers'"
"310","Breda(14/06/1864)","","1030","54.182%","'mr. P.J.J.  Hollingérus Pijpers'"
"311","Breda(30/10/1866)","","1759","31.2544%","'mr. P.J.J.  Hollingérus Pijpers'"
"312","Breda(22/01/1868)","","1290","24.8699%","'mr. P.J.J.  Hollingérus Pijpers'"
"313","Breda(04/02/1868)","","1446","52.0144%","'mr. P.J.J.  Hollingérus Pijpers'"
"314","Breda(08/06/1869)","(AH)*","1127","37.5792%","'mr. P.J.J.  Hollingérus Pijpers'"
"315","Breda(08/06/1852)",NA,"140","8.8889%","'mr. C.A.  Flooren'"
"316","Den Bosch(27/08/1850)",NA,"135","3.5489%","'mr. C.J. van Heusden'"
"317","Breda(17/05/1853)",NA,"71","1.5635%","'mr. C.J. van Heusden'"
"318","Breda(10/06/1856)",NA,"68","4.7921%","'mr.  de Willebois'"
"319","Breda(28/06/1859)",NA,"723","37.5%","' C.W.  Oomen'"
"320","Breda(12/07/1859)",NA,"1020","50.4701%","' C.W.  Oomen'"
"321","Breda(12/06/1860)",NA,"1014","58.4101%","' C.W.  Oomen'"
"322","Breda(28/06/1859)","","667","34.5954%","' N.R.H.  Guljé'"
"323","Breda(12/07/1859)","","1001","49.5299%","' N.R.H.  Guljé'"
"324","Breda(12/06/1860)","","675","38.8825%","' N.R.H.  Guljé'"
"325","Breda(25/02/1862)","","638","31.2439%","' N.R.H.  Guljé'"
"326","Breda(11/03/1862)","","1216","51.9436%","' N.R.H.  Guljé'"
"327","Breda(10/06/1862)","","1215","86.8477%","' N.R.H.  Guljé'"
"328","Breda(12/06/1866)","","1330","93.1373%","' N.R.H.  Guljé'"
"329","Breda(30/10/1866)","","1822","32.3738%","' N.R.H.  Guljé'"
"330","Breda(22/01/1868)","","1342","25.8724%","' N.R.H.  Guljé'"
"331","Breda(13/06/1871)","(AH)*","1023","32.3734%","' N.R.H.  Guljé'"
"332","Breda(10/06/1873)","(AH)*","812","29.0727%","' N.R.H.  Guljé'"
"333","Den Bosch(10/06/1873)","(AH)*","251","14.4087%","' N.R.H.  Guljé'"
"334","Tilburg(10/06/1856)",NA,"87","7.8876%","'mr. A.  Kerstens'"
"335","Breda(28/06/1859)",NA,"138","7.1577%","'mr. A.  Kerstens'"
"336","Breda(25/02/1862)",NA,"359","17.5808%","'mr. D.  Mulder'"
"337","Tilburg(03/02/1864)",NA,"858","44.0904%","'mr. D.  Mulder'"
"338","Breda(14/06/1864)",NA,"411","21.6202%","'mr. D.  Mulder'"
"339","Tilburg(14/06/1864)",NA,"189","18.4031%","'mr. D.  Mulder'"
"340","Tilburg(08/02/1859)","","268","22.4832%","'mr. J.H. van Mierlo'"
"341","Breda(25/02/1862)","","348","17.0421%","'mr. J.H. van Mierlo'"
"342","Breda(30/10/1866)","","86","1.5281%","'mr. J.H. van Mierlo'"
"343","Breda(06/01/1874)","","759","30.6172%","'mr. J.H. van Mierlo'"
"344","Breda(08/06/1875)","(AH)*","884","30.5777%","'mr. J.H. van Mierlo'"
"345","Breda(29/06/1875)","","1164","34.3464%","'mr. J.H. van Mierlo'"
"346","Breda(12/06/1877)","(AH)*","762","30.9002%","'mr. J.H. van Mierlo'"
"347","Breda(10/06/1879)","(AH)*","644","24.8553%","'mr. J.H. van Mierlo'"
"348","Breda(25/02/1862)",NA,"227","11.1166%","'mr. P.J.  Verduijn'"
"349","Breda(10/06/1862)",NA,"43","3.0736%","'mr. C. van Baerle'"
"350","Breda(14/06/1864)",NA,"214","11.2572%","'mr. A.J.L. de Roock'"
"351","Breda(14/06/1864)",NA,"171","8.9953%","' J.A. van der Burgh'"
"352","Breda(30/10/1866)","","1023","18.177%","' F.H.H.  Borret'"
"353","Tilburg(22/01/1868)","","1081","31.0811%","' F.H.H.  Borret'"
"354","Breda(22/01/1868)","","1263","24.3493%","' F.H.H.  Borret'"
"355","Breda(04/02/1868)","","1334","47.9856%","' F.H.H.  Borret'"
"356","Tilburg(13/06/1871)","(DT)*","1358","84.4002%","' F.H.H.  Borret'"
"357","Tilburg(08/06/1875)","DT(DZH)","1339","86.054%","' F.H.H.  Borret'"
"358","Tilburg(10/06/1879)","(DT)*","1194","94.9126%","' F.H.H.  Borret'"
"359","Tilburg(02/05/1882)","","1383","79.1643%","' F.H.H.  Borret'"
"360","Tilburg(12/06/1883)","(DT)*","1187","95.958%","' F.H.H.  Borret'"
"361","Tilburg(28/10/1884)","(DT)*","1456","48.1322%","' F.H.H.  Borret'"
"362","Tilburg(15/06/1886)","(DT)*","1523","46.2918%","' F.H.H.  Borret'"
"363","Tilburg(01/09/1887)","(DT)*","1319","47.4802%","' F.H.H.  Borret'"
"364","Breda(30/10/1866)",NA,"706","12.5444%","'jhr.mr. L.W.J.M.  Verheyen'"
"365","Breda(30/10/1866)",NA,"60","1.0661%","'mr. J. van Wijngaarden'"
"366","Breda(22/01/1868)",NA,"786","15.1533%","'mr. P.E.A.  Janssens'"
"367","Breda(22/01/1868)",NA,"370","7.1332%","'jhr.mr. F.X.  Verheyen'"
"368","Den Bosch(11/10/1859)","","993","58.1722%","'mr. A.F.X.  Luyben'"
"369","Den Bosch(10/06/1862)","","936","88.7204%","'mr. A.F.X.  Luyben'"
"370","Den Bosch(12/06/1866)","","1033","94.5971%","'mr. A.F.X.  Luyben'"
"371","Den Bosch(30/10/1866)","","1874","44.3131%","'mr. A.F.X.  Luyben'"
"372","Breda(08/06/1869)","AK/DT/DZH","1855","61.854%","'mr. A.F.X.  Luyben'"
"373","Breda(10/06/1873)","(DT)*","1866","66.8099%","'mr. A.F.X.  Luyben'"
"374","Breda(06/01/1874)","","1595","64.3405%","'mr. A.F.X.  Luyben'"
"375","Breda(12/06/1877)","(DT)*","1611","65.3285%","'mr. A.F.X.  Luyben'"
