"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"307","Amsterdam II(15/06/1917)","SDAP","885","49.0576%","' A.H.  Gerhard'"
"308","Amsterdam II(22/06/1917)","SDAP","1292","58.9954%","' A.H.  Gerhard'"
"309","Sneek(10/04/1894)","AR(VT)","1008","42.3352%","' H.  Pollema'"
"310","Sneek(24/04/1894)","AR(VT)","1165","48.9496%","' H.  Pollema'"
"311","Dokkum(15/06/1897)","AR","1969","48.6533%","' H.  Pollema'"
"312","Dokkum(25/06/1897)","AR(Ka)","2304","48.7929%","' H.  Pollema'"
"313","Sneek(29/10/1908)","","None","None%","' H.  Pollema'"
"314","Gorinchem(11/06/1909)","AR(Ka/CHU)","3806","52.087%","' H.  Pollema'"
"315","Rotterdam(17/02/1891)","","293","10.8922%","'mr. J.A. van Gilse'"
"316","Haarlem(09/06/1891)","Lib","620","31.7298%","'mr. J.A. van Gilse'"
"317","Rotterdam(09/06/1891)","","85","0.372%","'mr. J.A. van Gilse'"
"318","Rotterdam(10/04/1894)","Lib(VT)","902","3.627%","'mr. J.A. van Gilse'"
"319","Alkmaar(10/04/1894)","Lib(VT)","483","15.4116%","'mr. J.A. van Gilse'"
"320","Brielle(10/04/1894)","Lib(VT)","165","7.3925%","'mr. J.A. van Gilse'"
"321","Sneek(11/05/1894)","Lib(VT)","857","35.0655%","'mr. J.A. van Gilse'"
"322","Sneek(25/05/1894)","Lib(VT)","1147","47.26%","'mr. J.A. van Gilse'"
"323","Sneek(15/06/1897)","Lib","1423","31.4962%","'mr. J.A. van Gilse'"
"324","Sneek(25/06/1897)","Lib(CHK)","2452","50.0102%","'mr. J.A. van Gilse'"
"325","Amsterdam IX(14/06/1901)","VD","799","17.7674%","'mr. J.A. van Gilse'"
"326","Zwolle(16/06/1905)","VD","2394","39.1624%","'mr. J.A. van Gilse'"
"327","Schoterland(09/06/1891)","Lib","294","13.1367%","' J.C. van den Berg'"
"328","Dokkum(09/06/1891)","V","143","5.3259%","' J.  Stoffel'"
"329","Deventer(10/04/1894)","Rad(VT)","751","34.7043%","' J.  Stoffel'"
"330","Deventer(15/06/1897)","Rad","1643","27.6553%","' J.  Stoffel'"
"331","Deventer(25/06/1897)","Rad","3248","59.0116%","' J.  Stoffel'"
"332","Deventer(15/06/1917)","AG","1525","32.8239%","' J.  Stoffel'"
"333","Dokkum(10/04/1894)","Lib(VT)","1027","42.403%","'mr. E.  Schaafsma'"
"334","Dokkum(24/04/1894)","Lib(VT)","1329","53.4594%","'mr. E.  Schaafsma'"
"335","Dokkum(15/06/1897)","Lib","1650","40.7709%","'mr. E.  Schaafsma'"
"336","Dokkum(25/06/1897)","Lib(CHK)","2418","51.2071%","'mr. E.  Schaafsma'"
"337","Dokkum(14/06/1901)","Lib(VL)","1420","28.9029%","'mr. E.  Schaafsma'"
"338","Dokkum(16/06/1905)","Lib","2362","36.2994%","'mr. E.  Schaafsma'"
"339","Bergum(06/03/1888)","AR(Ka)","1374","50.3481%","' O.T.  Bosgra'"
"340","Amsterdam(06/03/1888)","Soc","277","0.1976%","' J.A.  Fortuyn'"
"341","Bergum(09/06/1891)","Soc","129","4.8956%","' J.A.  Fortuyn'"
"342","Amsterdam(09/06/1891)","AKS","436","0.3656%","' J.A.  Fortuyn'"
"343","Amsterdam VII(15/06/1897)","SDAP","168","6.9652%","' J.A.  Fortuyn'"
"344","Amsterdam IX(15/06/1897)","SDAP","251","7.4151%","' J.A.  Fortuyn'"
"345","Amsterdam VI(16/06/1905)","SDAP","181","4.1221%","' J.A.  Fortuyn'"
"346","Wolvega(09/06/1891)","Lib","804","38.4505%","' W.M.  Houwing'"
"347","Wolvega(23/06/1891)","Lib","1191","56.4455%","' W.M.  Houwing'"
"348","Wolvega(10/04/1894)","Lib(VT)","694","73.3615%","' W.M.  Houwing'"
"349","Weststellingwerf(15/06/1897)","Lib","1409","46.1816%","' W.M.  Houwing'"
"350","Weststellingwerf(25/06/1897)","Lib(CHK)","2174","60.7602%","' W.M.  Houwing'"
"351","Steenwijk(10/04/1894)","AR(VT)","630","28.7147%","' A.  Wiersinga'"
"352","Meppel(15/06/1897)","AR","1207","28.541%","' A.  Wiersinga'"
"353","Winschoten(15/06/1897)","AR","618","14.4359%","' A.  Wiersinga'"
"354","Hoogezand(15/06/1897)","AR","1380","38.2696%","' A.  Wiersinga'"
"355","Hoogezand(25/06/1897)","AR","1594","36.6016%","' A.  Wiersinga'"
"356","Meppel(09/06/1891)","AR","811","40.2681%","' B.  Berends'"
"357","Meppel(11/06/1909)","CHU(Ka/AR)","2323","40.1973%","' B.  Berends'"
"358","Ommen(17/06/1913)","CHU","60","0.6613%","' B.  Berends'"
"359","Kampen(06/03/1888)","Lib","938","40.6412%","'mr. T.  Ruijs'"
"360","Kampen(09/06/1891)","Lib","876","37.0872%","'mr. T.  Ruijs'"
"361","Ommen(09/06/1891)","Lib","845","41.2195%","'jhr. E. van Weede van Dijkveld'"
"362","Ommen(23/06/1891)","Lib","976","45.7143%","'jhr. E. van Weede van Dijkveld'"
"363","Kampen(10/05/1892)","","1003","45.1395%","'jhr. E. van Weede van Dijkveld'"
"364","Ommen(06/03/1888)","Lib","844","42.4975%","'jhr. G.J. van der Wijck'"
"365","Ommen(04/04/1888)","Lib","833","39.7234%","'jhr. G.J. van der Wijck'"
"366","Deventer(09/06/1891)","Ka","380","20.5073%","'mr. J.H.A.M.  Essink'"
"367","Ommen(09/06/1891)","Ka","436","21.2683%","'mr. J.H.A.M.  Essink'"
"368","Enschede(09/06/1891)","Ka","853","39.4907%","'mr. J.H.A.M.  Essink'"
"369","Enschede(23/06/1891)","Ka(AR)","1078","48.6462%","'mr. J.H.A.M.  Essink'"
"370","Almelo(06/03/1888)","Lib","453","24.7001%","' W.J.  Geertsema'"
"371","Enschede(06/03/1888)","Lib","939","50.2408%","' W.J.  Geertsema'"
"372","Enschede(09/06/1891)","Lib","965","44.6759%","' W.J.  Geertsema'"
"373","Enschede(23/06/1891)","Lib","1138","51.3538%","' W.J.  Geertsema'"
"374","Amsterdam VI(17/08/1897)","Lib","774","32.7411%","' W.J.  Geertsema'"
"375","Amsterdam VI(24/08/1897)","Lib","1225","48.0392%","' W.J.  Geertsema'"
"376","Almelo(09/06/1891)","Lib","827","42.2586%","' W.H.  Dikkers'"
"377","Almelo(23/07/1891)","","942","43.3103%","' W.H.  Dikkers'"
"378","Enschede(09/06/1891)","Lib","117","5.4167%","'mr. A.D. van Assendelft de Coningh'"
"379","Katwijk(11/05/1894)","Lib(VT)","251","7.4085%","'mr. A.D. van Assendelft de Coningh'"
"380","Ridderkerk(15/06/1897)","Lib + protectionist","199","5.3653%","'mr. A.D. van Assendelft de Coningh'"
"381","Brielle(15/06/1897)","Lib + protectionist","342","8.0188%","'mr. A.D. van Assendelft de Coningh'"
"382","Enschede(10/04/1894)","Lib(VT)
               Lib(VT)","722","37.3127%","'mr. R.E.  Hattink'"
"383","Enschede(24/04/1894)","","924","46.8085%","'mr. R.E.  Hattink'"
"384","Deventer(09/06/1891)","AR","141","7.6093%","'mr. F.G. van Marle'"
"385","Lochem(06/03/1888)","Lib","1394","48.7754%","'jhr.mr. J.G.  ridder van Rappard'"
"386","Elst(06/03/1888)","Lib","708","25.0177%","'jhr.mr. J.G.  ridder van Rappard'"
"387","Lochem(30/10/1888)","","1450","49.8282%","'jhr.mr. J.G.  ridder van Rappard'"
"388","Wijk bij Duurstede(14/06/1901)","Lib(VL)","1015","22.6866%","'jhr.mr. J.G.  ridder van Rappard'"
"389","Wijk bij Duurstede(03/10/1901)","","953","28.3041%","'jhr.mr. J.G.  ridder van Rappard'"
"390","Lochem(30/10/1888)","","1460","50.1718%","'jhr. C.M.  Brantsen'"
"391","Rheden(09/06/1891)","AR","175","10.5613%","'jhr. C.M.  Brantsen'"
"392","Lochem(09/06/1891)","AR(Ka)","1491","45.4296%","'jhr. C.M.  Brantsen'"
"393","Lochem(10/04/1894)","Lib(VT)
               Lib(VT)","1153","42.2809%","'dr. C.  Lely'"
"394","Lochem(24/04/1894)","","1447","53.1009%","'dr. C.  Lely'"
"395","Den Helder(15/06/1897)","Lib","1842","35.1192%","'dr. C.  Lely'"
"396","Lochem(15/06/1897)","Lib","3886","59.4826%","'dr. C.  Lely'"
"397","Den Helder(25/06/1897)","Lib(CHK)","2456","45.7015%","'dr. C.  Lely'"
"398","Lochem(17/08/1897)","Lib","3558","90.8812%","'dr. C.  Lely'"
"399","Lochem(14/06/1901)","Lib(VL)","2936","49.1792%","'dr. C.  Lely'"
"400","Amsterdam IX(14/06/1901)","Lib(VL)","1289","28.6636%","'dr. C.  Lely'"
"401","Amsterdam IX(27/06/1901)","Lib(VL/VD/SDAP)","2870","58.2386%","'dr. C.  Lely'"
"402","Lochem(27/06/1901)","Lib(VL/VD/SDAP)","3731","60.6963%","'dr. C.  Lely'"
"403","Amsterdam II(16/06/1905)","Lib","722","28.7879%","'dr. C.  Lely'"
"404","Amsterdam II(28/06/1905)","Lib(VL/VD/SDAP)","1564","53.7457%","'dr. C.  Lely'"
"405","Amsterdam II(11/06/1909)","Lib(VL)","806","27.1563%","'dr. C.  Lely'"
"406","Utrecht II(17/06/1913)","Lib","1512","19.5906%","'dr. C.  Lely'"
"407","Zutphen(06/03/1888)","AR(Ka)","1733","53.6533%","'mr. D.  Engelberts'"
"408","Zutphen(09/06/1891)","AR(Ka)","1579","46.1291%","'mr. D.  Engelberts'"
"409","Zutphen(09/06/1891)","Ka","46","1.3439%","'jhr. T.K.J. van Nispen'"
"410","Doetinchem(06/03/1888)","Ka","1073","32.1739%","'mr. J.G.S.  Bevers'"
"411","Bergen op Zoom(06/03/1888)","Ka","549","23.3121%","'mr. J.G.S.  Bevers'"
"412","Doetinchem(20/03/1888)","Ka(AR)","1755","53.4409%","'mr. J.G.S.  Bevers'"
"413","Doetinchem(09/06/1891)","Ka","1125","32.4675%","'mr. J.G.S.  Bevers'"
"414","Doetinchem(23/06/1891)","Ka(AR)","1845","51.5363%","'mr. J.G.S.  Bevers'"
"415","Doetinchem(10/04/1894)","Ka(TT)","938","33.5599%","'mr. J.G.S.  Bevers'"
"416","Den Haag(11/05/1894)","Ka(TT)","2094","41.5311%","'mr. J.G.S.  Bevers'"
"417","Den Haag(25/05/1894)","Ka(TT)","2911","49.8374%","'mr. J.G.S.  Bevers'"
"418","Doetinchem(06/03/1888)","NK","95","2.8486%","'mr. A.W.  Brandt'"
"419","Doetinchem(09/06/1891)","Lib","1414","40.8081%","'mr. H.F.  Hesselink van Suchtelen'"
"420","Doetinchem(23/06/1891)","Lib","1734","48.4358%","'mr. H.F.  Hesselink van Suchtelen'"
"421","Doetinchem(10/04/1894)","Lib(VT)","1833","65.5814%","'mr. H.F.  Hesselink van Suchtelen'"
"422","Doetinchem(15/06/1897)","Lib","3119","40.4068%","'mr. H.F.  Hesselink van Suchtelen'"
"423","Doetinchem(25/06/1897)","Lib(CHK)","3962","50.991%","'mr. H.F.  Hesselink van Suchtelen'"
"424","Doetinchem(14/06/1901)","Lib(VL)","2930","37.7772%","'mr. H.F.  Hesselink van Suchtelen'"
"425","Lochem(13/08/1901)","Lib","1771","49.9859%","'mr. H.F.  Hesselink van Suchtelen'"
"426","Lochem(20/08/1901)","Lib","2495","49.7706%","'mr. H.F.  Hesselink van Suchtelen'"
"427","Rheden(06/03/1888)","Lib","651","24.7059%","'jhr. E.  Brantsen'"
"428","Rheden(09/06/1891)","Lib","50","3.0175%","' B.  Cuperus'"
"429","Kampen(15/06/1897)","Lib","1246","28.9498%","' B.  Cuperus'"
"430","Rheden(14/06/1901)","Lib(VL)","970","25.6546%","' B.  Cuperus'"
"431","Rheden(09/06/1891)","Lib","42","2.5347%","'jhr. A.A.E.J.R.  Brantsen'"
"432","Arnhem(06/03/1888)","Lib","259","9.9006%","' A.  Moll'"
"433","Arnhem(29/07/1890)","","29","4.3939%","' A.  Moll'"
"434","Arnhem(29/07/1890)","","60","9.0909%","'jhr. H.  Tindal'"
"435","Amsterdam(09/06/1891)","Am","2754","2.3092%","'jhr. H.  Tindal'"
"436","Amsterdam(10/09/1891)","","745","12.2332%","'jhr. H.  Tindal'"
"437","Arnhem(09/06/1891)","AR(Ka)","727","35.2741%","'mr. D.R.B. baron van Lynden'"
"438","Elst(06/03/1888)","AR","982","34.6996%","'mr. G.W. baron van Dedem'"
"439","Elst(20/03/1888)","AR","1261","50.0993%","'mr. G.W. baron van Dedem'"
"440","Elst(09/06/1891)","AR(Ka)","1059","37.0928%","'mr. G.W. baron van Dedem'"
"441","Elst(23/06/1891)","AR","1420","55.3822%","'mr. G.W. baron van Dedem'"
"442","Elst(10/04/1894)","AR(TT)","464","19.1736%","'mr. G.W. baron van Dedem'"
"443","Roermond(18/06/1889)","","79","5.2318%","' M. de Ras'"
"444","Elst(09/06/1891)","Ka","892","31.2434%","' M. de Ras'"
"445","Amersfoort(09/06/1891)","Ka","522","24.2565%","' M. de Ras'"
"446","Elst(23/06/1891)","Ka","1144","44.6178%","' M. de Ras'"
"447","Maastricht(28/06/1892)","","534","27.4409%","' M. de Ras'"
"448","Maastricht(12/07/1892)","","1167","56.0788%","' M. de Ras'"
"449","Maastricht(10/04/1894)","","620","95.3846%","' M. de Ras'"
"450","Maastricht(15/06/1897)","Ka","1785","65.9158%","' M. de Ras'"
"451","Maastricht(02/03/1900)","","956","57.6251%","' M. de Ras'"
"452","Maastricht(14/06/1901)","Ka","2522","75.509%","' M. de Ras'"
"453","Elst(09/06/1891)","Lib","883","30.9282%","' A.D.  Sipman'"
"454","Elst(10/04/1894)","Ka(TT)
               Ka(TT)","1200","49.5868%","'mr. W.H.J.T. van Basten van Batenburg'"
"455","Elst(24/04/1894)","","1361","49.9633%","'mr. W.H.J.T. van Basten van Batenburg'"
"456","Elst(12/06/1894)","Ka(TT)","1389","49.5364%","'mr. W.H.J.T. van Basten van Batenburg'"
"457","Elst(26/06/1894)","Ka(TT)","1435","50.3862%","'mr. W.H.J.T. van Basten van Batenburg'"
"458","Elst(15/06/1897)","Ka","3486","54.8113%","'mr. W.H.J.T. van Basten van Batenburg'"
"459","Elst(13/06/1899)","","0","None%","'mr. W.H.J.T. van Basten van Batenburg'"
"460","Elst(10/04/1894)","Lib(VT)
               Lib(VT)","732","30.2479%","' E.D. de Meester'"
"461","Elst(24/04/1894)","","1361","49.9633%","' E.D. de Meester'"
"462","Elst(12/06/1894)","Lib(VT)","1057","37.6961%","' E.D. de Meester'"
"463","Elst(26/06/1894)","Lib(VT)","1413","49.6138%","' E.D. de Meester'"
"464","Delft(22/04/1890)","","1393","52.1528%","'mr. H.A. van de Velde'"
"465","Delft(09/06/1891)","AR(Ka)","1310","48.286%","'mr. H.A. van de Velde'"
"466","Loosduinen(09/06/1891)","AR","1006","31.5955%","'mr. H.A. van de Velde'"
"467","Delft(23/06/1891)","AR","1459","50.5194%","'mr. H.A. van de Velde'"
"468","Loosduinen(23/06/1891)","AR","1351","49.9261%","'mr. H.A. van de Velde'"
"469","Loosduinen(10/04/1894)","AR(VT)","945","33.8953%","'mr. H.A. van de Velde'"
"470","Delft(10/04/1894)","AR(VT)","682","32.399%","'mr. H.A. van de Velde'"
"471","Delft(24/04/1894)","AR(VT)","783","33.9549%","'mr. H.A. van de Velde'"
"472","Loosduinen(24/04/1894)","AR(VT)","1475","45.6656%","'mr. H.A. van de Velde'"
"473","Delft(18/05/1894)","AR(VT)","195","9.8634%","'mr. H.A. van de Velde'"
"474","Elst(12/06/1894)","AR(VT)","263","9.3795%","'mr. H.A. van de Velde'"
"475","Delft(15/06/1897)","AR","2042","49.1574%","'mr. H.A. van de Velde'"
"476","Delft(25/06/1897)","AR(Ka)","2327","53.0915%","'mr. H.A. van de Velde'"
"477","Delft(14/06/1901)","AR(Ka/VA)","2464","58.4163%","'mr. H.A. van de Velde'"
"478","Delft(16/06/1905)","AR(Ka/CHP)","3386","56.4616%","'mr. H.A. van de Velde'"
"479","Delft(11/06/1909)","AR(Ka/CHU)","3828","64.3794%","'mr. H.A. van de Velde'"
"480","Delft(17/06/1913)","AR(Ka/CHU)","4029","57.8962%","'mr. H.A. van de Velde'"
"481","Delft(15/06/1917)","AR","None","None%","'mr. H.A. van de Velde'"
"482","Elst(12/06/1894)",NA,"91","3.2454%","'  van Lynden'"
"483","Nijmegen(06/03/1888)","Lib","435","25.6335%","' J. de Koning'"
"484","Nijmegen(21/05/1889)","","345","22.8477%","' J. de Koning'"
"485","Nijmegen(09/06/1891)","Lib","348","26.3238%","' J. de Koning'"
"486","Nijmegen(15/06/1897)","Lib","1117","28.6778%","' J. de Koning'"
"487","Nijmegen(21/05/1889)","","1157","76.6225%","' F.T.J.H.  Dobbelman'"
"488","Nijmegen(09/06/1891)","Ka","960","72.6172%","' F.T.J.H.  Dobbelman'"
"489","Nijmegen(10/04/1894)","Ka(TT)","781","91.6667%","' F.T.J.H.  Dobbelman'"
"490","Nijmegen(15/06/1897)","Ka","2778","71.3222%","' F.T.J.H.  Dobbelman'"
"491","Druten(10/04/1888)",NA,"49","2.6302%","' A.C.J.  Dericks'"
"492","Druten(09/06/1891)",NA,"73","5.4478%","'jhr. C.P.J. von Weiler'"
"493","Druten(10/04/1894)","Ka(VT)","346","25.8402%","' C.T.  Kolfschoten'"
"494","Tiel(09/06/1891)","C","565","24.3639%","'mr. M.  Kolff'"
"495","Wijk bij Duurstede(09/06/1891)",NA,"1047","37.9485%","'jhr.mr. W.H. de Beaufort'"
"496","Wijk bij Duurstede(23/06/1891)",NA,"1463","50.2576%","'jhr.mr. W.H. de Beaufort'"
"497","Wijk bij Duurstede(10/04/1894)",NA,"1058","44.5661%","'jhr.mr. W.H. de Beaufort'"
"498","Tiel(10/04/1894)",NA,"32","2.5559%","'jhr.mr. W.H. de Beaufort'"
"499","Wijk bij Duurstede(24/04/1894)",NA,"1509","55.7856%","'jhr.mr. W.H. de Beaufort'"
"500","Wijk bij Duurstede(15/06/1897)",NA,"1993","33.5127%","'jhr.mr. W.H. de Beaufort'"
"501","Deventer(30/11/1898)",NA,"2091","49.7857%","'jhr.mr. W.H. de Beaufort'"
"502","Deventer(07/12/1898)",NA,"2889","59.3224%","'jhr.mr. W.H. de Beaufort'"
"503","Amsterdam(06/03/1888)","AR(Ka)","4970","3.5455%","' H.  Waller'"
"504","Wijk bij Duurstede(09/06/1891)","AR","550","19.9348%","' H.  Waller'"
"505","Beverwijk(09/06/1891)","AR","78","2.6139%","' H.  Waller'"
"506","Amsterdam(09/06/1891)","AR(Ka)","2385","1.9998%","' H.  Waller'"
"507","Beverwijk(20/06/1893)","","229","8.8281%","' H.  Waller'"
"508","Hilversum(10/04/1894)","AR(VT)","421","15.4439%","' H.  Waller'"
"509","Wijk bij Duurstede(10/04/1894)","AR(VT)","346","14.5746%","' H.  Waller'"
