"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"299","Amsterdam(30/10/1866)",NA,"77","0.3875%","' C.P. van Eeghen'"
"300","Amsterdam(22/01/1868)",NA,"1193","6.8398%","'mr. J.  Wertheim'"
"301","Amsterdam(08/06/1869)","AK/DT/DZH","767","10.7876%","' G.C.C.  Pels Rijcken'"
"302","Amsterdam(08/06/1869)","AK/DT/DZH","721","10.1406%","' H.A.  Hartogh'"
"303",NA,NA,NA,NA,NA
"304","Amsterdam(12/10/1869)",NA,"149","7.5367%","'mr. N.J. den Tex'"
"305","Amsterdam(08/02/1870)",NA,"939","45.8272%","'mr. T.M.C.  Asser'"
"306","Amsterdam(13/06/1871)","(AH)*","1127","15.6029%","' J.P. de Bordes'"
"307","Amsterdam(27/06/1871)","(AH)*","994","49.4281%","' J.P. de Bordes'"
"308","Amsterdam(22/10/1872)","","616","31.5412%","'mr.dr. J.A.  Jolles'"
"309","Amsterdam(05/11/1872)","","948","54.5455%","'mr.dr. J.A.  Jolles'"
"310","Amsterdam(10/06/1873)","","834","17.9935%","'mr.dr. J.A.  Jolles'"
"311","Amsterdam(24/06/1873)","(AH)*","644","48.899%","'mr.dr. J.A.  Jolles'"
"312","Amsterdam(10/06/1873)",NA,"378","8.1553%","' A.J.H. van der Toorn'"
"313","Amsterdam(08/06/1875)","(AH)*","1410","19.4188%","'mr.dr. G. de Vries'"
"314","Amsterdam(08/06/1875)","(AH)*","1354","18.6476%","'mr. S.A.  Vening Meinesz'"
"315","Amsterdam(10/06/1879)","(AH)*","1041","19.855%","'mr. S.A.  Vening Meinesz'"
"316","Amsterdam(17/04/1877)",NA,"165","24.6269%","' S.W.J.  Jitta'"
"317","Haarlemmermeer(08/06/1869)","","219","24.2794%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"318","Haarlemmermeer(22/06/1869)","(AH)*","615","55.8076%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"319","Haarlemmermeer(13/06/1871)","(AH)*","478","53.7683%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"320","Haarlemmermeer(08/06/1875)","(AH)*","449","41.1549%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"321","Haarlemmermeer(03/11/1875)","","415","38.8941%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"322","Amsterdam(12/06/1877)","(AH)*","1369","29.9956%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"323","Amsterdam(14/06/1881)","","193","2.2356%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"324","Amsterdam(18/10/1881)","","1017","64.0025%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"325","Amsterdam(12/06/1883)","(AH)*","1178","21.9041%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"326","Amsterdam(28/10/1884)","(AH)*","2497","10.5895%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"327","Amsterdam(15/06/1886)","(AH)*","2370","10.2735%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"328","Breda(15/06/1886)","(AH)*","485","9.5191%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"329","Amsterdam(06/03/1888)","Lib","8661","6.1787%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"330","Amsterdam(09/06/1891)","Lib","7172","6.0135%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"331","Amsterdam(10/04/1894)","Lib(TT)
               Lib(TT)","3456","4.2138%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"332","Amsterdam(24/04/1894)","","5555","13.3868%","'jhr.mr. J.W.H.  Rutgers van Rozenburg'"
"333","Amsterdam(12/06/1877)","(AH)*","1157","25.3506%","' P.H.  Holtzman'"
"334","Amsterdam(14/06/1881)","(AH)*","1355","15.6956%","' P.H.  Holtzman'"
"335","Amsterdam(26/02/1878)","","763","38.8295%","'mr. G. van Tienhoven'"
"336","Amsterdam(12/03/1878)","","866","50.8216%","'mr. G. van Tienhoven'"
"337","Amsterdam(10/04/1894)","Lib(TT)","2020","2.4629%","'mr. G. van Tienhoven'"
"338","Amsterdam(23/07/1878)",NA,"857","84.6838%","' W.A.  Froger'"
"339","Amsterdam(10/06/1879)","AR","198","3.7765%","' W.  Hovy'"
"340","Haarlemmermeer(28/10/1884)","AR","197","16.3894%","' W.  Hovy'"
"341","Amsterdam(28/10/1884)","AR(DT)","834","3.5369%","' W.  Hovy'"
"342","Haarlemmermeer(15/06/1886)","AR","190","13.1488%","' W.  Hovy'"
"343","Amsterdam(15/06/1886)","AR","299","1.2961%","' W.  Hovy'"
"344","Amsterdam(01/09/1887)","AR","313","2.9225%","' W.  Hovy'"
"345","Beverwijk(06/03/1888)","AR","168","5.3537%","' W.  Hovy'"
"346","Amsterdam(09/06/1891)","AR(Ka)","2702","2.2656%","' W.  Hovy'"
"347","Amsterdam III(15/06/1897)","AR(Ka)","679","24.3021%","' W.  Hovy'"
"348","Amsterdam III(25/06/1897)","AR(Ka)","881","28.2462%","' W.  Hovy'"
"349","Amsterdam(13/01/1880)",NA,"420","27.668%","' A.M.J.  Henrichs'"
"350","Amsterdam(22/01/1868)",NA,"172","0.9861%","' J.  Dirks'"
"351","Amsterdam(15/02/1881)",NA,"779","76.2231%","' J.  Dirks'"
"352","Amsterdam(27/03/1883)",NA,"787","40.8407%","' J.  Dirks'"
"353","Amsterdam(10/04/1883)",NA,"997","60.8298%","' J.  Dirks'"
"354","Amsterdam(12/06/1883)",NA,"1174","21.8297%","' J.  Dirks'"
"355","Amsterdam(28/10/1884)",NA,"2470","10.475%","' J.  Dirks'"
"356","Amsterdam(15/02/1881)",NA,"77","7.5342%","' A.  Wiegel'"
"357","Amsterdam(14/06/1881)","(AH)*","1255","14.5372%","'jhr. H.O.  Wichers'"
"358","Amsterdam(28/10/1884)","","273","1.1578%","'jhr. H.O.  Wichers'"
"359","Amsterdam(14/06/1881)","(AH)*","1173","13.5874%","'mr. H.J.  Kist'"
"360","Amsterdam(28/10/1884)","(AH)*","2365","10.0297%","'mr. H.J.  Kist'"
"361","Amsterdam(15/06/1886)","(AH)*","2346","10.1695%","'mr. H.J.  Kist'"
"362","Amsterdam(01/09/1887)","(AH)*","1158","10.8123%","'mr. H.J.  Kist'"
"363","Amsterdam(14/06/1881)","AR(DT)","638","7.3902%","'jhr.mr. K.A.  Godin de Beaufort'"
"364","Amsterdam(18/10/1881)","","538","33.8578%","'jhr.mr. K.A.  Godin de Beaufort'"
"365","Gouda(07/11/1882)","","1690","65.1252%","'jhr.mr. K.A.  Godin de Beaufort'"
"366","Gouda(12/06/1883)","AR(DT)","1646","62.1132%","'jhr.mr. K.A.  Godin de Beaufort'"
"367","Gouda(28/10/1884)","AR(DT)","1766","30.1726%","'jhr.mr. K.A.  Godin de Beaufort'"
"368","Gouda(15/06/1886)","AR(DT)","1969","27.4081%","'jhr.mr. K.A.  Godin de Beaufort'"
"369","Gouda(01/09/1887)","AR(DT)","1659","28.9226%","'jhr.mr. K.A.  Godin de Beaufort'"
"370","Gouda(06/03/1888)","AR(Ka)","1328","51.5929%","'jhr.mr. K.A.  Godin de Beaufort'"
"371","Wijk bij Duurstede(06/03/1888)","AR","765","26.1628%","'jhr.mr. K.A.  Godin de Beaufort'"
"372","Amsterdam(14/06/1881)","(DT)*","400","4.6334%","' B.R.F. van Vlijmen'"
"373","Veghel(06/03/1888)","Ka","1747","81.7119%","' B.R.F. van Vlijmen'"
"374","Rotterdam(09/06/1891)","Ka","738","3.2296%","' B.R.F. van Vlijmen'"
"375","Veghel(09/06/1891)","Ka","1546","93.6402%","' B.R.F. van Vlijmen'"
"376","Amsterdam(09/06/1891)","Ka","1233","1.0338%","' B.R.F. van Vlijmen'"
"377","Veghel(06/12/1892)","","1054","85.7608%","' B.R.F. van Vlijmen'"
"378","Veghel(10/04/1894)","","1244","97.4922%","' B.R.F. van Vlijmen'"
"379","Veghel(24/09/1895)","","803","94.8052%","' B.R.F. van Vlijmen'"
"380","Veghel(15/06/1897)","Ka","None","None%","' B.R.F. van Vlijmen'"
"381","Veghel(13/06/1899)","","None","None%","' B.R.F. van Vlijmen'"
"382","Veghel(14/06/1901)","Ka","None","None%","' B.R.F. van Vlijmen'"
"383","Veghel(16/06/1905)","Ka","None","None%","' B.R.F. van Vlijmen'"
"384","Veghel(11/06/1909)","Ka","None","None%","' B.R.F. van Vlijmen'"
"385","Veghel(17/06/1913)","Ka","None","None%","' B.R.F. van Vlijmen'"
"386","Veghel(15/06/1917)","Ka","None","None%","' B.R.F. van Vlijmen'"
"387","Amsterdam(27/03/1883)","","483","25.0649%","' A.  Gildemeester'"
"388","Amsterdam(27/03/1883)","","819","42.3037%","' A.  Gildemeester'"
"389","Amsterdam(10/04/1883)","","1006","61.3789%","' A.  Gildemeester'"
"390","Amsterdam(28/10/1884)","(AH)*","2398","10.1696%","' A.  Gildemeester'"
"391","Amsterdam(15/06/1886)","(AH)*","2350","10.1868%","' A.  Gildemeester'"
"392","Amsterdam(01/09/1887)","(AH)*","1195","11.1578%","' A.  Gildemeester'"
"393","Amsterdam(06/03/1888)","Lib","9237","6.5896%","' A.  Gildemeester'"
"394","Amsterdam(28/10/1884)","(AH)*","2346","9.9491%","' J.T.  Cremer'"
"395","Amsterdam(15/06/1886)","(AH)*","2361","10.2345%","' J.T.  Cremer'"
"396","Amsterdam(01/09/1887)","(AH)*","1202","11.2232%","' J.T.  Cremer'"
"397","Amsterdam(06/03/1888)","Lib","9473","6.7579%","' J.T.  Cremer'"
"398","Amsterdam(09/06/1891)","Lib","7481","6.2726%","' J.T.  Cremer'"
"399","Amsterdam(10/04/1894)","Lib(VT)","5260","6.4134%","' J.T.  Cremer'"
"400","Amsterdam VI(15/06/1897)","Lib","1484","47.3063%","' J.T.  Cremer'"
"401","Amsterdam VI(25/06/1897)","Lib(CHK)","2340","68.1223%","' J.T.  Cremer'"
"402","Beverwijk(22/02/1901)","","2549","44.0242%","' J.T.  Cremer'"
"403","Amsterdam IV(30/07/1901)","Lib(AR)","930","53.6332%","' J.T.  Cremer'"
"404","Amsterdam(28/10/1884)","AR(DT)","777","3.2952%","'mr. A.W. van Beeck Calkoen'"
"405","Rotterdam(01/09/1887)","AR","200","3.0883%","'mr. A.W. van Beeck Calkoen'"
"406","Amsterdam(15/06/1886)","(AH)*","2298","9.9614%","'mr. A.F.K.  Hartogh'"
"407","Amsterdam(01/09/1887)","(AH)*","1190","11.1111%","'mr. A.F.K.  Hartogh'"
"408","Amsterdam(06/03/1888)","Lib","8866","6.3249%","'mr. A.F.K.  Hartogh'"
"409","Amsterdam(09/06/1891)","Lib","7347","6.1603%","'mr. A.F.K.  Hartogh'"
"410","Amsterdam(10/04/1894)","Lib(VT)","5784","7.0523%","'mr. A.F.K.  Hartogh'"
"411","Amsterdam III(15/06/1897)","Lib","1015","36.3278%","'mr. A.F.K.  Hartogh'"
"412","Amsterdam III(25/06/1897)","Lib(CHK)","2238","71.7538%","'mr. A.F.K.  Hartogh'"
"413","Haarlemmermeer(19/03/1878)","","518","51.9559%","'mr. F.J.M.A.  Reekers'"
"414","Haarlemmermeer(10/06/1879)","(DT)*","581","47.545%","'mr. F.J.M.A.  Reekers'"
"415","Haarlemmermeer(24/06/1879)","(DT)*","673","51.9691%","'mr. F.J.M.A.  Reekers'"
"416","Haarlemmermeer(12/06/1883)","(DT)*","604","51.0998%","'mr. F.J.M.A.  Reekers'"
"417","Haarlemmermeer(28/10/1884)","(DT)*","625","51.9967%","'mr. F.J.M.A.  Reekers'"
"418","Haarlemmermeer(15/06/1886)","(DT)*","698","48.3045%","'mr. F.J.M.A.  Reekers'"
"419","Amsterdam(15/06/1886)","(DT)*","632","2.7396%","'mr. F.J.M.A.  Reekers'"
"420","Haarlemmermeer(29/06/1886)","DT(AR)","845","55.1927%","'mr. F.J.M.A.  Reekers'"
"421","Haarlemmermeer(01/09/1887)","(DT)*","674","94.7961%","'mr. F.J.M.A.  Reekers'"
"422","Druten(06/03/1888)","Ka","1663","69.1764%","'mr. F.J.M.A.  Reekers'"
"423","Haarlemmermeer(06/03/1888)","Ka","1300","41.3486%","'mr. F.J.M.A.  Reekers'"
"424","Haarlemmermeer(20/03/1888)","Ka(AR)","1759","59.3856%","'mr. F.J.M.A.  Reekers'"
"425","Haarlemmermeer(09/06/1891)","Ka","1206","42.3158%","'mr. F.J.M.A.  Reekers'"
"426","Hoorn(09/06/1891)","","58","2.754%","'mr. F.J.M.A.  Reekers'"
"427","Haarlemmermeer(23/06/1891)","Ka(AR)","1641","54.1048%","'mr. F.J.M.A.  Reekers'"
"428","Haarlemmermeer(10/04/1894)","Ka(TT)","1232","49.0446%","'mr. F.J.M.A.  Reekers'"
"429","Haarlemmermeer(24/04/1894)","Ka(TT)","1492","49.7665%","'mr. F.J.M.A.  Reekers'"
"430","Katwijk(11/05/1894)","Ka(TT)","1518","44.8052%","'mr. F.J.M.A.  Reekers'"
"431","Katwijk(25/05/1894)","Ka(TT)","1694","47.678%","'mr. F.J.M.A.  Reekers'"
"432","Hoorn(15/06/1897)","Ka","1558","26.8112%","'mr. F.J.M.A.  Reekers'"
"433","Haarlemmermeer(15/06/1897)","Ka","2940","43.0076%","'mr. F.J.M.A.  Reekers'"
"434","Haarlemmermeer(25/06/1897)","Ka","3159","46.3877%","'mr. F.J.M.A.  Reekers'"
"435","Hilversum(14/06/1901)","Ka","1710","30.1322%","'mr. F.J.M.A.  Reekers'"
"436","Hilversum(27/06/1901)","Ka","2257","41.0662%","'mr. F.J.M.A.  Reekers'"
"437","Goes(26/02/1878)","","622","32.2949%","'dr. P.J.F.  Vermeulen'"
"438","Goes(12/03/1878)","","770","41.1545%","'dr. P.J.F.  Vermeulen'"
"439","Goes(10/06/1879)","(DT)*","357","20.612%","'dr. P.J.F.  Vermeulen'"
"440","Rotterdam(10/06/1879)","(DT)*","573","15.9344%","'dr. P.J.F.  Vermeulen'"
"441","Rotterdam(24/06/1879)","(DT)*","667","15.9799%","'dr. P.J.F.  Vermeulen'"
"442","Eindhoven(08/06/1880)","","1146","74.8042%","'dr. P.J.F.  Vermeulen'"
"443","Eindhoven(12/06/1883)","(DT)*","1019","97.4187%","'dr. P.J.F.  Vermeulen'"
"444","Eindhoven(28/10/1884)","(DT)*","1165","47.7655%","'dr. P.J.F.  Vermeulen'"
"445","Eindhoven(15/06/1886)","(DT)*","1587","44.6916%","'dr. P.J.F.  Vermeulen'"
"446","Amsterdam(15/06/1886)","(DT)*","615","2.6659%","'dr. P.J.F.  Vermeulen'"
"447","Eindhoven(01/09/1887)","(DT)*","1260","48.4243%","'dr. P.J.F.  Vermeulen'"
"448","Helmond(06/03/1888)","Ka","1343","92.4931%","'dr. P.J.F.  Vermeulen'"
"449","Rotterdam(09/06/1891)","Ka","741","3.2427%","'dr. P.J.F.  Vermeulen'"
"450","Helmond(09/06/1891)","Ka","1689","93.4181%","'dr. P.J.F.  Vermeulen'"
"451","Amsterdam(09/06/1891)","Ka","1249","1.0473%","'dr. P.J.F.  Vermeulen'"
"452","Helmond(10/04/1894)","","1156","96.173%","'dr. P.J.F.  Vermeulen'"
"453","Helmond(15/06/1897)","Ka","None","None%","'dr. P.J.F.  Vermeulen'"
"454","Amsterdam(15/06/1886)","(DT)*","605","2.6226%","' P.H.  Smithuijzen'"
"455","Rotterdam(27/08/1850)",NA,"744","33.4082%","' J.C.  Baud'"
"456","Den Haag(27/08/1850)",NA,"698","30.7896%","' J.C.  Baud'"
"457","Den Haag(17/05/1853)",NA,"566","19.2386%","' J.C.  Baud'"
"458","Amsterdam(17/05/1853)",NA,"986","8.3708%","' J.C.  Baud'"
"459","Rotterdam(17/05/1853)",NA,"700","24.5959%","' J.C.  Baud'"
"460","Den Haag(31/05/1853)",NA,"901","64.0825%","' J.C.  Baud'"
"461","Amsterdam(31/05/1853)",NA,"1246","19.6654%","' J.C.  Baud'"
"462","Rotterdam(31/05/1853)",NA,"779","26.0884%","' J.C.  Baud'"
"463","Rotterdam(13/06/1854)",NA,"579","47.4979%","' J.C.  Baud'"
"464","Amsterdam(13/06/1854)",NA,"766","16.1026%","' J.C.  Baud'"
"465","Amsterdam(27/06/1854)",NA,"1087","64.4721%","' J.C.  Baud'"
"466","Haarlemmermeer(08/06/1869)","(AH)*","144","15.9645%","'mr. J.P.  Amersfoordt'"
"467","Haarlemmermeer(13/06/1871)","","61","6.8616%","'mr. H.A. des Amorie van der Hoeven'"
"468","Rotterdam(10/06/1873)","","185","7.318%","'mr. H.A. des Amorie van der Hoeven'"
"469","Haarlemmermeer(08/06/1875)","","84","7.6994%","'mr. H.A. des Amorie van der Hoeven'"
"470","Breda(29/06/1875)","","2148","63.3815%","'mr. H.A. des Amorie van der Hoeven'"
"471","Breda(10/06/1879)","(DT)*","1926","74.3342%","'mr. H.A. des Amorie van der Hoeven'"
"472","Breda(12/06/1883)","(DT)*","1586","80.0202%","'mr. H.A. des Amorie van der Hoeven'"
"473","Breda(28/10/1884)","(DT)*","1934","41.018%","'mr. H.A. des Amorie van der Hoeven'"
"474","Haarlemmermeer(19/03/1878)","","326","32.6981%","' H.F.  Bultman'"
"475","Haarlemmermeer(10/06/1879)","(AH)*","446","36.4975%","' H.F.  Bultman'"
"476","Haarlemmermeer(24/06/1879)","(AH)*","622","48.0309%","' H.F.  Bultman'"
"477","Haarlemmermeer(15/06/1886)","(AH)*","547","37.8547%","' H.F.  Bultman'"
"478","Haarlemmermeer(29/06/1886)","(AH)*","685","44.742%","' H.F.  Bultman'"
"479","Haarlemmermeer(06/03/1888)","Lib","978","31.1069%","' H.F.  Bultman'"
"480","Haarlemmermeer(20/03/1888)","Lib","1203","40.6144%","' H.F.  Bultman'"
"481","Leiden(27/08/1850)","","904","23.257%","' P.H. baron van Taets van Amerongen'"
"482","Leiden(10/09/1850)","","1083","55.5385%","' P.H. baron van Taets van Amerongen'"
"483","Leiden(17/05/1853)","","1349","61.374%","' P.H. baron van Taets van Amerongen'"
"484","Leiden(13/06/1854)","","1034","63.7878%","' P.H. baron van Taets van Amerongen'"
"485","Leiden(08/06/1858)","","571","52.6267%","' P.H. baron van Taets van Amerongen'"
"486","Leiden(10/06/1862)","","346","30.8103%","' P.H. baron van Taets van Amerongen'"
"487","Leiden(24/06/1862)","","702","53.7931%","' P.H. baron van Taets van Amerongen'"
"488","Leiden(12/06/1866)","","908","66.6178%","' P.H. baron van Taets van Amerongen'"
"489","Leiden(30/10/1866)","","1040","27.8001%","' P.H. baron van Taets van Amerongen'"
"490","Leiden(22/01/1868)","","626","20.161%","' P.H. baron van Taets van Amerongen'"
"491","Leiden(04/02/1868)","","1016","67.2848%","' P.H. baron van Taets van Amerongen'"
"492","Leiden(08/06/1869)","AK/DT/DZH","780","39.2947%","' P.H. baron van Taets van Amerongen'"
"493","Leiden(22/06/1869)","DT/DZH","1230","59.5642%","' P.H. baron van Taets van Amerongen'"
"494","Leiden(27/08/1850)",NA,"824","21.1989%","'mr. J.H. van der Sande'"
"495","Leiden(15/07/1856)",NA,"133","7.4761%","'mr. N.  Sikkel Groos'"
"496","Leiden(18/08/1857)",NA,"92","6.1415%","'mr. A.  Jongkindt Coninck'"
"497","Gouda(12/06/1860)",NA,"272","22.4979%","'mr. A.  Jongkindt Coninck'"
"498","Leiden(10/06/1862)",NA,"184","16.3847%","'dr. P.  Bleeker'"
