"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"301","Breda(28/10/1884)","(DT)*","1951","41.3786%","'dr. H.J.A.M.  Schaepman'"
"302","Rotterdam(28/10/1884)","(DT)*","567","5.71%","'dr. H.J.A.M.  Schaepman'"
"303","Breda(15/06/1886)","(DT)*","2040","40.0393%","'dr. H.J.A.M.  Schaepman'"
"304","Breda(01/09/1887)","(DT)*","1528","48.1411%","'dr. H.J.A.M.  Schaepman'"
"305","Breda(06/03/1888)","Ka","1442","90.125%","'dr. H.J.A.M.  Schaepman'"
"306","Wijk bij Duurstede(06/03/1888)","Ka","1244","42.5445%","'dr. H.J.A.M.  Schaepman'"
"307","Groningen(06/03/1888)","Ka(AR)","1540","15.3051%","'dr. H.J.A.M.  Schaepman'"
"308","Oostburg(06/03/1888)","Ka","499","18.8801%","'dr. H.J.A.M.  Schaepman'"
"309","Wijk bij Duurstede(20/03/1888)","Ka(AR)","1563","53.4908%","'dr. H.J.A.M.  Schaepman'"
"310","Bodegraven(09/06/1891)","Ka","708","20.8113%","'dr. H.J.A.M.  Schaepman'"
"311","Groningen(09/06/1891)","Ka(AR)","1059","13.7283%","'dr. H.J.A.M.  Schaepman'"
"312","Zaandam(09/06/1891)","Ka","258","10.5998%","'dr. H.J.A.M.  Schaepman'"
"313","Wijk bij Duurstede(09/06/1891)","Ka","1148","41.6093%","'dr. H.J.A.M.  Schaepman'"
"314","Druten(09/06/1891)","Ka","50","3.7313%","'dr. H.J.A.M.  Schaepman'"
"315","Amsterdam(09/06/1891)","Ka(AR)","2477","2.0769%","'dr. H.J.A.M.  Schaepman'"
"316","Wijk bij Duurstede(23/06/1891)","Ka(AR)","1448","49.7424%","'dr. H.J.A.M.  Schaepman'"
"317","Eindhoven(09/07/1891)","","178","10.9673%","'dr. H.J.A.M.  Schaepman'"
"318","Almelo(23/07/1891)","","1228","56.4598%","'dr. H.J.A.M.  Schaepman'"
"319","Enkhuizen(10/04/1894)","Ka(VT)","923","30.9524%","'dr. H.J.A.M.  Schaepman'"
"320","Almelo(10/04/1894)","Ka(VT)","1228","90.1615%","'dr. H.J.A.M.  Schaepman'"
"321","Bergen op Zoom(10/04/1894)","","79","8.6909%","'dr. H.J.A.M.  Schaepman'"
"322","Breukelen(10/04/1894)","Ka(VT)
               Ka(VT)","856","29.1156%","'dr. H.J.A.M.  Schaepman'"
"323","Hilversum(10/04/1894)","Ka(VT)
               Ka(VT)","804","29.4938%","'dr. H.J.A.M.  Schaepman'"
"324","Boxmeer(12/06/1860)","","329","34.1641%","'mr. J.H.L.  Haffmans'"
"325","Roermond(12/06/1866)","","728","46.4286%","'mr. J.H.L.  Haffmans'"
"326","Roermond(30/10/1866)","","947","31.9285%","'mr. J.H.L.  Haffmans'"
"327","Roermond(22/01/1868)","","833","27.6836%","'mr. J.H.L.  Haffmans'"
"328","Boxmeer(08/06/1869)","AK/DT/DZH","1524","71.1485%","'mr. J.H.L.  Haffmans'"
"329","Boxmeer(10/06/1873)","(DT)*","1603","95.6444%","'mr. J.H.L.  Haffmans'"
"330","Boxmeer(12/06/1877)","(DT)*","1278","87.8351%","'mr. J.H.L.  Haffmans'"
"331","Boxmeer(14/06/1881)","","1079","89.9917%","'mr. J.H.L.  Haffmans'"
"332","Boxmeer(28/10/1884)","(DT)*","1237","48.8547%","'mr. J.H.L.  Haffmans'"
"333","Rotterdam(28/10/1884)","(DT)*","548","5.5186%","'mr. J.H.L.  Haffmans'"
"334","Boxmeer(15/06/1886)","(DT)*","1469","47.7879%","'mr. J.H.L.  Haffmans'"
"335","Boxmeer(01/09/1887)","(DT)*","1183","46.1388%","'mr. J.H.L.  Haffmans'"
"336","Venlo(06/03/1888)","Ka","1052","91.7175%","'mr. J.H.L.  Haffmans'"
"337","Venlo(09/06/1891)","Ka","1083","65.916%","'mr. J.H.L.  Haffmans'"
"338","Venlo(10/04/1894)","","752","93.0693%","'mr. J.H.L.  Haffmans'"
"339","Tilburg(23/11/1880)","","951","46.0087%","'mr. B.M.  Bahlmann'"
"340","Tilburg(07/12/1880)","","1486","58.8515%","'mr. B.M.  Bahlmann'"
"341","Tilburg(14/06/1881)","(DT)*","1353","93.0536%","'mr. B.M.  Bahlmann'"
"342","Tilburg(28/10/1884)","(DT)*","1471","48.6281%","'mr. B.M.  Bahlmann'"
"343","Tilburg(15/06/1886)","(DT)*","1540","46.8085%","'mr. B.M.  Bahlmann'"
"344","Rotterdam(15/06/1886)","(DT)*","551","6.1114%","'mr. B.M.  Bahlmann'"
"345","Tilburg(01/09/1887)","(DT)*","1346","48.4521%","'mr. B.M.  Bahlmann'"
"346","Rotterdam(01/09/1887)","(DT)*","399","6.1612%","'mr. B.M.  Bahlmann'"
"347","Tilburg(06/03/1888)","Ka","1268","89.7381%","'mr. B.M.  Bahlmann'"
"348","Rotterdam(06/03/1888)","Ka","841","3.2182%","'mr. B.M.  Bahlmann'"
"349","Elst(06/03/1888)","Ka","1104","39.0106%","'mr. B.M.  Bahlmann'"
"350","Elst(20/03/1888)","Ka","1255","49.8609%","'mr. B.M.  Bahlmann'"
"351","Tilburg(09/06/1891)","Ka","888","74.8104%","'mr. B.M.  Bahlmann'"
"352","Rotterdam(09/06/1891)","Ka","743","3.2515%","'mr. B.M.  Bahlmann'"
"353","Gouda(09/06/1891)","Ka","409","15.4398%","'mr. B.M.  Bahlmann'"
"354","Goes(09/06/1891)","Ka","129","4.4606%","'mr. B.M.  Bahlmann'"
"355","Delft(09/06/1891)","Ka","129","4.7549%","'mr. B.M.  Bahlmann'"
"356","Tilburg(10/04/1894)","","729","93.1034%","'mr. B.M.  Bahlmann'"
"357","Tilburg(15/06/1897)","Ka","2594","60.6358%","'mr. B.M.  Bahlmann'"
"358","Rotterdam(01/09/1887)","(DT)*","390","6.0222%","' J.J.G.  Nollet'"
"359","Rotterdam(12/02/1884)","","261","12.5783%","' J.M.  Voorhoeve'"
"360","Rotterdam(28/10/1884)","AR","396","3.9879%","' J.M.  Voorhoeve'"
"361","Rotterdam(01/09/1887)","AR","201","3.1038%","' J.M.  Voorhoeve'"
"362","Rotterdam(06/03/1888)","AR(Ka)","1671","6.3942%","' J.M.  Voorhoeve'"
"363","Rotterdam(27/03/1888)","AR","924","17.9243%","' J.M.  Voorhoeve'"
"364","Rotterdam(17/02/1891)","","606","22.5279%","' J.M.  Voorhoeve'"
"365","Rotterdam(09/06/1891)","AR","1052","4.6037%","' J.M.  Voorhoeve'"
"366","Rotterdam(03/01/1893)","","374","16.578%","' J.M.  Voorhoeve'"
"367","Rotterdam(10/04/1894)","AR(VT)","678","2.7263%","' J.M.  Voorhoeve'"
"368","Rotterdam(11/05/1894)","AR(VT)","322","7.996%","' J.M.  Voorhoeve'"
"369","Brielle(08/06/1875)",NA,"43","5.1069%","' G.F.  Lette'"
"370","Brielle(28/10/1884)","(AH)*","517","48.2276%","'mr. G.J.  Goekoop'"
"371","Brielle(11/11/1884)","","666","61.7811%","'mr. G.J.  Goekoop'"
"372","Brielle(15/06/1886)","(AH)*","737","65.106%","'mr. G.J.  Goekoop'"
"373","Brielle(01/09/1887)","","626","93.8531%","'mr. G.J.  Goekoop'"
"374","Brielle(06/03/1888)","Lib","1629","53.8334%","'mr. G.J.  Goekoop'"
"375","Brielle(09/06/1891)","Lib","1415","57.8496%","'mr. G.J.  Goekoop'"
"376","Brielle(10/04/1894)","Lib(TT)","1040","46.595%","'mr. G.J.  Goekoop'"
"377","Brielle(24/04/1894)","Lib(TT)","1362","52.6886%","'mr. G.J.  Goekoop'"
"378","Ridderkerk(15/06/1897)","Lib","1801","48.5576%","'mr. G.J.  Goekoop'"
"379","Brielle(15/06/1897)","Lib","2277","53.388%","'mr. G.J.  Goekoop'"
"380","Ridderkerk(25/06/1897)","Lib(CHK)","2034","49.7311%","'mr. G.J.  Goekoop'"
"381","Brielle(14/06/1901)","VL(Lib)","1979","43.8803%","'mr. G.J.  Goekoop'"
"382","Brielle(27/06/1901)","VL(Lib/VD)","2446","50.6209%","'mr. G.J.  Goekoop'"
"383","Den Haag(27/08/1850)",NA,"402","17.7327%","' E. van der Oudermeulen'"
"384","Den Haag(17/05/1853)",NA,"93","3.1611%","' G.L.  Baud'"
"385","Den Haag(23/05/1854)",NA,"419","44.3386%","'dr. I.P.  Delprat'"
"386","Den Haag(07/06/1854)",NA,"531","60.3409%","'dr. I.P.  Delprat'"
"387","Den Haag(13/06/1854)",NA,"497","52.2059%","'dr. I.P.  Delprat'"
"388","Den Haag(04/05/1858)",NA,"367","33.7937%","'dr. I.P.  Delprat'"
"389","Den Haag(18/05/1858)",NA,"631","51.3008%","'dr. I.P.  Delprat'"
"390","Den Haag(08/06/1858)",NA,"631","55.3995%","'dr. I.P.  Delprat'"
"391","Den Haag(23/05/1854)",NA,"240","25.3968%","' R.F. baron van Raders'"
"392","Den Haag(07/06/1854)",NA,"349","39.6591%","' R.F. baron van Raders'"
"393","Den Haag(13/06/1854)",NA,"31","3.2563%","' R.F. baron van Raders'"
"394","Den Haag(30/10/1866)",NA,"400","11.5741%","' F.A.T.  Delprat'"
"395","Den Haag(30/10/1866)",NA,"375","10.8507%","'mr. G.B.  Emants'"
"396","Den Haag(02/07/1867)","","638","79.6504%","'jhr. C.A. van Sypesteyn'"
"397","Den Haag(22/01/1868)","","1015","40.2778%","'jhr. C.A. van Sypesteyn'"
"398","Den Haag(08/06/1869)","AK/DZH","801","60.3163%","'jhr. C.A. van Sypesteyn'"
"399","Den Haag(15/06/1886)","(DT)*","825","18.8013%","'jhr. C.A. van Sypesteyn'"
"400","Den Haag(02/07/1867)","","99","12.3596%","'dr. J.  Bosscha jr.'"
"401","Gouda(08/06/1869)","(AH)*","1066","44.4723%","'dr. J.  Bosscha jr.'"
"402","Gouda(22/06/1869)","(AH)*","1037","39.3698%","'dr. J.  Bosscha jr.'"
"403","Amsterdam(12/10/1869)","","722","36.52%","'dr. J.  Bosscha jr.'"
"404","Den Haag(22/01/1868)",NA,"212","8.4127%","'jhr.mr. H.C. van der Wijck'"
"405","Den Haag(22/01/1868)",NA,"202","8.0159%","'jhr.mr. F.L.W. de Kock'"
"406","Den Haag(13/06/1871)","(AH)*","289","25.8497%","'mr. E.H.  Karsten'"
"407","Den Haag(10/06/1873)","(AH)*","561","40.4179%","'jhr.mr. J.K.J. de Jonge'"
"408","Den Haag(10/06/1879)","(AH)*","331","28.0746%","'mr. A.  Haakma van Royen'"
"409","Den Haag(14/06/1881)","(AH)*","480","37.7655%","'jhr.mr. J.K.W.  Quarles van Ufford'"
"410","Gorinchem(10/06/1879)","(AH)*","821","41.9734%","'jhr. G.J.G.  Klerck'"
"411","Gorinchem(12/06/1883)","","644","30.5648%","'jhr. G.J.G.  Klerck'"
"412","Den Bosch(12/06/1883)","","80","6.4412%","'jhr. G.J.G.  Klerck'"
"413","Den Haag(12/06/1883)","","569","40.2689%","'jhr. G.J.G.  Klerck'"
"414","Den Bosch(11/09/1883)","","60","5.6497%","'jhr. G.J.G.  Klerck'"
"415","Den Haag(28/10/1884)","(AH)*","826","23.9837%","' R.A.W.  Sluiter'"
"416","Den Haag(11/11/1884)","","984","46.9242%","' R.A.W.  Sluiter'"
"417","Den Haag(08/04/1885)","","868","50.3188%","' R.A.W.  Sluiter'"
"418","Den Haag(28/10/1884)","(AH)*","765","22.2125%","'jhr.mr. A.P.C. van Karnebeek'"
"419","Delft(22/04/1890)","","1274","47.6975%","'jhr.mr. A.P.C. van Karnebeek'"
"420","Rotterdam(17/02/1891)","","1765","65.6134%","'jhr.mr. A.P.C. van Karnebeek'"
"421","Rotterdam(09/06/1891)","Lib","2675","11.7063%","'jhr.mr. A.P.C. van Karnebeek'"
"422","Haarlem(16/05/1894)","Lib(TT)","863","41.3512%","'jhr.mr. A.P.C. van Karnebeek'"
"423","Utrecht(05/06/1894)","Lib(TT)","1284","58.2577%","'jhr.mr. A.P.C. van Karnebeek'"
"424","Utrecht I(15/06/1897)","VL(CHK)","1100","23.8457%","'jhr.mr. A.P.C. van Karnebeek'"
"425","Middelburg(15/06/1897)","VL","177","2.9698%","'jhr.mr. A.P.C. van Karnebeek'"
"426","Utrecht I(25/06/1897)","VL(CHK)","2865","58.6489%","'jhr.mr. A.P.C. van Karnebeek'"
"427","Utrecht I(14/06/1901)","VL(Lib)","1852","37.0919%","'jhr.mr. A.P.C. van Karnebeek'"
"428","Utrecht I(27/06/1901)","VL(Lib/VD)","2710","56.4819%","'jhr.mr. A.P.C. van Karnebeek'"
"429","Utrecht I(16/06/1905)","VL","2585","37.3016%","'jhr.mr. A.P.C. van Karnebeek'"
"430","Utrecht I(28/06/1905)","VL(Lib/VD)","4137","57.9574%","'jhr.mr. A.P.C. van Karnebeek'"
"431","Utrecht I(11/06/1909)","VL","2392","33.771%","'jhr.mr. A.P.C. van Karnebeek'"
"432","Utrecht I(23/06/1909)","VL(Lib/VD)","3778","51.4574%","'jhr.mr. A.P.C. van Karnebeek'"
"433","Den Haag(28/10/1884)","AR","110","3.194%","'jhr. P.O.H.  Gevaerts van Simonshaven'"
"434","Den Haag(01/09/1887)","","83","2.1414%","'jhr. P.O.H.  Gevaerts van Simonshaven'"
"435","Den Haag(15/06/1886)","(AH)*","1152","26.2534%","'mr. H.M.A. baron van Goes van Dirxland'"
"436","Den Haag(01/09/1887)","","1017","26.2384%","'mr. H.M.A. baron van Goes van Dirxland'"
"437","Den Haag(06/03/1888)","Lib","2841","15.3725%","'mr. H.M.A. baron van Goes van Dirxland'"
"438","Den Haag(20/03/1888)","Lib","3091","24.0376%","'mr. H.M.A. baron van Goes van Dirxland'"
