"","District","Aanbevolen.door","Aantal.stemmen","Percentage","V5"
"297","Utrecht II(15/06/1897)","SDAP","444","12.9939%","'mr. P.J.  Troelstra'"
"298","Tietjerksteradeel(15/06/1897)","SDAP","1149","27.0353%","'mr. P.J.  Troelstra'"
"299","Utrecht I(15/06/1897)","SDAP","442","9.5816%","'mr. P.J.  Troelstra'"
"300","Winschoten(15/06/1897)","SDAP","1216","28.4046%","'mr. P.J.  Troelstra'"
"301","Leeuwarden(15/06/1897)","SDAP","939","23.7722%","'mr. P.J.  Troelstra'"
"302","Winschoten(25/06/1897)","SDAP","2276","58.6296%","'mr. P.J.  Troelstra'"
"303","Leeuwarden(25/06/1897)","SDAP","1872","50.9388%","'mr. P.J.  Troelstra'"
"304","Tietjerksteradeel(25/06/1897)","SDAP(Lib)","2672","52.3511%","'mr. P.J.  Troelstra'"
"305","Tietjerksteradeel(14/06/1901)","SDAP","1247","22.8975%","'mr. P.J.  Troelstra'"
"306","Amsterdam VI(14/06/1901)","SDAP","230","6.9152%","'mr. P.J.  Troelstra'"
"307","Franeker(14/06/1901)","SDAP","1527","28.5527%","'mr. P.J.  Troelstra'"
"308","Zuidhorn(14/06/1901)","SDAP","723","15.1891%","'mr. P.J.  Troelstra'"
"309","Utrecht I(14/06/1901)","SDAP","935","18.7262%","'mr. P.J.  Troelstra'"
"310","Veendam(30/07/1901)","SDAP","1663","40.88%","'mr. P.J.  Troelstra'"
"311","Veendam(07/08/1901)","SDAP","2292","46.0333%","'mr. P.J.  Troelstra'"
"312","Amsterdam IX(11/09/1902)","","2050","37.1916%","'mr. P.J.  Troelstra'"
"313","Amsterdam IX(18/09/1902)","","3231","49.2455%","'mr. P.J.  Troelstra'"
"314","Amsterdam III(02/12/1902)","","2476","49.7488%","'mr. P.J.  Troelstra'"
"315","Amsterdam III(09/12/1902)","","3397","56.6923%","'mr. P.J.  Troelstra'"
"316","Tietjerksteradeel(16/06/1905)","SDAP","1469","20.3013%","'mr. P.J.  Troelstra'"
"317","Amsterdam III(16/06/1905)","SDAP","3837","48.2763%","'mr. P.J.  Troelstra'"
"318","Bodegraven(16/06/1905)","SDAP","330","4.163%","'mr. P.J.  Troelstra'"
"319","Goes(16/06/1905)","SDAP","216","4.0276%","'mr. P.J.  Troelstra'"
"320","Den Haag III(16/06/1905)","SDAP","406","5.6116%","'mr. P.J.  Troelstra'"
"321","Leiden(15/06/1897)","AR(Ka)","2029","50.7631%","' A.E. van Kempen'"
"322","Leiden(14/06/1901)","AR(Ka)","2164","54.55%","' A.E. van Kempen'"
"323","Lochem(15/06/1897)","AR(Ka)","2441","37.3642%","' G.J. ten Cate'"
"324","Maastricht(02/03/1900)",NA,"703","42.3749%","'mr. J.L.G.L.P.  Haex'"
"325","Meppel(15/06/1897)","CHK","682","16.1267%","' A. ten Klooster'"
"326","Steenwijk(15/06/1897)","Lib + protectionist","283","6.9567%","' J.  Bosch Bruist'"
"327","Meppel(15/06/1897)","Lib","37","0.8749%","' J.  Bosch Bruist'"
"328","Meppel(15/06/1897)",NA,"50","1.1823%","' H.J. van de Vegt'"
"329","Middelburg(15/06/1897)",NA,"856","14.3624%","' E.L. baron van Hardenbroek'"
"330","Middelburg(15/06/1897)","SDAP","12","0.2013%","' G.T.W.  Kotte'"
"331","Ommen(15/06/1897)","Lib","757","14.3698%","'mr. E.E. van Riemsdijk'"
"332","Oostburg(15/06/1897)","Lib","157","2.8061%","' J.  Lansen Croin'"
"333","Rheden(15/06/1897)","Lib","646","13.0928%","' C.W.  Vrijland'"
"334","Roermond(03/07/1900)","","None","None%","'mr. F.J.  Bolsius'"
"335","Roermond(14/06/1901)","Ka","None","None%","'mr. F.J.  Bolsius'"
"336","Roermond(16/06/1905)","Ka","None","None%","'mr. F.J.  Bolsius'"
"337","Roermond(11/06/1909)","Ka","None","None%","'mr. F.J.  Bolsius'"
"338","Roermond(26/05/1911)","","None","None%","'mr. F.J.  Bolsius'"
"339","Rotterdam I(15/06/1897)","AR(VA)","516","19.5677%","' T.  Tromp'"
"340","Rotterdam I(15/06/1897)","SDAP","70","2.6545%","' L.  Goudswaard'"
"341","Rotterdam III(15/06/1897)","AR","178","6.9153%","' P. van der Pols'"
"342","Rotterdam IV(16/06/1905)","AR","42","0.6773%","' P. van der Pols'"
"343","Rotterdam III(15/06/1897)","Rad","44","1.7094%","' T. de Rot'"
"344","Rotterdam III(15/06/1897)","Lib","44","1.7094%","'jhr.mr. J.L.  Stern'"
"345","Rotterdam IV(15/06/1897)","AR(Ka/VA)","1166","36.1775%","'dr. W.B. van Staveren'"
"346","Rotterdam IV(25/06/1897)","AR(Ka)","1355","40.6297%","'dr. W.B. van Staveren'"
"347","Rotterdam II(11/06/1909)","AR(Ka/CHU)","4029","47.7709%","'dr. W.B. van Staveren'"
"348","Rotterdam II(23/06/1909)","AR(Ka/CHU)","4438","49.6088%","'dr. W.B. van Staveren'"
"349","Rotterdam II(17/06/1913)","AR(Ka/CHU)","4431","39.651%","'dr. W.B. van Staveren'"
"350","Rotterdam II(25/06/1913)","AR(Ka/CHU)","5322","46.4763%","'dr. W.B. van Staveren'"
