,amco,name,year,category,total_profession_count,total_inhabitants,prof_count_per_cap
924,10354,Wester-Koggenland,1889,agriculture,0.0,0.0,
925,10354,Wester-Koggenland,1889,industry,0.0,0.0,
926,10354,Wester-Koggenland,1889,services,0.0,0.0,
927,10355,Schiermonnikoog,1889,agriculture,0.0,455.0,0.0
928,10355,Schiermonnikoog,1889,industry,0.0,455.0,0.0
929,10355,Schiermonnikoog,1889,services,0.0,455.0,0.0
930,10356,Midwolda,1889,agriculture,912.0,2269.0,0.4019391802556192
931,10356,Midwolda,1889,industry,221.0,2269.0,0.09739973556632878
932,10356,Midwolda,1889,services,408.0,2269.0,0.17981489643014545
933,10357,Haarlem,1889,agriculture,722.0,26937.0,0.026803281731447453
934,10357,Haarlem,1889,industry,6660.0,26937.0,0.24724356832609423
935,10357,Haarlem,1889,services,11129.0,26937.0,0.41314919998515054
936,10358,Rijssen,1889,agriculture,0.0,2459.0,0.0
937,10358,Rijssen,1889,industry,0.0,2459.0,0.0
938,10358,Rijssen,1889,services,0.0,2459.0,0.0
939,10359,Hengelo Gld,1889,agriculture,0.0,1798.0,0.0
940,10359,Hengelo Gld,1889,industry,0.0,1798.0,0.0
941,10359,Hengelo Gld,1889,services,0.0,1798.0,0.0
942,10360,Oeffelt,1889,agriculture,0.0,521.0,0.0
943,10360,Oeffelt,1889,industry,0.0,521.0,0.0
944,10360,Oeffelt,1889,services,0.0,521.0,0.0
945,10361,Wormerveer,1889,agriculture,0.0,2522.0,0.0
946,10361,Wormerveer,1889,industry,0.0,2522.0,0.0
947,10361,Wormerveer,1889,services,0.0,2522.0,0.0
948,10362,Berlicum,1889,agriculture,0.0,1316.0,0.0
949,10362,Berlicum,1889,industry,0.0,1316.0,0.0
950,10362,Berlicum,1889,services,0.0,1316.0,0.0
951,10363,Oudorp,1889,agriculture,0.0,366.0,0.0
952,10363,Oudorp,1889,industry,0.0,366.0,0.0
953,10363,Oudorp,1889,services,0.0,366.0,0.0
954,10364,Enschede,1889,agriculture,160.0,7699.0,0.020781919729835042
955,10364,Enschede,1889,industry,4511.0,7699.0,0.5859202493830368
956,10364,Enschede,1889,services,1672.0,7699.0,0.2171710611767762
957,10365,Wilnis,1889,agriculture,240.0,1137.0,0.21108179419525067
958,10365,Wilnis,1889,industry,290.0,1137.0,0.25505716798592787
959,10365,Wilnis,1889,services,216.0,1137.0,0.18997361477572558
960,10366,Veur,1889,agriculture,0.0,540.0,0.0
961,10366,Veur,1889,industry,0.0,540.0,0.0
962,10366,Veur,1889,services,0.0,540.0,0.0
963,10367,Neede,1889,agriculture,0.0,1821.0,0.0
964,10367,Neede,1889,industry,0.0,1821.0,0.0
965,10367,Neede,1889,services,0.0,1821.0,0.0
966,10368,Willige Langerak,1889,agriculture,206.0,498.0,0.41365461847389556
967,10368,Willige Langerak,1889,industry,30.0,498.0,0.060240963855421686
968,10368,Willige Langerak,1889,services,70.0,498.0,0.14056224899598393
969,10369,Veere,1889,agriculture,0.0,407.0,0.0
970,10369,Veere,1889,industry,0.0,407.0,0.0
971,10369,Veere,1889,services,0.0,407.0,0.0
972,10370,Geffen,1889,agriculture,0.0,702.0,0.0
973,10370,Geffen,1889,industry,0.0,702.0,0.0
974,10370,Geffen,1889,services,0.0,702.0,0.0
975,10371,Twisk,1889,agriculture,0.0,424.0,0.0
976,10371,Twisk,1889,industry,0.0,424.0,0.0
977,10371,Twisk,1889,services,0.0,424.0,0.0
978,10372,Kantens,1889,agriculture,477.0,1120.0,0.42589285714285713
979,10372,Kantens,1889,industry,88.0,1120.0,0.07857142857142857
980,10372,Kantens,1889,services,214.0,1120.0,0.19107142857142856
981,10373,Krommenie,1889,agriculture,0.0,1362.0,0.0
982,10373,Krommenie,1889,industry,0.0,1362.0,0.0
983,10373,Krommenie,1889,services,0.0,1362.0,0.0
984,10374,Jutphaas,1889,agriculture,378.0,1364.0,0.27712609970674484
985,10374,Jutphaas,1889,industry,365.0,1364.0,0.26759530791788855
986,10374,Jutphaas,1889,services,189.0,1364.0,0.13856304985337242
987,10374,Nieuwegein,1889,agriculture,0.0,0.0,
988,10374,Nieuwegein,1889,industry,0.0,0.0,
989,10374,Nieuwegein,1889,services,0.0,0.0,
990,10375,Scherpenisse,1889,agriculture,0.0,788.0,0.0
991,10375,Scherpenisse,1889,industry,0.0,788.0,0.0
992,10375,Scherpenisse,1889,services,0.0,788.0,0.0
993,10376,Tholen,1889,agriculture,0.0,1471.0,0.0
994,10376,Tholen,1889,industry,0.0,1471.0,0.0
995,10376,Tholen,1889,services,0.0,1471.0,0.0
996,10377,Weesperkarspel,1889,agriculture,0.0,1187.0,0.0
997,10377,Weesperkarspel,1889,industry,0.0,1187.0,0.0
998,10377,Weesperkarspel,1889,services,0.0,1187.0,0.0
999,10378,Schalkwijk,1889,agriculture,365.0,610.0,0.5983606557377049
1000,10378,Schalkwijk,1889,industry,59.0,610.0,0.09672131147540984
1001,10378,Schalkwijk,1889,services,147.0,610.0,0.24098360655737705
1002,10379,Deurne,1889,agriculture,1463.0,0.0,inf
1003,10379,Deurne,1889,industry,870.0,0.0,inf
1004,10379,Deurne,1889,services,285.0,0.0,inf
1005,10379,Deurne En Liessel,1889,agriculture,0.0,2846.0,0.0
1006,10379,Deurne En Liessel,1889,industry,0.0,2846.0,0.0
1007,10379,Deurne En Liessel,1889,services,0.0,2846.0,0.0
1008,10380,Oudenhoorn,1889,agriculture,0.0,478.0,0.0
1009,10380,Oudenhoorn,1889,industry,0.0,478.0,0.0
1010,10380,Oudenhoorn,1889,services,0.0,478.0,0.0
1011,10381,Stad-Ommen,1889,agriculture,0.0,1025.0,0.0
1012,10381,Stad-Ommen,1889,industry,0.0,1025.0,0.0
1013,10381,Stad-Ommen,1889,services,0.0,1025.0,0.0
1014,10382,Schoten,1889,agriculture,0.0,288.0,0.0
1015,10382,Schoten,1889,industry,0.0,288.0,0.0
1016,10382,Schoten,1889,services,0.0,288.0,0.0
1017,10383,Coevorden,1889,agriculture,0.0,1592.0,0.0
1018,10383,Coevorden,1889,industry,0.0,1592.0,0.0
1019,10383,Coevorden,1889,services,0.0,1592.0,0.0
1020,10384,Nieuwleusen,1889,agriculture,0.0,1250.0,0.0
1021,10384,Nieuwleusen,1889,industry,0.0,1250.0,0.0
1022,10384,Nieuwleusen,1889,services,0.0,1250.0,0.0
1023,10385,Erp,1889,agriculture,0.0,1241.0,0.0
1024,10385,Erp,1889,industry,0.0,1241.0,0.0
1025,10385,Erp,1889,services,0.0,1241.0,0.0
1026,10387,Halsteren,1889,agriculture,0.0,1521.0,0.0
1027,10387,Halsteren,1889,industry,0.0,1521.0,0.0
1028,10387,Halsteren,1889,services,0.0,1521.0,0.0
1029,10388,Obbicht En Papenhoven,1889,agriculture,0.0,418.0,0.0
1030,10388,Obbicht En Papenhoven,1889,industry,0.0,418.0,0.0
1031,10388,Obbicht En Papenhoven,1889,services,0.0,418.0,0.0
1032,10389,Helvoirt,1889,agriculture,0.0,856.0,0.0
1033,10389,Helvoirt,1889,industry,0.0,856.0,0.0
1034,10389,Helvoirt,1889,services,0.0,856.0,0.0
1035,10390,Liempde,1889,agriculture,0.0,773.0,0.0
1036,10390,Liempde,1889,industry,0.0,773.0,0.0
1037,10390,Liempde,1889,services,0.0,773.0,0.0
1038,10391,Peursum,1889,agriculture,0.0,203.0,0.0
1039,10391,Peursum,1889,industry,0.0,203.0,0.0
1040,10391,Peursum,1889,services,0.0,203.0,0.0
1041,10392,Maarn,1889,agriculture,186.0,390.0,0.47692307692307695
1042,10392,Maarn,1889,industry,13.0,390.0,0.03333333333333333
1043,10392,Maarn,1889,services,56.0,390.0,0.14358974358974358
1044,10393,Maasland,1889,agriculture,0.0,1344.0,0.0
1045,10393,Maasland,1889,industry,0.0,1344.0,0.0
1046,10393,Maasland,1889,services,0.0,1344.0,0.0
1047,10394,Sint Philipsland,1889,agriculture,0.0,824.0,0.0
1048,10394,Sint Philipsland,1889,industry,0.0,824.0,0.0
1049,10394,Sint Philipsland,1889,services,0.0,824.0,0.0
1050,10395,Den Ham,1889,agriculture,0.0,2350.0,0.0
1051,10395,Den Ham,1889,industry,0.0,2350.0,0.0
1052,10395,Den Ham,1889,services,0.0,2350.0,0.0
1053,10396,Ambt-Doetinchem,1889,agriculture,0.0,2208.0,0.0
1054,10396,Ambt-Doetinchem,1889,industry,0.0,2208.0,0.0
1055,10396,Ambt-Doetinchem,1889,services,0.0,2208.0,0.0
1056,10396,Doetinchem,1889,agriculture,0.0,0.0,
1057,10396,Doetinchem,1889,industry,0.0,0.0,
1058,10396,Doetinchem,1889,services,0.0,0.0,
1059,10397,Oudenbosch,1889,agriculture,0.0,2309.0,0.0
1060,10397,Oudenbosch,1889,industry,0.0,2309.0,0.0
1061,10397,Oudenbosch,1889,services,0.0,2309.0,0.0
1062,10398,Benthuizen,1889,agriculture,0.0,347.0,0.0
1063,10398,Benthuizen,1889,industry,0.0,347.0,0.0
1064,10398,Benthuizen,1889,services,0.0,347.0,0.0
1065,10399,Sint Oedenrode,1889,agriculture,0.0,2284.0,0.0
1066,10399,Sint Oedenrode,1889,industry,0.0,2284.0,0.0
1067,10399,Sint Oedenrode,1889,services,0.0,2284.0,0.0
1068,10400,Retranchement,1889,agriculture,0.0,421.0,0.0
1069,10400,Retranchement,1889,industry,0.0,421.0,0.0
1070,10400,Retranchement,1889,services,0.0,421.0,0.0
1071,10401,Nieuw Vossemeer,1889,agriculture,0.0,599.0,0.0
1072,10401,Nieuw Vossemeer,1889,industry,0.0,599.0,0.0
1073,10401,Nieuw Vossemeer,1889,services,0.0,599.0,0.0
1074,10402,Waspik,1889,agriculture,0.0,1457.0,0.0
1075,10402,Waspik,1889,industry,0.0,1457.0,0.0
1076,10402,Waspik,1889,services,0.0,1457.0,0.0
1077,10404,Franekeradeel,1889,agriculture,1114.0,2570.0,0.43346303501945527
1078,10404,Franekeradeel,1889,industry,249.0,2570.0,0.09688715953307393
1079,10404,Franekeradeel,1889,services,498.0,2570.0,0.19377431906614787
1080,10405,Smallingerland,1889,agriculture,2005.0,5248.0,0.3820503048780488
1081,10405,Smallingerland,1889,industry,598.0,5248.0,0.11394817073170732
1082,10405,Smallingerland,1889,services,1051.0,5248.0,0.20026676829268292
1083,10406,Ginneken En Bavel,1889,agriculture,0.0,2469.0,0.0
1084,10406,Ginneken En Bavel,1889,industry,0.0,2469.0,0.0
1085,10406,Ginneken En Bavel,1889,services,0.0,2469.0,0.0
1086,10406,Nieuw Ginneken,1889,agriculture,0.0,0.0,
1087,10406,Nieuw Ginneken,1889,industry,0.0,0.0,
1088,10406,Nieuw Ginneken,1889,services,0.0,0.0,
1089,10407,Roosendaal En Nispen,1889,agriculture,1408.0,5809.0,0.24238250989843346
1090,10407,Roosendaal En Nispen,1889,industry,1403.0,5809.0,0.2415217765536237
1091,10407,Roosendaal En Nispen,1889,services,1710.0,5809.0,0.2943708039249441
1092,10408,Ubbergen,1889,agriculture,0.0,1789.0,0.0
1093,10408,Ubbergen,1889,industry,0.0,1789.0,0.0
1094,10408,Ubbergen,1889,services,0.0,1789.0,0.0
1095,10409,Olst,1889,agriculture,0.0,2435.0,0.0
1096,10409,Olst,1889,industry,0.0,2435.0,0.0
1097,10409,Olst,1889,services,0.0,2435.0,0.0
1098,10410,Hoogezand,1889,agriculture,883.0,4340.0,0.20345622119815668
1099,10410,Hoogezand,1889,industry,1114.0,4340.0,0.2566820276497696
1100,10410,Hoogezand,1889,services,1177.0,4340.0,0.2711981566820276
1101,10410,Hoogezand Sappemeer,1889,agriculture,0.0,0.0,
1102,10410,Hoogezand Sappemeer,1889,industry,0.0,0.0,
1103,10410,Hoogezand Sappemeer,1889,services,0.0,0.0,
1104,10412,Renesse,1889,agriculture,0.0,304.0,0.0
1105,10412,Renesse,1889,industry,0.0,304.0,0.0
1106,10412,Renesse,1889,services,0.0,304.0,0.0
1107,10413,Heinkenszand,1889,agriculture,0.0,847.0,0.0
1108,10413,Heinkenszand,1889,industry,0.0,847.0,0.0
1109,10413,Heinkenszand,1889,services,0.0,847.0,0.0
1110,10416,Hendrik Ido Ambacht,1889,agriculture,0.0,1491.0,0.0
1111,10416,Hendrik Ido Ambacht,1889,industry,0.0,1491.0,0.0
1112,10416,Hendrik Ido Ambacht,1889,services,0.0,1491.0,0.0
1113,10417,Beuningen,1889,agriculture,0.0,1181.0,0.0
1114,10417,Beuningen,1889,industry,0.0,1181.0,0.0
1115,10417,Beuningen,1889,services,0.0,1181.0,0.0
1116,10418,Diever,1889,agriculture,0.0,1002.0,0.0
1117,10418,Diever,1889,industry,0.0,1002.0,0.0
1118,10418,Diever,1889,services,0.0,1002.0,0.0
1119,10419,Boskoop,1889,agriculture,0.0,1419.0,0.0
1120,10419,Boskoop,1889,industry,0.0,1419.0,0.0
1121,10419,Boskoop,1889,services,0.0,1419.0,0.0
1122,10420,Ohe En Laak,1889,agriculture,0.0,272.0,0.0
1123,10420,Ohe En Laak,1889,industry,0.0,272.0,0.0
1124,10420,Ohe En Laak,1889,services,0.0,272.0,0.0
1125,10421,Egmond,1889,agriculture,0.0,0.0,
1126,10421,Egmond,1889,industry,0.0,0.0,
1127,10421,Egmond,1889,services,0.0,0.0,
1128,10421,Egmond Aan Zee,1889,agriculture,0.0,1221.0,0.0
1129,10421,Egmond Aan Zee,1889,industry,0.0,1221.0,0.0
1130,10421,Egmond Aan Zee,1889,services,0.0,1221.0,0.0
1131,10422,Baarderadeel,1889,agriculture,1104.0,3055.0,0.3613747954173486
1132,10422,Baarderadeel,1889,industry,377.0,3055.0,0.12340425531914893
1133,10422,Baarderadeel,1889,services,885.0,3055.0,0.2896890343698854
1134,10422,Littenseradeel,1889,agriculture,0.0,0.0,
1135,10422,Littenseradeel,1889,industry,0.0,0.0,
1136,10422,Littenseradeel,1889,services,0.0,0.0,
1137,10422,Littenseradiel,1889,agriculture,0.0,0.0,
1138,10422,Littenseradiel,1889,industry,0.0,0.0,
1139,10422,Littenseradiel,1889,services,0.0,0.0,
1140,10424,Dommelen,1889,agriculture,0.0,185.0,0.0
1141,10424,Dommelen,1889,industry,0.0,185.0,0.0
1142,10424,Dommelen,1889,services,0.0,185.0,0.0
1143,10425,Bedum,1889,agriculture,842.0,2569.0,0.32775398987933047
1144,10425,Bedum,1889,industry,279.0,2569.0,0.10860256909303231
1145,10425,Bedum,1889,services,645.0,2569.0,0.25107045543012846
1146,10426,Groningen,1889,agriculture,506.0,29862.0,0.01694461188132074
1147,10426,Groningen,1889,industry,6188.0,29862.0,0.20721987810595405
1148,10426,Groningen,1889,services,13351.0,29862.0,0.4470899470899471
1149,10427,Papendrecht,1889,agriculture,0.0,1539.0,0.0
1150,10427,Papendrecht,1889,industry,0.0,1539.0,0.0
1151,10427,Papendrecht,1889,services,0.0,1539.0,0.0
1152,10428,Drunen,1889,agriculture,0.0,1529.0,0.0
1153,10428,Drunen,1889,industry,0.0,1529.0,0.0
1154,10428,Drunen,1889,services,0.0,1529.0,0.0
1155,10430,Charlois,1889,agriculture,572.0,4869.0,0.11747792154446499
1156,10430,Charlois,1889,industry,787.0,4869.0,0.1616348326144999
1157,10430,Charlois,1889,services,1584.0,4869.0,0.32532347504621073
1158,10432,Boekel,1889,agriculture,0.0,1269.0,0.0
1159,10432,Boekel,1889,industry,0.0,1269.0,0.0
1160,10432,Boekel,1889,services,0.0,1269.0,0.0
1161,10433,Venhuizen,1889,agriculture,0.0,971.0,0.0
1162,10433,Venhuizen,1889,industry,0.0,971.0,0.0
1163,10433,Venhuizen,1889,services,0.0,971.0,0.0
1164,10434,Wijdewormer,1889,agriculture,0.0,360.0,0.0
1165,10434,Wijdewormer,1889,industry,0.0,360.0,0.0
1166,10434,Wijdewormer,1889,services,0.0,360.0,0.0
1167,10436,Eibergen,1889,agriculture,1677.0,2547.0,0.6584216725559482
1168,10436,Eibergen,1889,industry,275.0,2547.0,0.10797016097369454
1169,10436,Eibergen,1889,services,363.0,2547.0,0.1425206124852768
1170,10437,Zuidzande,1889,agriculture,0.0,547.0,0.0
1171,10437,Zuidzande,1889,industry,0.0,547.0,0.0
1172,10437,Zuidzande,1889,services,0.0,547.0,0.0
1173,10438,Stoutenburg,1889,agriculture,275.0,459.0,0.599128540305011
1174,10438,Stoutenburg,1889,industry,15.0,459.0,0.032679738562091505
1175,10438,Stoutenburg,1889,services,34.0,459.0,0.07407407407407407
1176,10439,Abbekerk,1889,agriculture,0.0,368.0,0.0
1177,10439,Abbekerk,1889,industry,0.0,368.0,0.0
1178,10439,Abbekerk,1889,services,0.0,368.0,0.0
1179,10440,Gendt,1889,agriculture,0.0,1425.0,0.0
1180,10440,Gendt,1889,industry,0.0,1425.0,0.0
1181,10440,Gendt,1889,services,0.0,1425.0,0.0
1182,10441,Vreeswijk,1889,agriculture,73.0,753.0,0.09694555112881806
1183,10441,Vreeswijk,1889,industry,76.0,753.0,0.10092961487383798
1184,10441,Vreeswijk,1889,services,371.0,753.0,0.49269588313413015
1185,10442,Best,1889,agriculture,0.0,1205.0,0.0
1186,10442,Best,1889,industry,0.0,1205.0,0.0
1187,10442,Best,1889,services,0.0,1205.0,0.0
1188,10443,Kamperveen,1889,agriculture,0.0,352.0,0.0
1189,10443,Kamperveen,1889,industry,0.0,352.0,0.0
1190,10443,Kamperveen,1889,services,0.0,352.0,0.0
1191,10445,Bergschenhoek,1889,agriculture,0.0,576.0,0.0
1192,10445,Bergschenhoek,1889,industry,0.0,576.0,0.0
1193,10445,Bergschenhoek,1889,services,0.0,576.0,0.0
1194,10446,Nijkerk,1889,agriculture,1528.0,3935.0,0.3883100381194409
1195,10446,Nijkerk,1889,industry,492.0,3935.0,0.1250317662007624
1196,10446,Nijkerk,1889,services,729.0,3935.0,0.1852604828462516
1197,10447,Barwoutswaarder,1889,agriculture,0.0,425.0,0.0
1198,10447,Barwoutswaarder,1889,industry,0.0,425.0,0.0
1199,10447,Barwoutswaarder,1889,services,0.0,425.0,0.0
1200,10448,Borger,1889,agriculture,1269.0,3254.0,0.3899815611555009
1201,10448,Borger,1889,industry,1045.0,3254.0,0.32114320835894283
1202,10448,Borger,1889,services,663.0,3254.0,0.20374923171481255
1203,10450,Goudriaan,1889,agriculture,0.0,306.0,0.0
1204,10450,Goudriaan,1889,industry,0.0,306.0,0.0
1205,10450,Goudriaan,1889,services,0.0,306.0,0.0
1206,10451,Bleskensgraaf En Hofwegen,1889,agriculture,0.0,493.0,0.0
1207,10451,Bleskensgraaf En Hofwegen,1889,industry,0.0,493.0,0.0
1208,10451,Bleskensgraaf En Hofwegen,1889,services,0.0,493.0,0.0
1209,10451,Graafstroom,1889,agriculture,0.0,0.0,
1210,10451,Graafstroom,1889,industry,0.0,0.0,
1211,10451,Graafstroom,1889,services,0.0,0.0,
1212,10452,Middelie,1889,agriculture,0.0,368.0,0.0
1213,10452,Middelie,1889,industry,0.0,368.0,0.0
1214,10452,Middelie,1889,services,0.0,368.0,0.0
1215,10453,Winschoten,1889,agriculture,496.0,4021.0,0.12335239990052226
1216,10453,Winschoten,1889,industry,826.0,4021.0,0.20542153693111168
1217,10453,Winschoten,1889,services,1574.0,4021.0,0.39144491420044764
1218,10454,Wonseradeel,1889,agriculture,2796.0,6443.0,0.4339593357131771
1219,10454,Wonseradeel,1889,industry,789.0,6443.0,0.12245848207356821
1220,10454,Wonseradeel,1889,services,1427.0,6443.0,0.22148067670339905
1221,10455,Riethoven,1889,agriculture,0.0,295.0,0.0
1222,10455,Riethoven,1889,industry,0.0,295.0,0.0
1223,10455,Riethoven,1889,services,0.0,295.0,0.0
1224,10456,Posterholt,1889,agriculture,0.0,650.0,0.0
1225,10456,Posterholt,1889,industry,0.0,650.0,0.0
1226,10456,Posterholt,1889,services,0.0,650.0,0.0
1227,10457,Susteren,1889,agriculture,0.0,1071.0,0.0
1228,10457,Susteren,1889,industry,0.0,1071.0,0.0
1229,10457,Susteren,1889,services,0.0,1071.0,0.0
1230,10458,Itteren,1889,agriculture,0.0,247.0,0.0
1231,10458,Itteren,1889,industry,0.0,247.0,0.0
1232,10458,Itteren,1889,services,0.0,247.0,0.0
1233,10460,Buurmalsen,1889,agriculture,0.0,911.0,0.0
1234,10460,Buurmalsen,1889,industry,0.0,911.0,0.0
1235,10460,Buurmalsen,1889,services,0.0,911.0,0.0
1236,10461,Woubrugge,1889,agriculture,0.0,1047.0,0.0
1237,10461,Woubrugge,1889,industry,0.0,1047.0,0.0
1238,10461,Woubrugge,1889,services,0.0,1047.0,0.0
1239,10462,Heeze,1889,agriculture,0.0,926.0,0.0
1240,10462,Heeze,1889,industry,0.0,926.0,0.0
1241,10462,Heeze,1889,services,0.0,926.0,0.0
1242,10464,Rockanje,1889,agriculture,0.0,963.0,0.0
1243,10464,Rockanje,1889,industry,0.0,963.0,0.0
1244,10464,Rockanje,1889,services,0.0,963.0,0.0
1245,10465,Leerbroek,1889,agriculture,0.0,371.0,0.0
1246,10465,Leerbroek,1889,industry,0.0,371.0,0.0
1247,10465,Leerbroek,1889,services,0.0,371.0,0.0
1248,10466,Huijbergen,1889,agriculture,0.0,450.0,0.0
1249,10466,Huijbergen,1889,industry,0.0,450.0,0.0
1250,10466,Huijbergen,1889,services,0.0,450.0,0.0
1251,10467,Kortenhoef,1889,agriculture,0.0,463.0,0.0
1252,10467,Kortenhoef,1889,industry,0.0,463.0,0.0
1253,10467,Kortenhoef,1889,services,0.0,463.0,0.0
1254,10468,Zwijndrecht,1889,agriculture,567.0,2630.0,0.2155893536121673
1255,10468,Zwijndrecht,1889,industry,669.0,2630.0,0.2543726235741445
1256,10468,Zwijndrecht,1889,services,438.0,2630.0,0.16653992395437262
1257,10469,'S Gravenmoer,1889,agriculture,0.0,617.0,0.0
1258,10469,'S Gravenmoer,1889,industry,0.0,617.0,0.0
1259,10469,'S Gravenmoer,1889,services,0.0,617.0,0.0
1260,10470,Rolde,1889,agriculture,0.0,951.0,0.0
1261,10470,Rolde,1889,industry,0.0,951.0,0.0
1262,10470,Rolde,1889,services,0.0,951.0,0.0
1263,10471,Ewijk,1889,agriculture,0.0,1044.0,0.0
1264,10471,Ewijk,1889,industry,0.0,1044.0,0.0
1265,10471,Ewijk,1889,services,0.0,1044.0,0.0
1266,10474,Swalmen,1889,agriculture,0.0,1217.0,0.0
1267,10474,Swalmen,1889,industry,0.0,1217.0,0.0
1268,10474,Swalmen,1889,services,0.0,1217.0,0.0
1269,10476,Hooge En Lage Mierde,1889,agriculture,0.0,690.0,0.0
1270,10476,Hooge En Lage Mierde,1889,industry,0.0,690.0,0.0
1271,10476,Hooge En Lage Mierde,1889,services,0.0,690.0,0.0
1272,10477,Venlo,1889,agriculture,945.0,5711.0,0.1654701453335668
1273,10477,Venlo,1889,industry,979.0,5711.0,0.17142356855191734
1274,10477,Venlo,1889,services,2411.0,5711.0,0.4221677464542112
1275,10478,Asten,1889,agriculture,0.0,1710.0,0.0
1276,10478,Asten,1889,industry,0.0,1710.0,0.0
1277,10478,Asten,1889,services,0.0,1710.0,0.0
1278,10479,Rilland,1889,agriculture,0.0,0.0,
1279,10479,Rilland,1889,industry,0.0,0.0,
1280,10479,Rilland,1889,services,0.0,0.0,
1281,10479,Rilland-Bath,1889,agriculture,0.0,814.0,0.0
1282,10479,Rilland-Bath,1889,industry,0.0,814.0,0.0
1283,10479,Rilland-Bath,1889,services,0.0,814.0,0.0
1284,10481,Jisp,1889,agriculture,0.0,400.0,0.0
1285,10481,Jisp,1889,industry,0.0,400.0,0.0
1286,10481,Jisp,1889,services,0.0,400.0,0.0
1287,10484,Graft,1889,agriculture,0.0,767.0,0.0
1288,10484,Graft,1889,industry,0.0,767.0,0.0
1289,10484,Graft,1889,services,0.0,767.0,0.0
1290,10485,Reeuwijk,1889,agriculture,0.0,1455.0,0.0
1291,10485,Reeuwijk,1889,industry,0.0,1455.0,0.0
1292,10485,Reeuwijk,1889,services,0.0,1455.0,0.0
1293,10486,Philippine,1889,agriculture,0.0,439.0,0.0
1294,10486,Philippine,1889,industry,0.0,439.0,0.0
1295,10486,Philippine,1889,services,0.0,439.0,0.0
1296,10487,Nieuwveen,1889,agriculture,0.0,647.0,0.0
1297,10487,Nieuwveen,1889,industry,0.0,647.0,0.0
1298,10487,Nieuwveen,1889,services,0.0,647.0,0.0
1299,10489,Sleen,1889,agriculture,0.0,1615.0,0.0
1300,10489,Sleen,1889,industry,0.0,1615.0,0.0
1301,10489,Sleen,1889,services,0.0,1615.0,0.0
1302,10490,Oosterhesselen,1889,agriculture,0.0,693.0,0.0
1303,10490,Oosterhesselen,1889,industry,0.0,693.0,0.0
1304,10490,Oosterhesselen,1889,services,0.0,693.0,0.0
1305,10491,Den Dungen,1889,agriculture,0.0,675.0,0.0
1306,10491,Den Dungen,1889,industry,0.0,675.0,0.0
1307,10491,Den Dungen,1889,services,0.0,675.0,0.0
1308,10492,Onderbanken,1889,agriculture,0.0,0.0,
1309,10492,Onderbanken,1889,industry,0.0,0.0,
1310,10492,Onderbanken,1889,services,0.0,0.0,
1311,10492,Schinveld,1889,agriculture,0.0,610.0,0.0
1312,10492,Schinveld,1889,industry,0.0,610.0,0.0
1313,10492,Schinveld,1889,services,0.0,610.0,0.0
1314,10493,Blaricum,1889,agriculture,0.0,439.0,0.0
1315,10493,Blaricum,1889,industry,0.0,439.0,0.0
1316,10493,Blaricum,1889,services,0.0,439.0,0.0
1317,10494,Meerssen,1889,agriculture,0.0,1995.0,0.0
1318,10494,Meerssen,1889,industry,0.0,1995.0,0.0
1319,10494,Meerssen,1889,services,0.0,1995.0,0.0
1320,10495,"Alem, Maren En Kessel",1889,agriculture,0.0,656.0,0.0
1321,10495,"Alem, Maren En Kessel",1889,industry,0.0,656.0,0.0
1322,10495,"Alem, Maren En Kessel",1889,services,0.0,656.0,0.0
1323,10496,Sint Michielsgestel,1889,agriculture,0.0,2097.0,0.0
1324,10496,Sint Michielsgestel,1889,industry,0.0,2097.0,0.0
1325,10496,Sint Michielsgestel,1889,services,0.0,2097.0,0.0
1326,10497,Steenderen,1889,agriculture,0.0,1842.0,0.0
1327,10497,Steenderen,1889,industry,0.0,1842.0,0.0
1328,10497,Steenderen,1889,services,0.0,1842.0,0.0
1329,10498,Warffum,1889,agriculture,212.0,1136.0,0.18661971830985916
1330,10498,Warffum,1889,industry,92.0,1136.0,0.08098591549295775
1331,10498,Warffum,1889,services,457.0,1136.0,0.4022887323943662
1332,10501,Peize,1889,agriculture,0.0,843.0,0.0
1333,10501,Peize,1889,industry,0.0,843.0,0.0
1334,10501,Peize,1889,services,0.0,843.0,0.0
1335,10502,Nieuwe Tonge,1889,agriculture,0.0,731.0,0.0
1336,10502,Nieuwe Tonge,1889,industry,0.0,731.0,0.0
1337,10502,Nieuwe Tonge,1889,services,0.0,731.0,0.0
1338,10504,Oirsbeek,1889,agriculture,0.0,498.0,0.0
1339,10504,Oirsbeek,1889,industry,0.0,498.0,0.0
1340,10504,Oirsbeek,1889,services,0.0,498.0,0.0
1341,10505,Roggel,1889,agriculture,0.0,830.0,0.0
1342,10505,Roggel,1889,industry,0.0,830.0,0.0
1343,10505,Roggel,1889,services,0.0,830.0,0.0
1344,10506,Gieten,1889,agriculture,0.0,1171.0,0.0
1345,10506,Gieten,1889,industry,0.0,1171.0,0.0
1346,10506,Gieten,1889,services,0.0,1171.0,0.0
1347,10508,Haarlemmerliede En Spaarnwoude,1889,agriculture,0.0,1448.0,0.0
1348,10508,Haarlemmerliede En Spaarnwoude,1889,industry,0.0,1448.0,0.0
1349,10508,Haarlemmerliede En Spaarnwoude,1889,services,0.0,1448.0,0.0
1350,10508,Spaarnwoude,1889,agriculture,0.0,0.0,
1351,10508,Spaarnwoude,1889,industry,0.0,0.0,
1352,10508,Spaarnwoude,1889,services,0.0,0.0,
