,amco,year,name,totaal personele belastingen,total_inhabitants,taxes_percap
3799,10672,1889,Hindeloopen,1014.0,515.0,1.9689320388349514
3800,10672,1933,Hindeloopen,,934.0,
3801,10672,1934,Hindeloopen,,934.0,
3802,10673,1859,Hattem,2946.0,1780.0,1.655056179775281
3803,10673,1869,Hattem,3107.0,2770.0,1.1216606498194945
3804,10673,1870,Hattem,2979.0,2771.0,1.0750631540959943
3805,10673,1879,Hattem,3121.0,2823.0,1.1055614594403118
3806,10673,1889,Hattem,2797.0,1422.5,1.966256590509666
3807,10673,1933,Hattem,,4691.0,
3808,10673,1934,Hattem,,4721.0,
3809,10674,1859,Goes,15935.0,3827.3333333333335,4.163473262497822
3810,10674,1869,Goes,14912.0,6253.0,2.384775307852231
3811,10674,1870,Goes,16530.0,6280.0,2.6321656050955413
3812,10674,1879,Goes,17707.0,6394.0,2.7693149827963714
3813,10674,1889,Goes,17908.0,3283.0,5.454766981419433
3814,10674,1933,Goes,,9525.0,
3815,10674,1934,Goes,,9542.0,
3816,10675,1859,Zwammerdam,2721.0,863.3333333333334,3.1517374517374517
3817,10675,1869,Zwammerdam,3096.0,1363.0,2.271460014673514
3818,10675,1870,Zwammerdam,3216.0,1395.0,2.3053763440860213
3819,10675,1879,Zwammerdam,3871.0,1564.0,2.4750639386189257
3820,10675,1889,Zwammerdam,3966.0,812.5,4.881230769230769
3821,10675,1933,Zwammerdam,,2475.0,
3822,10675,1934,Zwammerdam,,2509.0,
3823,10676,1859,Wierden,2683.0,3760.3333333333335,0.713500576190054
3824,10676,1869,Wierden,3083.0,5849.0,0.5270986493417679
3825,10676,1870,Wierden,3237.0,5842.0,0.5540910647038685
3826,10676,1879,Wierden,3196.0,5979.0,0.534537548084964
3827,10676,1889,Wierden,3280.0,3032.0,1.0817941952506596
3828,10676,1933,Wierden,,11537.0,
3829,10676,1934,Wierden,,11827.0,
3830,10677,1859,Teteringen,2000.0,764.6666666666666,2.615518744551003
3831,10677,1869,Teteringen,2089.0,1190.0,1.7554621848739496
3832,10677,1870,Teteringen,2247.0,1216.0,1.847861842105263
3833,10677,1879,Teteringen,3169.0,1633.0,1.9406001224739742
3834,10677,1889,Teteringen,3815.0,1268.5,3.0074891604256995
3835,10677,1933,Teteringen,,2981.0,
3836,10677,1934,Teteringen,,3027.0,
3837,10679,1859,Heemskerk,2424.0,754.6666666666666,3.2120141342756185
3838,10679,1869,Heemskerk,2459.0,1326.0,1.854449472096531
3839,10679,1870,Heemskerk,2168.0,1358.0,1.5964653902798234
3840,10679,1879,Heemskerk,2257.0,1634.0,1.3812729498164014
3841,10679,1889,Heemskerk,2332.0,993.5,2.347257171615501
3842,10679,1933,Heemskerk,,4574.0,
3843,10679,1934,Heemskerk,,4635.0,
3844,10680,1859,Heerenveen,,0.0,
3845,10680,1859,Schoterland,14012.0,7119.333333333333,1.96816181290383
3846,10680,1869,Heerenveen,,0.0,
3847,10680,1869,Schoterland,15059.0,11662.0,1.2912879437489282
3848,10680,1870,Heerenveen,,0.0,
3849,10680,1870,Schoterland,15250.0,11885.0,1.2831299957930165
3850,10680,1879,Heerenveen,,0.0,
3851,10680,1879,Schoterland,18986.0,13077.0,1.4518620478703066
3852,10680,1889,Heerenveen,,0.0,
3853,10680,1889,Schoterland,10432.0,7047.0,1.4803462466297714
3854,10680,1933,Heerenveen,,0.0,
3855,10680,1933,Schoterland,,18003.0,
3856,10680,1934,Heerenveen,,21462.0,
3857,10680,1934,Schoterland,,0.0,
3858,10681,1859,Nederweert,1904.0,2839.3333333333335,0.6705799483446818
3859,10681,1869,Nederweert,1792.0,4480.0,0.4
3860,10681,1870,Nederweert,1783.0,4531.0,0.393511366144339
3861,10681,1879,Nederweert,2099.0,4671.0,0.44936844358809674
3862,10681,1889,Nederweert,2179.0,2403.0,0.9067831876820641
3863,10681,1933,Nederweert,,7120.0,
3864,10681,1934,Nederweert,,7270.0,
3865,10682,1859,Neer,622.0,993.6666666666666,0.6259644414625964
3866,10682,1869,Neer,538.0,1535.0,0.3504885993485342
3867,10682,1870,Neer,531.0,1535.0,0.34592833876221496
3868,10682,1879,Neer,571.0,1594.0,0.3582183186951067
3869,10682,1889,Neer,632.0,777.0,0.8133848133848134
3870,10682,1933,Neer,,2028.0,
3871,10682,1934,Neer,,2045.0,
3872,10683,1859,Overschie,6084.0,1897.3333333333333,3.2066057624736475
3873,10683,1869,Overschie,5312.0,3094.0,1.7168713639301874
3874,10683,1870,Overschie,5643.0,3140.0,1.7971337579617834
3875,10683,1879,Overschie,8395.0,3797.0,2.2109560179088756
3876,10683,1889,Overschie,8213.0,2094.0,3.922158548233047
3877,10683,1933,Overschie,,8453.0,
3878,10683,1934,Overschie,,9151.0,
3879,10684,1859,Rozendaal,1714.0,316.0,5.424050632911392
3880,10684,1869,Rozendaal,2087.0,478.0,4.366108786610878
3881,10684,1870,Rozendaal,2135.0,486.0,4.393004115226337
3882,10684,1879,Rozendaal,2260.0,490.0,4.612244897959184
3883,10684,1889,Rozendaal,2280.0,220.5,10.34013605442177
3884,10684,1933,Rozendaal,,359.0,
3885,10684,1934,Rozendaal,,359.0,
3886,10685,1859,Leerdam,4631.0,1883.3333333333333,2.458938053097345
3887,10685,1869,Leerdam,4986.0,3001.0,1.6614461846051316
3888,10685,1870,Leerdam,4948.0,2980.0,1.6604026845637583
3889,10685,1879,Leerdam,5606.0,3380.0,1.6585798816568047
3890,10685,1889,Leerdam,5770.0,2041.0,2.827045565899069
3891,10685,1933,Leerdam,,9067.0,
3892,10685,1934,Leerdam,,9041.0,
3893,10688,1859,Ijzendijke,5193.0,1630.0,3.1858895705521473
3894,10688,1869,Ijzendijke,5559.0,2650.0,2.097735849056604
3895,10688,1870,Ijzendijke,5609.0,2664.0,2.1054804804804803
3896,10688,1879,Ijzendijke,6017.0,3006.0,2.001663339986693
3897,10688,1889,Ijzendijke,5921.0,1430.5,4.139112198531982
3898,10688,1933,Ijzendijke,,2747.0,
3899,10688,1934,Ijzendijke,,2794.0,
3900,10689,1859,Blokzijl,1638.0,1099.6666666666667,1.489542285541073
3901,10689,1869,Blokzijl,1777.0,1647.0,1.0789313904068003
3902,10689,1870,Blokzijl,1772.0,1658.0,1.06875753920386
3903,10689,1879,Blokzijl,2094.0,1630.0,1.2846625766871165
3904,10689,1889,Blokzijl,2099.0,794.5,2.6419131529263686
3905,10689,1933,Blokzijl,,911.0,
3906,10689,1934,Blokzijl,,910.0,
3907,10690,1859,Dinther,1112.0,1092.3333333333333,1.0180042722001832
3908,10690,1859,Heeswijk Dinther,,0.0,
3909,10690,1869,Dinther,1212.0,1615.0,0.7504643962848297
3910,10690,1869,Heeswijk Dinther,,0.0,
3911,10690,1870,Dinther,1232.0,1613.0,0.7637941723496591
3912,10690,1870,Heeswijk Dinther,,0.0,
3913,10690,1879,Dinther,1419.0,1644.0,0.8631386861313869
3914,10690,1879,Heeswijk Dinther,,0.0,
3915,10690,1889,Dinther,1412.0,823.5,1.7146326654523376
3916,10690,1889,Heeswijk Dinther,,0.0,
3917,10690,1933,Dinther,,2024.0,
3918,10690,1933,Heeswijk Dinther,,0.0,
3919,10690,1934,Dinther,,2040.0,
3920,10690,1934,Heeswijk Dinther,,0.0,
3921,10691,1859,Maartensdijk,2852.0,1157.3333333333333,2.4642857142857144
3922,10691,1869,Maartensdijk,3298.0,1903.0,1.7330530740935366
3923,10691,1870,Maartensdijk,3396.0,1954.0,1.7379733879222108
3924,10691,1879,Maartensdijk,4439.0,2080.0,2.1341346153846152
3925,10691,1889,Maartensdijk,4504.0,1067.0,4.221180880974695
3926,10691,1933,Maartensdijk,,5509.0,
3927,10691,1934,Maartensdijk,,6619.0,
3928,10694,1859,Tubbergen,3423.0,3883.3333333333335,0.8814592274678111
3929,10694,1869,Tubbergen,4098.0,6089.0,0.6730169157497126
3930,10694,1870,Tubbergen,4207.0,6086.0,0.6912586263555701
3931,10694,1879,Tubbergen,4475.0,6185.0,0.7235246564268392
3932,10694,1889,Tubbergen,4587.0,3147.5,1.4573471008737093
3933,10694,1933,Tubbergen,,10132.0,
3934,10694,1934,Tubbergen,,10306.0,
3935,10695,1859,Westmaas,802.0,512.6666666666666,1.5643693107932382
3936,10695,1869,Westmaas,874.0,909.0,0.9614961496149615
3937,10695,1870,Westmaas,830.0,942.0,0.881104033970276
3938,10695,1879,Westmaas,1289.0,1043.0,1.2358581016299137
3939,10695,1889,Westmaas,1336.0,514.5,2.5966958211856173
3940,10695,1933,Westmaas,,921.0,
3941,10695,1934,Westmaas,,931.0,
3942,10696,1859,Ursem,1613.0,664.3333333333334,2.427997992975414
3943,10696,1869,Ursem,2281.0,1134.0,2.011463844797178
3944,10696,1870,Ursem,2271.0,1215.0,1.8691358024691358
3945,10696,1879,Ursem,3491.0,1288.0,2.7104037267080745
3946,10696,1889,Ursem,3395.0,615.5,5.515840779853778
3947,10696,1933,Ursem,,1397.0,
3948,10696,1934,Ursem,,1430.0,
3949,10699,1859,Roden,2307.0,1401.3333333333333,1.6462892483349192
3950,10699,1869,Roden,2436.0,2385.0,1.0213836477987421
3951,10699,1870,Roden,2527.0,2411.0,1.0481128162588138
3952,10699,1879,Roden,2855.0,2542.0,1.1231313926042485
3953,10699,1889,Roden,2759.0,1402.5,1.9672014260249555
3954,10699,1933,Roden,,5506.0,
3955,10699,1934,Roden,,5549.0,
3956,10700,1859,Urmond,325.0,744.3333333333334,0.4366323331840573
3957,10700,1869,Urmond,365.0,1158.0,0.31519861830742657
3958,10700,1870,Urmond,460.0,1151.0,0.3996524761077324
3959,10700,1879,Urmond,467.0,1127.0,0.4143744454303461
3960,10700,1889,Urmond,455.0,592.5,0.7679324894514767
3961,10700,1933,Urmond,,2089.0,
3962,10700,1934,Urmond,,2109.0,
3963,10701,1859,Haamstede,1810.0,560.6666666666666,3.2282996432818076
3964,10701,1859,Westerschouwen,,0.0,
3965,10701,1869,Haamstede,1789.0,980.0,1.8255102040816327
3966,10701,1869,Westerschouwen,,0.0,
3967,10701,1870,Haamstede,1909.0,971.0,1.9660144181256436
3968,10701,1870,Westerschouwen,,0.0,
3969,10701,1879,Haamstede,2053.0,997.0,2.0591775325977935
3970,10701,1879,Westerschouwen,,0.0,
3971,10701,1889,Haamstede,2006.0,502.0,3.99601593625498
3972,10701,1889,Westerschouwen,,0.0,
3973,10701,1933,Haamstede,,1456.0,
3974,10701,1933,Westerschouwen,,0.0,
3975,10701,1934,Haamstede,,1491.0,
3976,10701,1934,Westerschouwen,,0.0,
3977,10702,1859,Leiden,90942.0,24716.0,3.6794788800776823
3978,10702,1869,Leiden,93857.0,39049.0,2.4035698737483675
3979,10702,1870,Leiden,97054.0,38981.0,2.4897770708806855
3980,10702,1879,Leiden,112206.0,40799.0,2.7502144660408345
3981,10702,1889,Leiden,118844.0,21689.5,5.4793333179649135
3982,10702,1933,Leiden,,72414.0,
3983,10702,1934,Leiden,,72776.0,
3984,10703,1859,Zwartewaal,1278.0,638.6666666666666,2.001043841336117
3985,10703,1869,Zwartewaal,1271.0,902.0,1.4090909090909092
3986,10703,1870,Zwartewaal,1306.0,904.0,1.4446902654867257
3987,10703,1879,Zwartewaal,1104.0,904.0,1.2212389380530972
3988,10703,1889,Zwartewaal,1042.0,503.5,2.0695134061569016
3989,10703,1933,Zwartewaal,,597.0,
3990,10703,1934,Zwartewaal,,589.0,
3991,10704,1859,Terneuzen,5228.0,1943.3333333333333,2.6902229845626073
3992,10704,1869,Terneuzen,6160.0,3729.0,1.6519174041297935
3993,10704,1870,Terneuzen,7006.0,3805.0,1.8412614980289093
3994,10704,1879,Terneuzen,9732.0,4694.0,2.0732850447379634
3995,10704,1889,Terneuzen,9083.0,3122.0,2.9093529788597055
3996,10704,1933,Terneuzen,,10942.0,
3997,10704,1934,Terneuzen,,11112.0,
3998,10705,1859,Gassel,473.0,386.6666666666667,1.2232758620689654
3999,10705,1869,Gassel,435.0,566.0,0.7685512367491166
4000,10705,1870,Gassel,402.0,563.0,0.7140319715808171
4001,10705,1879,Gassel,600.0,564.0,1.0638297872340425
4002,10705,1889,Gassel,651.0,292.0,2.2294520547945207
4003,10705,1933,Gassel,,657.0,
4004,10705,1934,Gassel,,662.0,
4005,10706,1859,Tienhoven,439.0,173.33333333333334,2.5326923076923076
4006,10706,1869,Tienhoven,521.0,282.0,1.8475177304964538
4007,10706,1870,Tienhoven,528.0,276.0,1.9130434782608696
4008,10706,1879,Tienhoven,597.0,348.0,1.7155172413793103
4009,10706,1889,Tienhoven,636.0,160.0,3.975
4010,10706,1933,Tienhoven,,360.0,
4011,10706,1934,Tienhoven,,341.0,
4012,10707,1859,Katwijk,5466.0,3614.0,1.5124515771997786
4013,10707,1869,Katwijk,4596.0,5254.0,0.8747620860296916
4014,10707,1870,Katwijk,5349.0,5258.0,1.0173069608216052
4015,10707,1879,Katwijk,7233.0,5829.0,1.2408646423057128
4016,10707,1889,Katwijk,8080.0,3464.5,2.3322268725645836
4017,10707,1933,Katwijk,,16867.0,
4018,10707,1934,Katwijk,,17205.0,
4019,10708,1859,Giethoorn,724.0,1110.0,0.6522522522522523
4020,10708,1869,Giethoorn,759.0,1705.0,0.44516129032258067
4021,10708,1870,Giethoorn,762.0,1734.0,0.43944636678200694
4022,10708,1879,Giethoorn,1039.0,1890.0,0.5497354497354497
4023,10708,1889,Giethoorn,1264.0,976.5,1.2944188428059396
4024,10708,1933,Giethoorn,,2191.0,
4025,10708,1934,Giethoorn,,2179.0,
4026,10709,1859,Esch,514.0,307.3333333333333,1.6724511930585684
4027,10709,1869,Esch,449.0,480.0,0.9354166666666667
4028,10709,1870,Esch,457.0,483.0,0.9461697722567288
4029,10709,1879,Esch,569.0,476.0,1.1953781512605042
4030,10709,1889,Esch,594.0,239.5,2.480167014613779
4031,10709,1933,Esch,,741.0,
4032,10709,1934,Esch,,727.0,
4033,10710,1859,Alphen En Riel,1370.0,1213.3333333333333,1.129120879120879
4034,10710,1869,Alphen En Riel,1495.0,1763.0,0.8479863868406126
4035,10710,1870,Alphen En Riel,1477.0,1746.0,0.8459335624284078
4036,10710,1879,Alphen En Riel,1487.0,1750.0,0.8497142857142858
4037,10710,1889,Alphen En Riel,1649.0,865.5,1.9052570768341999
4038,10710,1933,Alphen En Riel,,2703.0,
4039,10710,1934,Alphen En Riel,,2735.0,
4040,10711,1859,Scheemda,6494.0,2715.6666666666665,2.3913096845464588
4041,10711,1869,Scheemda,6958.0,4299.0,1.6185159339381252
4042,10711,1870,Scheemda,7139.0,4171.0,1.7115799568448813
4043,10711,1879,Scheemda,8226.0,4711.0,1.7461260878794311
4044,10711,1889,Scheemda,8389.0,2631.0,3.1885214747244395
4045,10711,1933,Scheemda,,7023.0,
4046,10711,1934,Scheemda,,7144.0,
4047,10712,1859,Abcoude,,0.0,
4048,10712,1859,Abcoude-Proostdij,0.0,831.0,0.0
4049,10712,1869,Abcoude,,0.0,
4050,10712,1869,Abcoude-Proostdij,2348.0,1403.0,1.6735566642908055
4051,10712,1870,Abcoude,,0.0,
4052,10712,1870,Abcoude-Proostdij,2312.0,1430.0,1.6167832167832168
4053,10712,1879,Abcoude,,0.0,
4054,10712,1879,Abcoude-Proostdij,3044.0,1651.0,1.8437310720775288
4055,10712,1889,Abcoude,,0.0,
4056,10712,1889,Abcoude-Proostdij,3095.0,788.0,3.9276649746192893
4057,10712,1933,Abcoude,,0.0,
4058,10712,1933,Abcoude-Proostdij,,1653.0,
4059,10712,1934,Abcoude,,0.0,
4060,10712,1934,Abcoude-Proostdij,,1664.0,
4061,10713,1859,Veldhuizen,557.0,195.66666666666666,2.8466780238500853
4062,10713,1869,Veldhuizen,714.0,328.0,2.176829268292683
4063,10713,1870,Veldhuizen,801.0,335.0,2.391044776119403
4064,10713,1879,Veldhuizen,902.0,370.0,2.437837837837838
4065,10713,1889,Veldhuizen,975.0,191.0,5.104712041884817
4066,10713,1933,Veldhuizen,,650.0,
4067,10713,1934,Veldhuizen,,666.0,
4068,10714,1859,Oostflakkee,,0.0,
4069,10714,1859,Oude-Tonge,1699.0,1538.6666666666667,1.1042027729636048
4070,10714,1869,Oostflakkee,,0.0,
4071,10714,1869,Oude-Tonge,3566.0,2592.0,1.3757716049382716
4072,10714,1870,Oostflakkee,,0.0,
4073,10714,1870,Oude-Tonge,3642.0,2682.0,1.3579418344519016
4074,10714,1879,Oostflakkee,,0.0,
4075,10714,1879,Oude-Tonge,4149.0,2711.0,1.5304315750645519
4076,10714,1889,Oostflakkee,,0.0,
4077,10714,1889,Oude-Tonge,3787.0,1296.0,2.922067901234568
4078,10714,1933,Oostflakkee,,0.0,
4079,10714,1933,Oude-Tonge,,3171.0,
4080,10714,1934,Oostflakkee,,0.0,
4081,10714,1934,Oude-Tonge,,3168.0,
4082,10715,1859,Nederhorst Den Berg,1136.0,570.0,1.9929824561403509
4083,10715,1869,Nederhorst Den Berg,1252.0,960.0,1.3041666666666667
4084,10715,1870,Nederhorst Den Berg,1242.0,976.0,1.2725409836065573
4085,10715,1879,Nederhorst Den Berg,1317.0,1062.0,1.2401129943502824
4086,10715,1889,Nederhorst Den Berg,1473.0,593.0,2.4839797639123105
4087,10715,1933,Nederhorst Den Berg,,2168.0,
4088,10715,1934,Nederhorst Den Berg,,2217.0,
4089,10716,1859,Sint-Maartensdijk,3316.0,1469.0,2.2573179033356023
4090,10716,1869,Sint-Maartensdijk,3206.0,2391.0,1.34086156419908
4091,10716,1870,Sint-Maartensdijk,3699.0,2430.0,1.5222222222222221
4092,10716,1879,Sint-Maartensdijk,3923.0,2660.0,1.474812030075188
4093,10716,1889,Sint-Maartensdijk,3862.0,1397.5,2.7635062611806798
4094,10716,1933,Sint-Maartensdijk,,2754.0,
4095,10716,1934,Sint-Maartensdijk,,2743.0,
4096,10720,1859,Oostkapelle,2923.0,567.3333333333334,5.152173913043478
4097,10720,1869,Oostkapelle,3032.0,992.0,3.056451612903226
4098,10720,1870,Oostkapelle,3026.0,972.0,3.1131687242798356
4099,10720,1879,Oostkapelle,3353.0,1068.0,3.1395131086142323
4100,10720,1889,Oostkapelle,3170.0,511.0,6.203522504892368
4101,10720,1933,Oostkapelle,,1421.0,
4102,10720,1934,Oostkapelle,,1473.0,
4103,10721,1859,'S-Heerenhoek,1204.0,576.6666666666666,2.0878612716763008
4104,10721,1869,'S-Heerenhoek,1465.0,944.0,1.5519067796610169
4105,10721,1870,'S-Heerenhoek,1486.0,956.0,1.5543933054393306
4106,10721,1879,'S-Heerenhoek,1578.0,1003.0,1.5732801595214356
4107,10721,1889,'S-Heerenhoek,1643.0,508.5,3.231071779744346
4108,10721,1933,'S-Heerenhoek,,1332.0,
4109,10721,1934,'S-Heerenhoek,,1338.0,
4110,10722,1859,Utrecht,184446.0,34830.333333333336,5.295556555110009
4111,10722,1869,Utrecht,204842.0,59820.0,3.424306252089602
4112,10722,1870,Utrecht,206636.0,59970.0,3.4456561614140404
4113,10722,1879,Utrecht,36008.0,67633.0,0.5324028211080389
4114,10722,1889,Utrecht,247185.0,42173.0,5.861214521139117
4115,10722,1933,Utrecht,,159895.0,
4116,10722,1934,Utrecht,,160808.0,
4117,10723,1859,Wijchen,3252.0,2072.6666666666665,1.5689932454165327
4118,10723,1869,Wijchen,3903.0,3227.0,1.209482491478153
4119,10723,1870,Wijchen,3755.0,3213.0,1.1686896981014627
4120,10723,1879,Wijchen,4096.0,3471.0,1.1800633823105733
4121,10723,1889,Wijchen,4086.0,1938.5,2.1078153211245807
4122,10723,1933,Wijchen,,6375.0,
4123,10723,1934,Wijchen,,6544.0,
4124,10728,1859,Nieuwkoop,2872.0,1527.3333333333333,1.8804015713662157
4125,10728,1869,Nieuwkoop,3298.0,2489.0,1.3250301325833669
4126,10728,1870,Nieuwkoop,3006.0,2534.0,1.186266771902131
4127,10728,1879,Nieuwkoop,4426.0,2704.0,1.6368343195266273
4128,10728,1889,Nieuwkoop,4524.0,1338.0,3.381165919282511
4129,10728,1933,Nieuwkoop,,3381.0,
4130,10728,1934,Nieuwkoop,,3391.0,
4131,10729,1859,Enkhuizen,7382.0,3564.0,2.0712682379349046
4132,10729,1869,Enkhuizen,6856.0,5415.0,1.2661126500461681
4133,10729,1870,Enkhuizen,7098.0,5454.0,1.3014301430143014
4134,10729,1879,Enkhuizen,9021.0,5774.0,1.5623484586075511
4135,10729,1889,Enkhuizen,9990.0,3165.0,3.156398104265403
4136,10729,1933,Enkhuizen,,9555.0,
4137,10729,1934,Enkhuizen,,9571.0,
4138,10730,1859,Overslag,523.0,320.3333333333333,1.6326742976066597
4139,10730,1869,Overslag,545.0,500.0,1.09
4140,10730,1870,Overslag,567.0,498.0,1.1385542168674698
4141,10730,1879,Overslag,571.0,466.0,1.2253218884120172
4142,10730,1889,Overslag,575.0,236.0,2.4364406779661016
4143,10730,1933,Overslag,,320.0,
4144,10730,1934,Overslag,,316.0,
4145,10731,1859,Steenbergen,8082.0,4263.333333333333,1.8956997654417516
4146,10731,1869,Steenbergen,8869.0,6242.0,1.4208586991348926
4147,10731,1870,Steenbergen,9502.0,6278.0,1.5135393437400446
4148,10731,1879,Steenbergen,11669.0,6705.0,1.7403430275913498
4149,10731,1889,Steenbergen,11512.0,3419.0,3.367066393682363
4150,10731,1933,Steenbergen,,9305.0,
4151,10731,1934,Steenbergen,,9415.0,
4152,10732,1859,Ermelo,4435.0,3276.0,1.3537851037851039
4153,10732,1869,Ermelo,4953.0,5047.0,0.9813750743015652
4154,10732,1870,Ermelo,5048.0,5106.0,0.9886408147277712
4155,10732,1879,Ermelo,5759.0,5245.0,1.097998093422307
4156,10732,1889,Ermelo,5763.0,2865.5,2.011167335543535
4157,10732,1933,Ermelo,,15646.0,
4158,10732,1934,Ermelo,,15948.0,
4159,10733,1859,Berghem,1127.0,1372.3333333333333,0.8212290502793297
4160,10733,1869,Berghem,1249.0,1969.0,0.6343321482986287
4161,10733,1870,Berghem,1286.0,1975.0,0.6511392405063291
4162,10733,1879,Berghem,1366.0,1935.0,0.7059431524547803
4163,10733,1889,Berghem,1348.0,1053.5,1.2795443758898908
4164,10733,1933,Berghem,,2624.0,
4165,10733,1934,Berghem,,2630.0,
4166,10734,1859,Bennebroek,2100.0,413.0,5.084745762711864
4167,10734,1869,Bennebroek,2552.0,662.0,3.8549848942598186
4168,10734,1870,Bennebroek,2421.0,678.0,3.5707964601769913
4169,10734,1879,Bennebroek,2476.0,774.0,3.198966408268734
4170,10734,1889,Bennebroek,3026.0,489.5,6.181818181818182
4171,10734,1933,Bennebroek,,2340.0,
4172,10734,1934,Bennebroek,,2529.0,
4173,10735,1859,Spijkenisse,1603.0,1001.3333333333334,1.6008655126498001
4174,10735,1869,Spijkenisse,1670.0,1625.0,1.0276923076923077
4175,10735,1870,Spijkenisse,1759.0,1601.0,1.098688319800125
4176,10735,1879,Spijkenisse,1974.0,1755.0,1.1247863247863248
4177,10735,1889,Spijkenisse,1893.0,1033.5,1.8316400580551524
4178,10735,1933,Spijkenisse,,2449.0,
4179,10735,1934,Spijkenisse,,2457.0,
4180,10736,1859,Nunhem L,225.0,159.33333333333334,1.412133891213389
4181,10736,1869,Nunhem L,214.0,246.0,0.8699186991869918
4182,10736,1870,Nunhem L,206.0,243.0,0.8477366255144033
4183,10736,1879,Nunhem L,178.0,263.0,0.6768060836501901
4184,10736,1889,Nunhem L,228.0,125.5,1.8167330677290836
4185,10736,1933,Nunhem L,,336.0,
4186,10736,1934,Nunhem L,,347.0,
4187,10737,1859,Haarzuilens,420.0,237.33333333333334,1.7696629213483146
4188,10737,1869,Haarzuilens,563.0,362.0,1.5552486187845305
4189,10737,1870,Haarzuilens,592.0,365.0,1.621917808219178
4190,10737,1879,Haarzuilens,748.0,376.0,1.9893617021276595
4191,10737,1889,Haarzuilens,774.0,190.5,4.062992125984252
4192,10737,1933,Haarzuilens,,453.0,
4193,10737,1934,Haarzuilens,,466.0,
4194,10740,1859,Sint Maarten,1191.0,655.6666666666666,1.8164717844433147
4195,10740,1869,Sint Maarten,1795.0,1096.0,1.6377737226277371
4196,10740,1870,Sint Maarten,2072.0,1065.0,1.9455399061032863
4197,10740,1879,Sint Maarten,2414.0,1108.0,2.17870036101083
4198,10740,1889,Sint Maarten,2466.0,504.5,4.88800792864222
4199,10740,1933,Sint Maarten,,1337.0,
4200,10740,1934,Sint Maarten,,1300.0,
4201,10741,1859,Eersel,578.0,732.3333333333334,0.7892580791989076
4202,10741,1869,Eersel,518.0,1031.0,0.5024248302618817
4203,10741,1870,Eersel,697.0,1026.0,0.6793372319688109
4204,10741,1879,Eersel,608.0,983.0,0.6185147507629705
4205,10741,1889,Eersel,654.0,506.0,1.2924901185770752
4206,10741,1933,Eersel,,3026.0,
4207,10741,1934,Eersel,,3089.0,
4208,10742,1859,Leidschendam,,0.0,
4209,10742,1859,Stompwijk,5309.0,1690.0,3.1414201183431953
4210,10742,1869,Leidschendam,,0.0,
4211,10742,1869,Stompwijk,5553.0,2615.0,2.1235181644359464
4212,10742,1870,Leidschendam,,0.0,
4213,10742,1870,Stompwijk,6017.0,2605.0,2.30978886756238
4214,10742,1879,Leidschendam,,0.0,
4215,10742,1879,Stompwijk,6747.0,2737.0,2.465107782243332
4216,10742,1889,Leidschendam,,0.0,
4217,10742,1889,Stompwijk,6686.0,1426.5,4.6869961444093935
4218,10742,1933,Leidschendam,,0.0,
4219,10742,1933,Stompwijk,,5429.0,
4220,10742,1934,Leidschendam,,0.0,
4221,10742,1934,Stompwijk,,5504.0,
4222,10743,1859,Ede,8460.0,6430.666666666667,1.3155712212315984
4223,10743,1869,Ede,10042.0,10511.0,0.9553800780135097
4224,10743,1870,Ede,10002.0,10600.0,0.9435849056603773
4225,10743,1879,Ede,11933.0,11405.0,1.0462954844366505
4226,10743,1889,Ede,14041.0,6548.5,2.144155150034359
4227,10743,1933,Ede,,32271.0,
4228,10743,1934,Ede,,32892.0,
4229,10744,1859,Bemmel,4962.0,3026.0,1.6397884996695307
4230,10744,1869,Bemmel,5428.0,4768.0,1.1384228187919463
4231,10744,1870,Bemmel,5678.0,4774.0,1.1893590280687054
4232,10744,1879,Bemmel,6519.0,5329.0,1.2233064364796398
4233,10744,1889,Bemmel,6492.0,2826.0,2.29723991507431
4234,10744,1933,Bemmel,,7465.0,
4235,10744,1934,Bemmel,,7447.0,
4236,10746,1859,Genemuiden,1538.0,1337.0,1.150336574420344
4237,10746,1869,Genemuiden,1922.0,2303.0,0.8345636126791142
4238,10746,1870,Genemuiden,1990.0,2317.0,0.8588692274492878
4239,10746,1879,Genemuiden,2407.0,2827.0,0.8514326140785284
4240,10746,1889,Genemuiden,2647.0,1443.5,1.833737443713197
4241,10746,1933,Genemuiden,,3423.0,
4242,10746,1934,Genemuiden,,3398.0,
4243,10747,1859,Slochteren,8110.0,4926.333333333333,1.6462548210298398
4244,10747,1869,Slochteren,9951.0,7752.0,1.2836687306501549
4245,10747,1870,Slochteren,10287.0,7804.0,1.3181701691440286
4246,10747,1879,Slochteren,12313.0,9343.0,1.3178850476292412
4247,10747,1889,Slochteren,12767.0,5169.5,2.469677918560789
4248,10747,1933,Slochteren,,13600.0,
4249,10747,1934,Slochteren,,13701.0,
4250,10748,1859,Nieuwpoort,695.0,385.3333333333333,1.8036332179930796
4251,10748,1869,Nieuwpoort,934.0,611.0,1.5286415711947627
4252,10748,1870,Nieuwpoort,890.0,615.0,1.4471544715447155
4253,10748,1879,Nieuwpoort,998.0,611.0,1.6333878887070377
4254,10748,1889,Nieuwpoort,1119.0,327.5,3.4167938931297708
4255,10748,1933,Nieuwpoort,,825.0,
4256,10748,1934,Nieuwpoort,,803.0,
4257,10749,1859,Bakel En Milheeze,801.0,1141.0,0.7020157756354075
4258,10749,1869,Bakel En Milheeze,767.0,1764.0,0.43480725623582767
